"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20230913","32706.52","-69.85","-0.21","32776.37","32742.29","32872.44","32616.65","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230913","2378.64","-1.27","-0.05","2379.91","2379.48","2386.84","2372.41","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230913","4025","-35","-0.86","4060","4060","4065","4025","16400","66267","43986","3360","4760"
"1332","ニッスイ","東証PR","水産・農林","20230913","762.8","6.9","0.91","755.9","758.9","764.8","756.5","1132900","862609","238322","605.9","905.9"
"1333","マルハニチロ","東証PR","水産・農林","20230913","2670","19.5","0.74","2650.5","2664.5","2679","2651","135000","359946","135045","2150.5","3151"
"1375","雪国まいたけ","東証PR","水産・農林","20230913","922","4","0.44","918","917","922","916","78600","72322","36798","768","1068"
"1376","カネコ種苗","東証ST","水産・農林","20230913","1414","7","0.5","1407","1406","1417","1406","10100","14265","16646","1107","1707"
"1377","サカタのタネ","東証PR","水産・農林","20230913","4315","-10","-0.23","4325","4325","4330","4290","58700","253310","204577","3625","5030"
"1379","ホクト","東証PR","水産・農林","20230913","1869","3","0.16","1866","1862","1872","1862","50100","93592","62348","1466","2266"
"1380","秋川牧園","東証ST","水産・農林","20230913","1050","9","0.86","1041","1046","1050","1042","600","627","4388","741","1341"
"1381","アクシーズ","東証ST","水産・農林","20230913","2980","10","0.34","2970","2990","3005","2980","500","1497","16740","2470","3470"
"1382","ホーブ","東証ST","水産・農林","20230913","3935","-700","-15.1","4635","3935","3935","3935","8200","32267","2998","3935","7440"
"1383","ベルグアース","東証ST","水産・農林","20230913","3160","0","0","3160","3160","3160","3120","2500","7850","5089","2460","3860"
"1384","ホクリヨウ","東証ST","水産・農林","20230913","1115","-39","-3.38","1154","1139","1144","1096","103500","115930","9432","854","1454"
"1400","ルーデン・ホールディングス","東証GR","建設","20230913","125","-1","-0.79","126","126","126","124","6700","838","1626","76","176"
"1401","エムビーエス","東証GR","建設","20230913","530","0","0","530","530","530","523","3600","1899","4098","430","630"
