"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20231106","32708.48","758.59","2.37","31949.89","32450.82","32766.54","32395.5","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231106","2360.46","38.07","1.64","2322.39","2351.95","2368.66","2346.89","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231106","3720","-85","-2.23","3805","3840","3845","3650","76300","286438","40653","3105","4505"
"1332","ニッスイ","東証PR","水産・農林","20231106","681.5","-56.5","-7.66","738","750","750","680.5","8973800","6322517","212921","588","888"
"1333","マルハニチロ","東証PR","水産・農林","20231106","2596","-7","-0.27","2603","2650","2650","2593.5","433800","1134308","131303","2103","3103"
"1375","雪国まいたけ","東証PR","水産・農林","20231106","905","1","0.11","904","905","909","903","77000","69806","36119","754","1054"
"1376","カネコ種苗","東証ST","水産・農林","20231106","1412","7","0.5","1405","1428","1428","1405","14200","20092","16623","1105","1705"
"1377","サカタのタネ","東証PR","水産・農林","20231106","4075","35","0.87","4040","4090","4090","4045","104000","423454","193199","3340","4740"
"1379","ホクト","東証PR","水産・農林","20231106","1798","-11","-0.61","1809","1819","1819","1797","60200","108662","59980","1409","2209"
"1380","秋川牧園","東証ST","水産・農林","20231106","1040","-1","-0.1","1041","1043","1043","1040","700","729","4346","741","1341"
"1381","アクシーズ","東証ST","水産・農林","20231106","2929","-5","-0.17","2934","2934","2934","2902","1800","5249","16454","2434","3435"
"1382","ホーブ","東証ST","水産・農林","20231106","1904","34","1.82","1870","1881","1930","1870","12300","23349","1451","1470","2270"
"1383","ベルグアース","東証ST","水産・農林","20231106","3210","10","0.31","3200","3200","3225","3200","1000","3215","5170","2500","3900"
"1384","ホクリヨウ","東証ST","水産・農林","20231106","1061","23","2.22","1038","1050","1069","1048","31700","33548","8975","738","1338"
"1400","ルーデン・ホールディングス","東証GR","建設","20231106","87","-3","-3.33","90","89","89","84","220700","19161","1132","60","120"
"1401","エムビーエス","東証GR","建設","20231106","535","-2","-0.37","537","537","538","535","13900","7458","4137","437","637"
"1407","ウエストホールディングス","東証ST","建設","20231106","3380","-5","-0.15","3385","3470","3540","3380","265900","919693","155573","2685","4085"
