"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20230531","30887.88","-440.28","-1.41","31328.16","31057.09","31142.78","30785.98","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230531","2130.63","-28.59","-1.32","2159.22","2143.23","2148.92","2126.85","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230531","3550","-35","-0.98","3585","3560","3570","3535","30700","108985","38795","2885","4285"
"1332","ニッスイ","東証PR","水産・農林","20230531","626","-8","-1.26","634","629","632","625","1230100","771540","195581","534","734"
"1333","マルハニチロ","東証PR","水産・農林","20230531","2444","-22","-0.89","2466","2446","2469","2439","259400","635077","123615","1966","2966"
"1375","雪国まいたけ","東証PR","水産・農林","20230531","950","-16","-1.66","966","964","965","950","155700","148657","37915","816","1116"
"1376","カネコ種苗","東証ST","水産・農林","20230531","1419","-43","-2.94","1462","1450","1455","1418","20500","29421","16705","1162","1762"
"1377","サカタのタネ","東証PR","水産・農林","20230531","3900","-40","-1.02","3940","3895","3940","3885","200400","783656","184902","3240","4640"
"1379","ホクト","東証PR","水産・農林","20230531","1829","-6","-0.33","1835","1830","1835","1822","81200","148426","61014","1435","2235"
"1380","秋川牧園","東証ST","水産・農林","20230531","1040","0","0","1040","1040","1044","1040","1900","1977","4346","740","1340"
"1381","アクシーズ","東証ST","水産・農林","20230531","3100","5","0.16","3095","3095","3115","3095","1300","4035","17414","2395","3795"
"1382","ホーブ","東証ST","水産・農林","20230531","1795","-1","-0.06","1796","1797","1797","1795","500","898","1368","1396","2196"
"1383","ベルグアース","東証ST","水産・農林","20230531","3075","-20","-0.65","3095","3085","3085","3065","3100","9520","4799","2395","3795"
"1384","ホクリヨウ","東証ST","水産・農林","20230531","896","-8","-0.88","904","905","909","892","33600","30234","7579","754","1054"
"1400","ルーデン・ホールディングス","東証GR","建設","20230531","129","1","0.78","128","130","130","126","17800","2266","1678","78","178"
"1401","エムビーエス","東証GR","建設","20230531","491","0","0","491","491","491","491","300","147","3796","411","571"
"1407","ウエストホールディングス","東証ST","建設","20230531","2837","58","2.09","2779","2879","2906","2805","619300","1770782","130580","2279","3280"
"1414","ショーボンドホールディングス","東証PR","建設","20230531","5620","-30","-0.53","5650","5600","5680","5600","152100","856178","318908","4650","6650"
"1417","ミライト・ワン","東証PR","建設","20230531","1741","-22","-1.25","1763","1746","1758","1736","314700","548875","179889","1363","2163"
"1418","インターライフホールディングス","東証ST","建設","20230531","213","-4","-1.84","217","215","215","212","13700","2921","4262","137","297"
"1419","タマホーム","東証PR","建設","20230531","3485","-145","-3.99","3630","3595","3600","3480","1028800","3613165","102653","2930","4330"
"1420","サンヨーホームズ","東証ST","建設","20230531","705","-1","-0.14","706","706","710","705","3900","2756","8897","556","856"
"1429","日本アクア","東証PR","建設","20230531","899","-17","-1.86","916","903","922","899","57400","51923","31249","766","1066"
"1430","ファーストコーポレーション","東証PR","建設","20230531","795","-30","-3.64","825","818","818","793","128400","103175","10624","675","975"
"1431","Lib_Work","東証GR","建設","20230531","792","0","0","792","788","798","788","10700","8502","18447","642","942"
"1433","ベステラ","東証PR","建設","20230531","913","-11","-1.19","924","921","929","913","24700","22750","8208","774","1074"
