"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20240222","39098.68","836.52","2.19","38262.16","38508.07","39156.97","38508.07","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20240222","2660.71","33.41","1.27","2627.3","2640.23","2663.4","2640.13","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20240222","3550","-40","-1.11","3590","3575","3580","3530","256400","910099","38795","2890","4290"
"130A","Veritas_In_Silico","東証GR","医薬品","20240222","2528","-236","-8.54","2764","2717","2870","2500","819900","2158863","15930","2264","3265"
"1332","ニッスイ","東証PR","水産・農林","20240222","937.2","10.5","1.13","926.7","928.4","937.2","925.1","1460600","1361559","292810","776.7","1077"
"1333","マルハニチロ","東証PR","水産・農林","20240222","2910","27.5","0.95","2882.5","2895","2917","2885","131200","381077","147184","2382.5","3383"
"135A","VRAIN_Solution","東証GR","情報通信","20240222","5810","0","0","-","5190","5940","4970","4643800","25199731","58739","748","11960"
"1375","雪国まいたけ","東証PR","水産・農林","20240222","954","-1","-0.1","955","959","959","949","53900","51321","38075","805","1105"
"1376","カネコ種苗","東証ST","水産・農林","20240222","1442","-15","-1.03","1457","1469","1469","1432","18000","26115","16976","1157","1757"
"1377","サカタのタネ","東証PR","水産・農林","20240222","3665","10","0.27","3655","3670","3675","3635","158900","579864","173760","2955","4355"
"1379","ホクト","東証PR","水産・農林","20240222","1845","1","0.05","1844","1844","1850","1838","44100","81279","61547","1444","2244"
"1380","秋川牧園","東証ST","水産・農林","20240222","1050","11","1.06","1039","1054","1054","1042","1400","1474","4388","739","1339"
"1381","アクシーズ","東証ST","水産・農林","20240222","3000","-20","-0.66","3020","3005","3020","3000","1800","5404","16853","2320","3720"
"1382","ホーブ","東証ST","水産・農林","20240222","2153","-4","-0.19","2157","2155","2191","2137","5300","11413","1641","1657","2657"
"1383","ベルグアース","東証ST","水産・農林","20240222","3360","0","0","3360","3360","3380","3360","1300","4375","5411","2660","4060"
"1384","ホクリヨウ","東証ST","水産・農林","20240222","1028","4","0.39","1024","1033","1039","1025","25800","26595","8696","724","1324"
"1401","エムビーエス","東証GR","建設","20240222","735","12","1.66","723","724","735","718","11800","8522","5683","573","873"
"1407","ウエストホールディングス","東証ST","建設","20240222","2953","-9","-0.3","2962","2991","3030","2950","206700","615553","135919","2462","3465"
"1414","ショーボンドホールディングス","東証PR","建設","20240222","6254","-8","-0.13","6262","6267","6286","6225","62500","390616","354884","5262","7262"
"1417","ミライト・ワン","東証PR","建設","20240222","1767.5","-4.5","-0.25","1772","1772.5","1778.5","1755","228700","403701","182628","1372","2172"
"1418","インターライフホールディングス","東証ST","建設","20240222","220","2","0.92","218","218","220","216","40000","8699","4402","138","298"
"1419","タマホーム","東証PR","建設","20240222","4060","65","1.63","3995","4000","4075","4000","226300","914309","119591","3295","4695"
"1420","サンヨーホームズ","東証ST","建設","20240222","763","5","0.66","758","766","766","760","9700","7394","9629","608","908"
"1429","日本アクア","東証PR","建設","20240222","1015","-20","-1.93","1035","1058","1080","1013","251500","257928","35281","735","1335"
"1430","ファーストコーポレーション","東証ST","建設","20240222","790","5","0.64","785","791","791","783","11200","8825","10557","635","935"
"1431","Lib_Work","東証GR","建設","20240222","786","11","1.42","775","779","796","778","49200","38634","18308","625","925"
"1433","ベステラ","東証PR","建設","20240222","1036","-25","-2.36","1061","1077","1080","1028","101700","106498","9314","761","1361"
"1434","JESCOホールディングス","東証ST","建設","20240222","931","-15","-1.59","946","953","953","922","26700","24972","6456","796","1096"
"1435","Robot_Home","東証ST","不動産","20240222","158","-2","-1.25","160","161","161","157","362200","57519","14398","110","210"
"1436","フィット","東証GR","建設","20240222","829","-23","-2.7","852","851","851","828","8500","7124","3552","702","1002"
"1438","岐阜造園","東証ST","建設","20240222","1806","62","3.56","1744","1813","1820","1745","1900","3386","5788","1344","2144"
"1439","安江工務店","東証ST","建設","20240222","1285","-12","-0.93","1297","1307","1307","1282","900","1165","1737","997","1597"
"1443","技研ホールディングス","東証ST","建設","20240222","214","1","0.47","213","213","215","212","45200","9648","3475","133","293"
"1444","ニッソウ","東証GR","建設","20240222","2560","6","0.23","2554","2555","2560","2555","500","1280","2787","2054","3055"
"1446","キャンディル","東証ST","建設","20240222","581","-2","-0.34","583","586","586","580","6500","3798","6237","483","683"
"1447","ITbookホールディングス","東証GR","建設","20240222","300","-3","-0.99","303","303","304","297","316900","95104","7246","223","383"
"1450","田中建設工業","東証ST","建設","20240222","2250","14","0.63","2236","2266","2266","2206","1900","4280","9787","1736","2736"
"1451","KHC","東証ST","建設","20240222","752","-2","-0.27","754","755","758","752","3600","2714","3012","604","904"
"1491","中外鉱業","東証ST","非鉄金属","20240222","30","0","0","30","29","30","29","219400","6501","8692","1","60"
"1514","住石ホールディングス","東証ST","鉱業","20240222","2143","60","2.88","2083","2100","2170","2056","1363600","2886822","126207","1583","2583"
"1515","日鉄鉱業","東証PR","鉱業","20240222","5180","10","0.19","5170","5230","5230","5130","22900","118521","86530","4170","6170"
"1518","三井松島ホールディングス","東証PR","鉱業","20240222","3020","20","0.67","3000","3020","3060","2994","170500","513919","39454","2300","3700"
"1605","INPEX","東証PR","鉱業","20240222","2016.5","36.5","1.84","1980","2005.5","2019.5","2000","7730600","15548132","2539048","1580","2380"
"1662","石油資源開発","東証PR","鉱業","20240222","6150","70","1.15","6080","6140","6160","6100","259300","1590463","333945","5080","7080"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20240222","2305","-39","-1.66","2344","2394","2395","2298","145200","337354","65315","1844","2844"
