"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20231211","32791.8","483.94","1.5","32307.86","32665.09","32933.08","32650.1","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231211","2358.55","34.08","1.47","2324.47","2344.86","2362.42","2343.08","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231211","3785","85","2.3","3700","3710","3785","3710","20400","76592","41364","3000","4400"
"1332","ニッスイ","東証PR","水産・農林","20231211","811","40.8","5.3","770.2","785.2","812.6","785.2","4006300","3215368","253381","620.2","920.2"
"1333","マルハニチロ","東証PR","水産・農林","20231211","2939.5","67","2.33","2872.5","2900","2942.5","2871.5","263900","768375","148676","2372.5","3373"
"1375","雪国まいたけ","東証PR","水産・農林","20231211","941","6","0.64","935","938","941","936","43900","41239","37556","785","1085"
"1376","カネコ種苗","東証ST","水産・農林","20231211","1423","22","1.57","1401","1402","1423","1402","7900","11188","16752","1101","1701"
"1377","サカタのタネ","東証PR","水産・農林","20231211","3915","40","1.03","3875","3925","3935","3885","82300","321950","185613","3175","4575"
"1379","ホクト","東証PR","水産・農林","20231211","1723","5","0.29","1718","1718","1726","1716","67300","115871","57478","1318","2118"
"1380","秋川牧園","東証ST","水産・農林","20231211","1028","-2","-0.19","1030","1030","1030","1028","1700","1750","4296","730","1330"
"1381","アクシーズ","東証ST","水産・農林","20231211","2873","-7","-0.24","2880","2883","2883","2872","500","1439","16139","2380","3380"
"1382","ホーブ","東証ST","水産・農林","20231211","2565","500","24.21","2065","2265","2565","2211","232800","569996","1955","1565","2565"
"1383","ベルグアース","東証ST","水産・農林","20231211","3265","10","0.31","3255","3245","3270","3245","3000","9760","5258","2555","3955"
"1384","ホクリヨウ","東証ST","水産・農林","20231211","1126","34","3.11","1092","1094","1129","1094","34300","38301","9525","792","1392"
"1400","ルーデン・ホールディングス","東証GR","建設","20231211","55","0","0","55","56","60","55","373000","20949","715","25","85"
"1401","エムビーエス","東証GR","建設","20231211","573","34","6.31","539","549","577","546","16700","9388","4430","439","639"
"1407","ウエストホールディングス","東証ST","建設","20231211","3015","37","1.24","2978","3030","3065","2984","237500","716250","138773","2478","3480"
"1414","ショーボンドホールディングス","東証PR","建設","20231211","5972","56","0.95","5916","5916","5976","5900","67200","399653","338882","4916","6916"
"1417","ミライト・ワン","東証PR","建設","20231211","1850","28.5","1.56","1821.5","1829","1852","1825.5","169800","312432","191152","1421.5","2221.5"
"1418","インターライフホールディングス","東証ST","建設","20231211","210","2","0.96","208","208","211","208","40300","8448","4202","128","288"
"1419","タマホーム","東証PR","建設","20231211","3570","75","2.15","3495","3515","3570","3505","153000","542306","105157","2795","4195"
"1420","サンヨーホームズ","東証ST","建設","20231211","728","4","0.55","724","725","728","725","7300","5303","9187","574","874"
"1429","日本アクア","東証PR","建設","20231211","896","13","1.47","883","889","898","878","124800","110788","31145","733","1033"
"1430","ファーストコーポレーション","東証ST","建設","20231211","739","6","0.82","733","737","749","737","40200","29894","9876","583","883"
"1431","Lib_Work","東証GR","建設","20231211","781","1","0.13","780","783","787","780","22200","17377","18191","630","930"
"1433","ベステラ","東証PR","建設","20231211","1067","67","6.7","1000","1060","1111","1036","334400","360192","9593","700","1300"
"1434","JESCOホールディングス","東証ST","建設","20231211","740","22","3.06","718","727","742","718","22100","16191","5089","568","868"
"1435","Robot_Home","東証ST","不動産","20231211","170","0","0","170","170","173","169","298500","50797","15492","120","220"
"1436","フィット","東証GR","建設","20231211","828","31","3.89","797","803","828","801","9600","7823","3547","647","947"
"1438","岐阜造園","東証ST","建設","20231211","-","0","0","1400","-","-","-","-","-","4486","1100","1700"
"1439","安江工務店","東証ST","建設","20231211","1462","6","0.41","1456","1460","1464","1452","4800","7005","1975","1156","1756"
"1443","技研ホールディングス","東証ST","建設","20231211","217","1","0.46","216","217","218","215","22700","4909","3524","136","296"
"1444","ニッソウ","東証GR","建設","20231211","2436","0","0","2436","2436","2436","2436","800","1949","2652","1936","2936"
"1446","キャンディル","東証ST","建設","20231211","566","2","0.35","564","564","568","561","7200","4068","6076","464","664"
