"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20231128","33408.39","-39.28","-0.12","33447.67","33520.39","33545.85","33298.04","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231128","2376.71","-5.05","-0.21","2381.76","2385.48","2386.44","2367.96","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231128","3830","30","0.79","3800","3800","3835","3790","12600","48123","41855","3100","4500"
"1332","ニッスイ","東証PR","水産・農林","20231128","752.7","14.1","1.91","738.6","743","754.4","743","2616200","1962931","235166","588.6","888.6"
"1333","マルハニチロ","東証PR","水産・農林","20231128","2859","54","1.93","2805","2824","2862.5","2806","198600","564369","144605","2305","3305"
"1375","雪国まいたけ","東証PR","水産・農林","20231128","974","14","1.46","960","959","974","959","105800","102537","38873","810","1110"
"1376","カネコ種苗","東証ST","水産・農林","20231128","1434","12","0.84","1422","1436","1436","1425","8800","12593","16882","1122","1722"
"1377","サカタのタネ","東証PR","水産・農林","20231128","4035","-20","-0.49","4055","4060","4060","4005","162400","656818","191302","3355","4755"
"1379","ホクト","東証PR","水産・農林","20231128","1764","13","0.74","1751","1760","1764","1755","64700","113875","58845","1351","2151"
"1380","秋川牧園","東証ST","水産・農林","20231128","1032","1","0.1","1031","1034","1034","1030","1700","1757","4313","731","1331"
"1381","アクシーズ","東証ST","水産・農林","20231128","2864","10","0.35","2854","2854","2864","2854","2200","6282","16089","2354","3355"
"1382","ホーブ","東証ST","水産・農林","20231128","2367","-401","-14.49","2768","2813","2977","2319","435700","1141737","1804","2268","3270"
"1383","ベルグアース","東証ST","水産・農林","20231128","3370","55","1.66","3315","3335","3390","3320","4100","13751","5427","2615","4015"
"1384","ホクリヨウ","東証ST","水産・農林","20231128","1164","36","3.19","1128","1137","1188","1132","79300","91737","9846","828","1428"
"1400","ルーデン・ホールディングス","東証GR","建設","20231128","78","-1","-1.27","79","79","80","76","79900","6240","1015","49","109"
"1401","エムビーエス","東証GR","建設","20231128","609","7","1.16","602","593","618","591","13300","8041","4709","502","702"
"1407","ウエストホールディングス","東証ST","建設","20231128","3150","-100","-3.08","3250","3225","3225","3145","187000","593176","144987","2550","3950"
"1414","ショーボンドホールディングス","東証PR","建設","20231128","6014","7","0.12","6007","6024","6029","5993","48100","289016","341266","5007","7007"
"1417","ミライト・ワン","東証PR","建設","20231128","1854","3","0.16","1851","1853","1860.5","1841.5","167300","310034","191565","1451","2251"
"1418","インターライフホールディングス","東証ST","建設","20231128","200","1","0.5","199","198","200","198","16800","3343","4002","149","249"
"1419","タマホーム","東証PR","建設","20231128","3625","0","0","3625","3640","3675","3600","891000","3238928","106777","2925","4325"
"1420","サンヨーホームズ","東証ST","建設","20231128","720","-1","-0.14","721","723","723","720","5100","3683","9086","571","871"
"1429","日本アクア","東証PR","建設","20231128","925","14","1.54","911","917","929","910","107900","99226","32153","761","1061"
"1430","ファーストコーポレーション","東証ST","建設","20231128","750","-3","-0.4","753","754","754","745","199100","149462","10023","603","903"
"1431","Lib_Work","東証GR","建設","20231128","793","-1","-0.13","794","794","796","793","12200","9689","18471","644","944"
"1433","ベステラ","東証PR","建設","20231128","1029","6","0.59","1023","1022","1031","1022","17600","18060","9251","723","1323"
"1434","JESCOホールディングス","東証ST","建設","20231128","777","3","0.39","774","776","779","764","53700","41485","5343","624","924"
"1435","Robot_Home","東証ST","不動産","20231128","181","0","0","181","181","181","179","280700","50514","16494","131","231"
"1436","フィット","東証GR","建設","20231128","809","0","0","809","812","812","796","3600","2905","3466","659","959"
"1438","岐阜造園","東証ST","建設","20231128","1426","-19","-1.31","1445","1445","1476","1426","1200","1733","4570","1145","1745"
"1439","安江工務店","東証ST","建設","20231128","1414","3","0.21","1411","1425","1426","1414","2700","3834","1910","1111","1711"
"1443","技研ホールディングス","東証ST","建設","20231128","219","0","0","219","219","221","216","43900","9604","3556","139","299"
"1444","ニッソウ","東証GR","建設","20231128","-","0","0","2502","-","-","-","-","-","2724","2002","3005"
"1446","キャンディル","東証ST","建設","20231128","580","-2","-0.34","582","582","583","577","5600","3245","6226","482","682"
"1447","ITbookホールディングス","東証GR","建設","20231128","304","1","0.33","303","303","306","303","37200","11318","7342","223","383"
"1450","田中建設工業","東証ST","建設","20231128","2052","-15","-0.73","2067","2067","2067","2052","700","1439","8926","1567","2567"
"1451","KHC","東証ST","建設","20231128","721","-1","-0.14","722","722","724","721","1800","1299","2888","572","872"
"1491","中外鉱業","東証ST","非鉄金属","20231128","29","0","0","29","29","30","29","263300","7639","8403","1","59"
"1514","住石ホールディングス","東証ST","鉱業","20231128","778","90","13.08","688","705","788","703","11196100","8482534","45819","588","788"
"1515","日鉄鉱業","東証PR","鉱業","20231128","5700","260","4.78","5440","5490","5710","5480","82600","466806","95216","4440","6440"
"1518","三井松島ホールディングス","東証PR","鉱業","20231128","2818","33","1.18","2785","2763","2829","2756","249700","701434","36815","2285","3285"
"1605","INPEX","東証PR","鉱業","20231128","2102.5","12.5","0.6","2090","2096","2109","2088.5","4105500","8624861","2915468","1590","2590"
"1662","石油資源開発","東証PR","鉱業","20231128","5720","-10","-0.17","5730","5750","5800","5710","223700","1283527","310596","4730","6730"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20231128","2167","-18","-0.82","2185","2196","2205","2151","122800","266191","61404","1685","2685"
"1711","SDSホールディングス","東証ST","建設","20231128","257","-1","-0.39","258","260","263","253","48200","12491","2244","178","338"
"1712","ダイセキ環境ソリューション","東証ST","建設","20231128","970","3","0.31","967","966","978","966","50900","49505","16322","817","1117"
"1716","第一カッター興業","東証ST","建設","20231128","1302","5","0.39","1297","1300","1304","1237","36100","45954","15624","997","1597"
"1717","明豊ファシリティワークス","東証ST","サービス","20231128","821","11","1.36","810","810","824","805","39400","32167","10489","660","960"
"1718","美樹工業","東証ST","建設","20231128","4675","-5","-0.11","4680","4680","4680","4670","400","1871","5392","3980","5380"
"1719","安藤・間","東証PR","建設","20231128","1100","-4","-0.36","1104","1103","1103","1083","925500","1011792","199123","804","1404"
"1720","東急建設","東証PR","建設","20231128","792","2","0.25","790","789","794","789","239300","189377","84555","640","940"
"1721","コムシスホールディングス","東証PR","建設","20231128","3217","-8","-0.25","3225","3230","3242","3212","364600","1174489","427861","2525","3925"
