"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20231205","32775.82","-455.45","-1.37","33231.27","33022.38","33089.82","32726.68","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231205","2342.69","-19.96","-0.84","2362.65","2357.07","2364.12","2339.75","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231205","3780","-15","-0.4","3795","3780","3810","3780","11700","44309","41309","3095","4495"
"1332","ニッスイ","東証PR","水産・農林","20231205","743.3","3.7","0.5","739.6","739.1","746.8","738","1352700","1005004","232229","589.6","889.6"
"1333","マルハニチロ","東証PR","水産・農林","20231205","2853","-14.5","-0.51","2867.5","2871","2884","2841","156600","448127","144301","2367.5","3368"
"1375","雪国まいたけ","東証PR","水産・農林","20231205","953","0","0","953","954","956","950","56900","54269","38035","803","1103"
"1376","カネコ種苗","東証ST","水産・農林","20231205","1415","-9","-0.63","1424","1428","1433","1411","16200","23030","16658","1124","1724"
"1377","サカタのタネ","東証PR","水産・農林","20231205","3970","10","0.25","3960","3960","4010","3960","70000","278807","188221","3260","4660"
"1379","ホクト","東証PR","水産・農林","20231205","1740","-1","-0.06","1741","1738","1747","1738","50300","87602","58045","1341","2141"
"1380","秋川牧園","東証ST","水産・農林","20231205","1031","3","0.29","1028","1029","1031","1028","1900","1956","4309","728","1328"
"1381","アクシーズ","東証ST","水産・農林","20231205","2883","28","0.98","2855","2885","2885","2867","1400","4037","16195","2355","3355"
"1382","ホーブ","東証ST","水産・農林","20231205","2075","-106","-4.86","2181","2132","2153","2075","14900","31385","1581","1681","2681"
"1383","ベルグアース","東証ST","水産・農林","20231205","3285","-65","-1.94","3350","3345","3350","3280","4500","14920","5290","2650","4050"
"1384","ホクリヨウ","東証ST","水産・農林","20231205","1084","-26","-2.34","1110","1100","1110","1080","34600","37632","9170","810","1410"
"1400","ルーデン・ホールディングス","東証GR","建設","20231205","50","-2","-3.85","52","50","52","49","276500","13846","650","22","82"
"1401","エムビーエス","東証GR","建設","20231205","585","9","1.56","576","578","589","577","10100","5893","4523","476","676"
"1407","ウエストホールディングス","東証ST","建設","20231205","3100","10","0.32","3090","3065","3140","3050","193600","601795","142685","2390","3790"
"1414","ショーボンドホールディングス","東証PR","建設","20231205","5897","-40","-0.67","5937","5916","5955","5892","55200","326294","334626","4937","6937"
"1417","ミライト・ワン","東証PR","建設","20231205","1851","-27","-1.44","1878","1878","1880","1851","137200","254781","191255","1478","2278"
"1418","インターライフホールディングス","東証ST","建設","20231205","209","-3","-1.42","212","213","214","207","141700","29653","4182","132","292"
"1419","タマホーム","東証PR","建設","20231205","3520","-80","-2.22","3600","3590","3605","3520","270800","961745","103684","2900","4300"
"1420","サンヨーホームズ","東証ST","建設","20231205","728","3","0.41","725","726","728","721","5100","3701","9187","575","875"
