"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20240202","36158.02","146.56","0.41","36011.46","36249.99","36441.09","36083.61","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20240202","2539.68","5.64","0.22","2534.04","2543.89","2550.29","2530.96","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20240202","4045","85","2.15","3960","3980","4065","3935","53400","214045","44205","3260","4660"
"1332","ニッスイ","東証PR","水産・農林","20240202","817","-1.9","-0.23","818.9","819","823.8","808.9","1420400","1160846","255256","668.9","968.9"
"1333","マルハニチロ","東証PR","水産・農林","20240202","2947","33","1.13","2914","2935","2953","2901.5","205700","603362","149056","2414","3414"
"1375","雪国まいたけ","東証PR","水産・農林","20240202","965","2","0.21","963","965","966","958","53600","51574","38514","813","1113"
"1376","カネコ種苗","東証ST","水産・農林","20240202","1455","-16","-1.09","1471","1471","1471","1451","18300","26683","17129","1171","1771"
"1377","サカタのタネ","東証PR","水産・農林","20240202","3530","-80","-2.22","3610","3605","3610","3530","371500","1321277","167360","2910","4310"
"1379","ホクト","東証PR","水産・農林","20240202","1791","-1","-0.06","1792","1792","1795","1785","36900","66069","59746","1392","2192"
"1380","秋川牧園","東証ST","水産・農林","20240202","1040","-2","-0.19","1042","1043","1043","1039","1000","1041","4346","742","1342"
"1381","アクシーズ","東証ST","水産・農林","20240202","2988","5","0.17","2983","3000","3000","2983","1100","3286","16785","2483","3485"
"1382","ホーブ","東証ST","水産・農林","20240202","2237","10","0.45","2227","2223","2250","2198","8600","19071","1705","1727","2727"
"1383","ベルグアース","東証ST","水産・農林","20240202","3385","-30","-0.88","3415","3415","3430","3385","4100","13979","5452","2715","4115"
"1384","ホクリヨウ","東証ST","水産・農林","20240202","1037","0","0","1037","1040","1044","1021","45500","47035","8772","737","1337"
"1401","エムビーエス","東証GR","建設","20240202","736","-14","-1.87","750","750","750","727","26400","19531","5691","600","900"
"1407","ウエストホールディングス","東証ST","建設","20240202","3235","-50","-1.52","3285","3275","3275","3225","204900","665791","148899","2585","3985"
"1414","ショーボンドホールディングス","東証PR","建設","20240202","6476","-46","-0.71","6522","6531","6553","6474","68700","446480","367482","5522","7522"
"1417","ミライト・ワン","東証PR","建設","20240202","1964.5","1","0.05","1963.5","1968","1972.5","1948","144600","283858","202983","1563.5","2363.5"
"1418","インターライフホールディングス","東証ST","建設","20240202","217","-1","-0.46","218","218","219","214","53200","11552","4342","138","298"
"1419","タマホーム","東証PR","建設","20240202","4155","-50","-1.19","4205","4215","4220","4155","168400","704070","122389","3505","4905"
"1420","サンヨーホームズ","東証ST","建設","20240202","754","-6","-0.79","760","761","763","754","12800","9701","9515","610","910"
"1429","日本アクア","東証PR","建設","20240202","1005","10","1.01","995","988","1010","982","119000","118877","34934","845","1145"
"1430","ファーストコーポレーション","東証ST","建設","20240202","791","-5","-0.63","796","797","797","785","26600","21020","10571","646","946"
"1431","Lib_Work","東証GR","建設","20240202","784","-3","-0.38","787","789","789","783","20500","16099","18261","637","937"
"1433","ベステラ","東証PR","建設","20240202","974","-22","-2.21","996","996","996","970","177600","174069","8756","846","1146"
"1434","JESCOホールディングス","東証ST","建設","20240202","1020","71","7.48","949","960","1021","959","136800","137329","7073","799","1099"
"1435","Robot_Home","東証ST","不動産","20240202","169","0","0","169","169","171","168","112400","19042","15400","119","219"
"1436","フィット","東証GR","建設","20240202","848","-12","-1.4","860","870","870","833","9500","8086","3633","710","1010"
"1438","岐阜造園","東証ST","建設","20240202","1587","-11","-0.69","1598","1598","1598","1587","300","477","5086","1198","1998"
"1439","安江工務店","東証ST","建設","20240202","1342","-3","-0.22","1345","1350","1355","1342","1700","2290","1814","1045","1645"
"1443","技研ホールディングス","東証ST","建設","20240202","217","3","1.4","214","214","217","214","62500","13485","3524","134","294"
"1444","ニッソウ","東証GR","建設","20240202","2571","-5","-0.19","2576","2576","2579","2571","3700","9528","2799","2076","3080"
"1446","キャンディル","東証ST","建設","20240202","589","1","0.17","588","587","589","585","5200","3054","6322","488","688"
"1447","ITbookホールディングス","東証GR","建設","20240202","322","6","1.9","316","313","323","308","455700","143968","7777","236","396"
"1450","田中建設工業","東証ST","建設","20240202","2225","-28","-1.24","2253","2253","2259","2225","1500","3376","9678","1753","2753"
"1451","KHC","東証ST","建設","20240202","757","0","0","757","758","758","755","3200","2423","3032","607","907"
"1491","中外鉱業","東証ST","非鉄金属","20240202","30","0","0","30","30","31","30","236300","7089","8692","1","60"
"1514","住石ホールディングス","東証ST","鉱業","20240202","1880","155","8.99","1725","1730","1888","1730","3556900","6545887","110719","1325","2125"
