"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20231024","31062.35","62.8","0.2","30999.55","31157.01","31210.26","30551.67","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231024","2240.73","1.92","0.09","2238.81","2245.83","2247.47","2196.95","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231024","3695","-10","-0.27","3705","3705","3705","3640","25900","95222","40380","3005","4405"
"1332","ニッスイ","東証PR","水産・農林","20231024","700.9","-3.9","-0.55","704.8","700.4","704.5","688.3","1545800","1079236","218982","554.8","854.8"
"1333","マルハニチロ","東証PR","水産・農林","20231024","2489","31","1.26","2458","2458","2491.5","2428.5","161800","399541","125891","1958","2958"
"1375","雪国まいたけ","東証PR","水産・農林","20231024","881","5","0.57","876","875","883","869","91400","80002","35161","726","1026"
"1376","カネコ種苗","東証ST","水産・農林","20231024","1392","-3","-0.22","1395","1402","1402","1370","28800","39814","16387","1095","1695"
"1377","サカタのタネ","東証PR","水産・農林","20231024","4075","5","0.12","4070","4065","4090","4030","94800","385241","193199","3370","4770"
"1379","ホクト","東証PR","水産・農林","20231024","1789","-4","-0.22","1793","1798","1801","1783","80200","143497","59679","1393","2193"
"1380","秋川牧園","東証ST","水産・農林","20231024","1038","-3","-0.29","1041","1040","1040","1038","500","520","4338","741","1341"
"1381","アクシーズ","東証ST","水産・農林","20231024","2925","-7","-0.24","2932","2931","2937","2925","900","2638","16431","2432","3435"
"1382","ホーブ","東証ST","水産・農林","20231024","1826","-29","-1.56","1855","1833","1886","1769","23400","42711","1391","1455","2255"
"1383","ベルグアース","東証ST","水産・農林","20231024","3175","5","0.16","3170","3210","3210","3160","1000","3178","5113","2470","3870"
"1384","ホクリヨウ","東証ST","水産・農林","20231024","1035","1","0.1","1034","1020","1040","999","30800","31517","8755","734","1334"
"1400","ルーデン・ホールディングス","東証GR","建設","20231024","120","0","0","120","120","120","118","14100","1687","1561","70","170"
"1401","エムビーエス","東証GR","建設","20231024","522","-8","-1.51","530","530","530","515","15400","8026","4036","430","630"
"1407","ウエストホールディングス","東証ST","建設","20231024","3235","175","5.72","3060","3095","3245","3055","319300","1010829","148899","2360","3760"
"1414","ショーボンドホールディングス","東証PR","建設","20231024","5616","24","0.43","5592","5619","5629","5520","104500","584125","318681","4592","6592"
"1417","ミライト・ワン","東証PR","建設","20231024","1946","11","0.57","1935","1935","1953","1905","141700","274285","201071","1535","2335"
"1418","インターライフホールディングス","東証ST","建設","20231024","208","-1","-0.48","209","208","209","203","53700","11052","4162","129","289"
"1419","タマホーム","東証PR","建設","20231024","3295","20","0.61","3275","3330","3330","3230","457400","1501677","97057","2575","3975"
"1420","サンヨーホームズ","東証ST","建設","20231024","717","0","0","717","717","719","712","11400","8153","9049","567","867"
"1429","日本アクア","東証PR","建設","20231024","934","17","1.85","917","927","935","886","218800","199045","32466","767","1067"
"1430","ファーストコーポレーション","東証ST","建設","20231024","743","8","1.09","735","741","744","726","33200","24412","9929","585","885"
"1431","Lib_Work","東証GR","建設","20231024","790","-1","-0.13","791","790","796","786","17200","13582","18401","641","941"
"1433","ベステラ","東証PR","建設","20231024","982","-18","-1.8","1000","985","1000","954","82400","80080","8828","700","1300"
"1434","JESCOホールディングス","東証ST","建設","20231024","785","39","5.23","746","745","785","745","137500","105574","5392","596","896"
"1435","Robot_Home","東証ST","不動産","20231024","184","2","1.1","182","183","185","178","330600","59980","16767","132","232"
"1436","フィット","東証GR","建設","20231024","791","-6","-0.75","797","795","799","785","2600","2057","3389","647","947"
"1438","岐阜造園","東証ST","建設","20231024","1594","8","0.5","1586","1594","1594","1594","200","319","5108","1186","1986"
"1439","安江工務店","東証ST","建設","20231024","1358","6","0.44","1352","1353","1358","1353","300","406","1834","1052","1652"
"1443","技研ホールディングス","東証ST","建設","20231024","210","1","0.48","209","209","210","204","79300","16377","3410","129","289"
