"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20231107","32271.82","-436.66","-1.34","32708.48","32551.77","32591.11","32250.93","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231107","2332.91","-27.55","-1.17","2360.46","2354.98","2358.44","2331.28","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231107","3740","20","0.54","3720","3700","3765","3675","33200","123723","40872","3020","4420"
"1332","ニッスイ","東証PR","水産・農林","20231107","694.7","13.2","1.94","681.5","690","699.5","683.4","4560800","3167328","217045","581.5","781.5"
"1333","マルハニチロ","東証PR","水産・農林","20231107","2700.5","104.5","4.03","2596","2562.5","2710","2555","584400","1556167","136588","2096","3096"
"1375","雪国まいたけ","東証PR","水産・農林","20231107","902","-3","-0.33","905","905","910","902","43600","39459","35999","755","1055"
"1376","カネコ種苗","東証ST","水産・農林","20231107","1418","6","0.42","1412","1420","1428","1418","18400","26201","16694","1112","1712"
"1377","サカタのタネ","東証PR","水産・農林","20231107","4025","-50","-1.23","4075","4080","4090","4025","43500","175944","190828","3375","4775"
"1379","ホクト","東証PR","水産・農林","20231107","1792","-6","-0.33","1798","1809","1810","1792","51000","91670","59779","1398","2198"
"1380","秋川牧園","東証ST","水産・農林","20231107","1042","2","0.19","1040","1041","1042","1040","400","417","4355","740","1340"
"1381","アクシーズ","東証ST","水産・農林","20231107","2894","-35","-1.19","2929","2903","2927","2890","2600","7541","16257","2429","3430"
"1382","ホーブ","東証ST","水産・農林","20231107","1981","77","4.04","1904","1904","2041","1904","28900","57190","1510","1504","2304"
"1383","ベルグアース","東証ST","水産・農林","20231107","3220","10","0.31","3210","3225","3225","3200","1500","4825","5186","2510","3910"
"1384","ホクリヨウ","東証ST","水産・農林","20231107","1061","0","0","1061","1059","1064","1054","17400","18425","8975","761","1361"
"1400","ルーデン・ホールディングス","東証GR","建設","20231107","85","-2","-2.3","87","88","88","81","166800","13958","1106","57","117"
"1401","エムビーエス","東証GR","建設","20231107","542","7","1.31","535","535","542","532","8600","4596","4191","435","635"
"1407","ウエストホールディングス","東証ST","建設","20231107","3360","-20","-0.59","3380","3440","3440","3325","136800","461186","154652","2680","4080"
"1414","ショーボンドホールディングス","東証PR","建設","20231107","5873","-37","-0.63","5910","5918","5957","5873","84100","496318","333264","4910","6910"
"1417","ミライト・ワン","東証PR","建設","20231107","1951.5","3","0.15","1948.5","1949","1993.5","1948.5","309200","607548","201639","1548.5","2348.5"
"1418","インターライフホールディングス","東証ST","建設","20231107","199","0","0","199","199","200","198","8000","1592","3982","149","249"
"1419","タマホーム","東証PR","建設","20231107","3490","15","0.43","3475","3485","3530","3485","365600","1280574","102801","2775","4175"
