"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20230320","26945.67","-388.12","-1.42","27333.79","27253.73","27367.18","26945.67","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230320","1929.3","-30.12","-1.54","1959.42","1949.83","1956.91","1929.3","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230320","3375","-75","-2.17","3450","3435","3440","3370","76500","260888","36883","2750","4150"
"1332","ニッスイ","東証PR","水産・農林","20230320","535","-2","-0.37","537","537","539","534","1641300","879882","167150","437","637"
"1333","マルハニチロ","東証PR","水産・農林","20230320","2337","-36","-1.52","2373","2357","2368","2333","191300","448735","118345","1873","2873"
"1375","雪国まいたけ","東証PR","水産・農林","20230320","1003","-14","-1.38","1017","1010","1014","1003","66100","66541","40030","717","1317"
"1376","カネコ種苗","東証ST","水産・農林","20230320","1583","-22","-1.37","1605","1608","1611","1583","6000","9557","18636","1205","2005"
"1377","サカタのタネ","東証PR","水産・農林","20230320","3880","-75","-1.9","3955","3930","3935","3860","107200","417121","183954","3255","4655"
"1379","ホクト","東証PR","水産・農林","20230320","1862","-18","-0.96","1880","1870","1870","1858","86900","162075","62115","1480","2280"
"1380","秋川牧園","東証ST","水産・農林","20230320","1061","2","0.19","1059","1065","1065","1061","1200","1278","4434","759","1359"
"1381","アクシーズ","東証ST","水産・農林","20230320","2927","36","1.25","2891","2891","2927","2891","400","1164","16442","2391","3395"
"1382","ホーブ","東証ST","水産・農林","20230320","1831","20","1.1","1811","1815","1886","1815","2900","5336","1395","1411","2211"
"1383","ベルグアース","東証ST","水産・農林","20230320","3090","-25","-0.8","3115","3115","3115","3080","1700","5264","4822","2415","3815"
"1384","ホクリヨウ","東証ST","水産・農林","20230320","818","-18","-2.15","836","835","843","805","116700","95687","6919","686","986"
"1400","ルーデン・ホールディングス","東証GR","建設","20230320","142","-1","-0.7","143","144","144","140","17400","2463","1847","93","193"
"1401","エムビーエス","東証GR","建設","20230320","490","0","0","490","492","493","490","1600","787","3789","410","570"
"1407","ウエストホールディングス","東証ST","建設","20230320","3000","-180","-5.66","3180","3130","3130","2998","289400","881775","138082","2480","3880"
"1414","ショーボンドホールディングス","東証PR","建設","20230320","5260","-140","-2.59","5400","5370","5380","5250","112100","593536","298480","4400","6400"
"1417","ミライト・ワン","東証PR","建設","20230320","1630","-23","-1.39","1653","1643","1652","1625","233700","382883","168420","1253","2053"
"1418","インターライフホールディングス","東証ST","建設","20230320","162","-2","-1.22","164","164","164","162","17200","2809","3242","114","214"
"1419","タマホーム","東証PR","建設","20230320","3400","-60","-1.73","3460","3440","3470","3400","167000","572702","100150","2760","4160"
"1420","サンヨーホームズ","東証ST","建設","20230320","768","3","0.39","765","765","768","757","14200","10841","9692","615","915"
"1429","日本アクア","東証PR","建設","20230320","851","-46","-5.13","897","882","888","848","115600","99450","29581","747","1047"
"1430","ファーストコーポレーション","東証PR","建設","20230320","796","-6","-0.75","802","800","803","796","27100","21642","10637","652","952"
"1431","Lib_Work","東証GR","建設","20230320","801","-9","-1.11","810","810","812","799","11200","9016","18657","660","960"
"1433","ベステラ","東証PR","建設","20230320","861","-9","-1.03","870","871","875","861","26500","22996","7741","720","1020"
"1434","JESCOホールディングス","東証ST","建設","20230320","466","-1","-0.21","467","472","473","466","8200","3855","3181","387","547"
"1435","Robot_Home","東証PR","建設","20230320","200","-4","-1.96","204","201","205","198","326800","65857","18225","124","284"
"1436","フィット","東証GR","建設","20230320","700","6","0.86","694","702","704","694","2900","2032","2999","594","794"
"1438","岐阜造園","東証ST","建設","20230320","1043","34","3.37","1009","1039","1055","1010","11100","11385","3341","709","1309"
"1439","安江工務店","東証ST","建設","20230320","993","-42","-4.06","1035","1035","1035","968","3400","3372","1333","735","1335"
"1443","技研ホールディングス","東証ST","建設","20230320","212","-9","-4.07","221","219","219","211","119400","25544","3442","141","301"
