"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20230912","32776.37","308.61","0.95","32467.76","32629.16","32799.69","32486.48","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230912","2379.91","19.43","0.82","2360.48","2371.14","2380.68","2360.7","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230912","4060","65","1.63","3995","4000","4060","4000","23100","93075","44369","3295","4695"
"1332","ニッスイ","東証PR","水産・農林","20230912","755.9","5.4","0.72","750.5","751.4","758","751.4","862700","651969","236166","600.5","900.5"
"1333","マルハニチロ","東証PR","水産・農林","20230912","2650.5","30","1.14","2620.5","2632.5","2663.5","2632","183600","486250","134059","2120.5","3121"
"1375","雪国まいたけ","東証PR","水産・農林","20230912","918","6","0.66","912","912","920","912","44600","40909","36638","762","1062"
"1376","カネコ種苗","東証ST","水産・農林","20230912","1407","2","0.14","1405","1413","1416","1405","18600","26202","16564","1105","1705"
"1377","サカタのタネ","東証PR","水産・農林","20230912","4325","80","1.88","4245","4250","4325","4250","93800","402752","205051","3545","4945"
"1379","ホクト","東証PR","水産・農林","20230912","1866","13","0.7","1853","1850","1869","1849","70900","131918","62248","1453","2253"
"1380","秋川牧園","東証ST","水産・農林","20230912","1041","-2","-0.19","1043","1041","1042","1041","1400","1458","4350","743","1343"
"1381","アクシーズ","東証ST","水産・農林","20230912","2970","-1","-0.03","2971","3000","3000","2970","1300","3877","16684","2471","3475"
"1382","ホーブ","東証ST","水産・農林","20230912","4635","700","17.79","3935","4635","4635","4635","42500","196988","3532","3235","4635"
"1383","ベルグアース","東証ST","水産・農林","20230912","3160","20","0.64","3140","3140","3160","3135","2400","7545","5089","2440","3840"
"1384","ホクリヨウ","東証ST","水産・農林","20230912","1154","60","5.48","1094","1088","1155","1072","111000","124021","9762","794","1394"
"1400","ルーデン・ホールディングス","東証GR","建設","20230912","126","2","1.61","124","124","126","123","27100","3372","1639","74","174"
"1401","エムビーエス","東証GR","建設","20230912","530","11","2.12","519","518","534","514","10500","5512","4098","419","619"
"1407","ウエストホールディングス","東証ST","建設","20230912","3080","150","5.12","2930","2953","3110","2950","477200","1462947","141765","2430","3430"
"1414","ショーボンドホールディングス","東証PR","建設","20230912","5992","63","1.06","5929","5953","5994","5939","83800","500394","340017","4929","6929"
"1417","ミライト・ワン","東証PR","建設","20230912","1986.5","9.5","0.48","1977","1981.5","1988.5","1969.5","108600","215257","205256","1577","2377"
"1418","インターライフホールディングス","東証ST","建設","20230912","201","-1","-0.5","202","202","203","200","14300","2879","4022","122","282"
"1419","タマホーム","東証PR","建設","20230912","3520","-75","-2.09","3595","3590","3595","3510","288500","1021461","103684","2895","4295"
"1420","サンヨーホームズ","東証ST","建設","20230912","724","0","0","724","724","727","724","2900","2102","9137","574","874"
"1429","日本アクア","東証PR","建設","20230912","1011","12","1.2","999","1002","1019","1001","127200","128086","35142","849","1149"
"1430","ファーストコーポレーション","東証PR","建設","20230912","777","1","0.13","776","772","779","772","11500","8918","10383","626","926"
"1431","Lib_Work","東証GR","建設","20230912","795","-1","-0.13","796","800","800","795","11800","9397","18517","646","946"
"1433","ベステラ","東証PR","建設","20230912","890","-30","-3.26","920","918","919","890","344700","309898","8001","770","1070"
"1434","JESCOホールディングス","東証ST","建設","20230912","633","-11","-1.71","644","643","646","631","68300","43461","4338","544","744"
"1435","Robot_Home","東証PR","建設","20230912","205","2","0.99","203","205","208","205","84600","17411","18681","123","283"
"1436","フィット","東証GR","建設","20230912","819","-150","-15.48","969","834","848","819","103200","85674","3509","819","1119"
"1438","岐阜造園","東証ST","建設","20230912","1720","-10","-0.58","1730","1730","1730","1700","1000","1718","5512","1330","2130"
"1439","安江工務店","東証ST","建設","20230912","1249","-87","-6.51","1336","1396","1434","1241","40200","53312","1687","1036","1636"
"1443","技研ホールディングス","東証ST","建設","20230912","220","0","0","220","219","221","219","34800","7634","3572","140","300"
"1444","ニッソウ","東証GR","建設","20230912","2351","1","0.04","2350","2364","2364","2318","1600","3768","2560","1850","2850"
"1446","キャンディル","東証ST","建設","20230912","624","3","0.48","621","620","625","620","13100","8155","6698","521","721"
"1447","ITbookホールディングス","東証GR","建設","20230912","343","-5","-1.44","348","348","349","342","51500","17813","8284","268","428"
"1450","田中建設工業","東証ST","建設","20230912","2178","-2","-0.09","2180","2193","2194","2178","500","1092","9474","1680","2680"
"1451","KHC","東証ST","建設","20230912","720","-1","-0.14","721","724","724","717","5800","4171","2884","571","871"
"1491","中外鉱業","東証ST","非鉄金属","20230912","31","0","0","31","31","32","30","1049100","32521","8982","1","61"
"1514","住石ホールディングス","東証ST","鉱業","20230912","405","6","1.5","399","403","424","402","947100","390256","23852","319","479"
"1515","日鉄鉱業","東証PR","鉱業","20230912","5460","-30","-0.55","5490","5540","5580","5420","20300","111184","91207","4490","6490"
"1518","三井松島ホールディングス","東証PR","鉱業","20230912","2847","12","0.42","2835","2838","2903","2835","197400","565897","37194","2335","3335"
"1605","INPEX","東証PR","鉱業","20230912","2221","18.5","0.84","2202.5","2210.5","2232","2195","7795100","17278006","3079788","1702.5","2702.5"
"1662","石油資源開発","東証PR","鉱業","20230912","5450","140","2.64","5310","5350","5500","5340","455300","2480503","295935","4310","6310"
