"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20231219","33219.39","460.41","1.41","32758.98","32774.21","33219.39","32654.43","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231219","2333.81","16.95","0.73","2316.86","2316.95","2336.07","2304.27","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231219","3745","25","0.67","3720","3725","3745","3710","12900","48156","40926","3020","4420"
"1332","ニッスイ","東証PR","水産・農林","20231219","745.8","1.7","0.23","744.1","743.7","753.1","738","1732300","1291549","233011","594.1","894.1"
"1333","マルハニチロ","東証PR","水産・農林","20231219","2709.5","-17","-0.62","2726.5","2726.5","2729","2693","138700","375448","137043","2226.5","3227"
"1375","雪国まいたけ","東証PR","水産・農林","20231219","928","4","0.43","924","924","928","918","69900","64551","37037","774","1074"
"1376","カネコ種苗","東証ST","水産・農林","20231219","1404","5","0.36","1399","1399","1404","1397","4700","6580","16529","1099","1699"
"1377","サカタのタネ","東証PR","水産・農林","20231219","3885","15","0.39","3870","3865","3885","3855","93700","362829","184191","3170","4570"
"1379","ホクト","東証PR","水産・農林","20231219","1719","-10","-0.58","1729","1729","1731","1715","50400","86678","57344","1329","2129"
"1380","秋川牧園","東証ST","水産・農林","20231219","1027","-3","-0.29","1030","1030","1030","1026","2900","2978","4292","730","1330"
"1381","アクシーズ","東証ST","水産・農林","20231219","2901","-8","-0.28","2909","2884","2905","2882","2000","5784","16296","2409","3410"
"1382","ホーブ","東証ST","水産・農林","20231219","2315","9","0.39","2306","2280","2415","2230","61100","141947","1764","1806","2806"
"1383","ベルグアース","東証ST","水産・農林","20231219","3330","-5","-0.15","3335","3350","3350","3330","1400","4687","5363","2635","4035"
"1384","ホクリヨウ","東証ST","水産・農林","20231219","1045","-7","-0.67","1052","1051","1061","1045","22700","23882","8840","752","1352"
"1400","ルーデン・ホールディングス","東証GR","建設","20231219","50","-2","-3.85","52","52","52","49","237800","12075","650","22","82"
"1401","エムビーエス","東証GR","建設","20231219","565","0","0","565","565","565","559","2400","1351","4369","465","665"
"1407","ウエストホールディングス","東証ST","建設","20231219","3125","50","1.63","3075","3075","3160","3075","162900","508863","143836","2375","3775"
"1414","ショーボンドホールディングス","東証PR","建設","20231219","5901","10","0.17","5891","5880","5904","5844","57900","340686","334853","4891","6891"
"1417","ミライト・ワン","東証PR","建設","20231219","1815","15","0.83","1800","1800","1818","1795","229300","414299","187535","1400","2200"
"1418","インターライフホールディングス","東証ST","建設","20231219","207","2","0.98","205","206","208","205","32100","6651","4142","125","285"
"1419","タマホーム","東証PR","建設","20231219","3785","50","1.34","3735","3750","3800","3725","256600","968654","111490","3035","4435"
"1420","サンヨーホームズ","東証ST","建設","20231219","730","4","0.55","726","727","730","725","3400","2474","9213","576","876"
"1429","日本アクア","東証PR","建設","20231219","867","20","2.36","847","841","867","836","251000","212770","30137","697","997"
"1430","ファーストコーポレーション","東証ST","建設","20231219","731","-3","-0.41","734","726","735","726","39200","28589","9769","584","884"
"1431","Lib_Work","東証GR","建設","20231219","775","2","0.26","773","772","775","770","24400","18845","18051","623","923"
"1433","ベステラ","東証PR","建設","20231219","1055","6","0.57","1049","1039","1056","1031","28100","29385","9485","749","1349"
"1434","JESCOホールディングス","東証ST","建設","20231219","842","53","6.72","789","819","853","805","284900","237221","5790","639","939"
"1435","Robot_Home","東証ST","不動産","20231219","172","4","2.38","168","169","172","168","204300","34627","15674","118","218"
"1436","フィット","東証GR","建設","20231219","799","0","0","799","799","802","792","7400","5918","3423","649","949"
"1438","岐阜造園","東証ST","建設","20231219","1417","7","0.5","1410","1402","1417","1402","1600","2251","4541","1110","1710"
"1439","安江工務店","東証ST","建設","20231219","1500","2","0.13","1498","1498","1506","1497","3200","4802","2026","1198","1798"
"1443","技研ホールディングス","東証ST","建設","20231219","215","3","1.42","212","213","215","212","35700","7599","3491","132","292"
"1444","ニッソウ","東証GR","建設","20231219","2450","0","0","2450","2440","2450","2440","1700","4158","2667","1950","2950"
"1446","キャンディル","東証ST","建設","20231219","557","-1","-0.18","558","560","560","556","4800","2677","5979","458","658"
"1447","ITbookホールディングス","東証GR","建設","20231219","252","1","0.4","251","249","253","246","111500","27897","6086","171","331"
"1450","田中建設工業","東証ST","建設","20231219","2001","9","0.45","1992","1993","2001","1993","800","1597","8704","1592","2392"
"1451","KHC","東証ST","建設","20231219","715","-4","-0.56","719","720","720","712","3300","2368","2864","569","869"
"1491","中外鉱業","東証ST","非鉄金属","20231219","29","0","0","29","30","30","29","250800","7302","8403","1","59"
"1514","住石ホールディングス","東証ST","鉱業","20231219","1059","13","1.24","1046","1047","1069","1028","1877700","1970079","62368","746","1346"
"1515","日鉄鉱業","東証PR","鉱業","20231219","5110","80","1.59","5030","5080","5140","5010","20100","102354","85361","4030","6030"
"1518","三井松島ホールディングス","東証PR","鉱業","20231219","2700","-42","-1.53","2742","2734","2745","2681","187300","506264","35274","2242","3245"
"1605","INPEX","東証PR","鉱業","20231219","1918.5","26","1.37","1892.5","1931.5","1933","1892.5","7071300","13502453","2660321","1492.5","2292.5"
"1662","石油資源開発","東証PR","鉱業","20231219","5120","20","0.39","5100","5170","5190","5100","266000","1366594","278016","4100","6100"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20231219","2064","21","1.03","2043","2073","2086","2035","70400","145048","58486","1543","2543"
"1711","SDSホールディングス","東証ST","建設","20231219","287","-5","-1.71","292","298","298","284","58300","16850","2506","212","372"
"1712","ダイセキ環境ソリューション","東証ST","建設","20231219","1111","32","2.97","1079","1086","1114","1080","240600","264790","18695","779","1379"
"1716","第一カッター興業","東証ST","建設","20231219","1302","5","0.39","1297","1292","1304","1286","12100","15710","15624","997","1597"
"1717","明豊ファシリティワークス","東証ST","サービス","20231219","800","-6","-0.74","806","806","807","796","28600","22893","10221","656","956"
"1718","美樹工業","東証ST","建設","20231219","4660","-5","-0.11","4665","4665","4665","4660","400","1865","5374","3965","5370"
