"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20230816","31766.82","-472.07","-1.46","32238.89","31965.58","31997.28","31766.82","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230816","2260.84","-29.47","-1.29","2290.31","2270.28","2275.14","2260.48","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230816","3785","0","0","3785","3750","3800","3750","12300","46465","41364","3085","4485"
"1332","ニッスイ","東証PR","水産・農林","20230816","772.3","6.3","0.82","766","761","776.6","758","1320000","1017549","241290","616","916"
"1333","マルハニチロ","東証PR","水産・農林","20230816","2495.5","-3.5","-0.14","2499","2485","2506","2481","87300","217968","126219","1999","2999"
"1375","雪国まいたけ","東証PR","水産・農林","20230816","896","-6","-0.67","902","901","901","895","174900","157180","35760","752","1052"
"1376","カネコ種苗","東証ST","水産・農林","20230816","1404","-19","-1.34","1423","1413","1416","1404","8900","12545","16529","1123","1723"
"1377","サカタのタネ","東証PR","水産・農林","20230816","3970","-30","-0.75","4000","3970","3995","3960","59400","236033","188221","3300","4700"
"1379","ホクト","東証PR","水産・農林","20230816","1828","-3","-0.16","1831","1829","1829","1820","54900","100158","60980","1431","2231"
"1380","秋川牧園","東証ST","水産・農林","20230816","1056","6","0.57","1050","1059","1059","1045","2800","2949","4413","750","1350"
"1381","アクシーズ","東証ST","水産・農林","20230816","3020","-20","-0.66","3040","3040","3040","2993","800","2402","16965","2340","3740"
"1382","ホーブ","東証ST","水産・農林","20230816","1778","-3","-0.17","1781","1780","1780","1760","1000","1773","1355","1381","2181"
"1383","ベルグアース","東証ST","水産・農林","20230816","3175","-10","-0.31","3185","3175","3190","3170","900","2860","5113","2485","3885"
"1384","ホクリヨウ","東証ST","水産・農林","20230816","865","-8","-0.92","873","863","875","860","37900","32822","7317","723","1023"
"1400","ルーデン・ホールディングス","東証GR","建設","20230816","121","-4","-3.2","125","126","126","121","86100","10630","1574","75","175"
"1401","エムビーエス","東証GR","建設","20230816","496","-4","-0.8","500","499","499","492","2000","989","3835","400","600"
"1407","ウエストホールディングス","東証ST","建設","20230816","2498","-26","-1.03","2524","2501","2555","2495","211400","532538","114977","2024","3025"
"1414","ショーボンドホールディングス","東証PR","建設","20230816","5850","-53","-0.9","5903","5846","5869","5815","110600","646239","331959","4903","6903"
"1417","ミライト・ワン","東証PR","建設","20230816","1883.5","6.5","0.35","1877","1870","1892","1863.5","208000","391667","194613","1477","2277"
"1418","インターライフホールディングス","東証ST","建設","20230816","196","-4","-2","200","196","198","194","89300","17466","3922","120","280"
"1419","タマホーム","東証PR","建設","20230816","3475","-40","-1.14","3515","3505","3525","3475","199000","696349","102359","2815","4215"
"1420","サンヨーホームズ","東証ST","建設","20230816","719","-1","-0.14","720","722","722","719","8200","5912","9074","570","870"
"1429","日本アクア","東証PR","建設","20230816","1063","-21","-1.94","1084","1089","1115","1056","344600","372472","36950","784","1384"
"1430","ファーストコーポレーション","東証PR","建設","20230816","731","-4","-0.54","735","737","737","731","19500","14280","9769","585","885"
"1431","Lib_Work","東証GR","建設","20230816","794","-4","-0.5","798","790","797","790","10900","8647","18494","648","948"
"1433","ベステラ","東証PR","建設","20230816","1082","-22","-1.99","1104","1087","1091","1075","46700","50513","9727","804","1404"
"1434","JESCOホールディングス","東証ST","建設","20230816","707","3","0.43","704","700","715","696","76900","54248","4838","554","854"
"1435","Robot_Home","東証PR","建設","20230816","195","-3","-1.52","198","195","198","195","263100","51539","17770","148","248"
"1436","フィット","東証GR","建設","20230816","856","-5","-0.58","861","852","867","852","1800","1545","3667","711","1011"
"1438","岐阜造園","東証ST","建設","20230816","1437","-9","-0.62","1446","1427","1500","1427","1200","1754","4605","1146","1746"
"1439","安江工務店","東証ST","建設","20230816","1170","-18","-1.52","1188","1188","1188","1170","3000","3538","1580","888","1488"
"1443","技研ホールディングス","東証ST","建設","20230816","212","-3","-1.4","215","212","214","210","61700","13102","3442","135","295"
"1444","ニッソウ","東証GR","建設","20230816","2280","-65","-2.77","2345","2311","2341","2280","4900","11311","2482","1845","2845"
"1446","キャンディル","東証ST","建設","20230816","611","-4","-0.65","615","617","618","611","11500","7056","6559","515","715"
"1447","ITbookホールディングス","東証GR","建設","20230816","362","-16","-4.23","378","370","371","361","161800","59098","8743","298","458"
"1450","田中建設工業","東証ST","建設","20230816","2209","9","0.41","2200","2200","2209","2195","400","880","9609","1700","2700"
"1451","KHC","東証ST","建設","20230816","690","4","0.58","686","686","690","685","2200","1511","2764","586","786"
"1491","中外鉱業","東証ST","非鉄金属","20230816","29","0","0","29","30","30","29","145000","4280","8403","1","59"
"1514","住石ホールディングス","東証ST","鉱業","20230816","353","0","0","353","353","357","351","383900","135774","20789","273","433"
"1515","日鉄鉱業","東証PR","鉱業","20230816","4555","-140","-2.98","4695","4650","4655","4555","27200","125033","76090","3995","5400"
