"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20230511","29126.72","4.54","0.02","29122.18","29110.79","29165.59","29028.71","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230511","2083.09","-2.82","-0.14","2085.91","2081.54","2085.77","2077.78","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230511","3560","-5","-0.14","3565","3570","3580","3550","15400","54848","38905","2865","4265"
"1332","ニッスイ","東証PR","水産・農林","20230511","587","-9","-1.51","596","591","594","586","1297200","763963","183397","496","696"
"1333","マルハニチロ","東証PR","水産・農林","20230511","2576","-5","-0.19","2581","2575","2597","2571","156000","402717","130291","2081","3085"
"1375","雪国まいたけ","東証PR","水産・農林","20230511","1037","-1","-0.1","1038","1038","1041","1034","33800","35064","41387","738","1338"
"1376","カネコ種苗","東証ST","水産・農林","20230511","1590","-23","-1.43","1613","1623","1623","1590","7400","11841","18718","1213","2013"
"1377","サカタのタネ","東証PR","水産・農林","20230511","3995","-10","-0.25","4005","4000","4015","3980","82800","331091","189406","3305","4705"
"1379","ホクト","東証PR","水産・農林","20230511","1859","-2","-0.11","1861","1858","1861","1856","25000","46464","62014","1461","2261"
"1380","秋川牧園","東証ST","水産・農林","20230511","1046","1","0.1","1045","1044","1046","1043","1600","1670","4371","745","1345"
"1381","アクシーズ","東証ST","水産・農林","20230511","3105","15","0.49","3090","3110","3120","3085","1000","3109","17442","2390","3790"
"1382","ホーブ","東証ST","水産・農林","20230511","1807","0","0","1807","1800","1807","1799","1500","2704","1377","1407","2207"
"1383","ベルグアース","東証ST","水産・農林","20230511","3215","10","0.31","3205","3205","3215","3205","700","2247","5017","2505","3905"
"1384","ホクリヨウ","東証ST","水産・農林","20230511","779","4","0.52","775","777","779","766","51800","40010","6590","625","925"
"1400","ルーデン・ホールディングス","東証GR","建設","20230511","122","-4","-3.17","126","126","126","122","79800","9897","1587","76","176"
"1401","エムビーエス","東証GR","建設","20230511","497","1","0.2","496","492","497","492","1400","692","3843","416","576"
"1407","ウエストホールディングス","東証ST","建設","20230511","3055","10","0.33","3045","3020","3065","2993","247600","748402","140614","2345","3745"
"1414","ショーボンドホールディングス","東証PR","建設","20230511","5800","-20","-0.34","5820","5650","5880","5590","281500","1620150","329122","4820","6820"
"1417","ミライト・ワン","東証PR","建設","20230511","1693","-8","-0.47","1701","1699","1706","1692","193800","329241","174930","1301","2101"
"1418","インターライフホールディングス","東証ST","建設","20230511","214","-1","-0.47","215","215","216","212","38300","8183","4282","135","295"
"1419","タマホーム","東証PR","建設","20230511","3885","-5","-0.13","3890","3880","3905","3865","362900","1409057","114436","3190","4590"
"1420","サンヨーホームズ","東証ST","建設","20230511","717","-1","-0.14","718","717","723","717","2700","1938","9049","568","868"
"1429","日本アクア","東証PR","建設","20230511","910","8","0.89","902","910","920","904","142500","129629","31632","752","1052"
"1430","ファーストコーポレーション","東証PR","建設","20230511","941","-6","-0.63","947","943","944","936","33600","31587","12575","797","1097"
