"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"0001","日経平均株価（日経225）","東証","株価指数","20240201","36011.46","-275.25","-0.76","36286.71","36008.56","36146.36","35924.6","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20240201","2534.04","-17.06","-0.67","2551.1","2533.1","2543.88","2527.17","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20240201","3960","0","0","3960","3955","3965","3940","14700","58094","43276","3260","4660"
"1332","ニッスイ","東証PR","水産・農林","20240201","818.9","11.8","1.46","807.1","805","819","800.8","1467300","1191115","255849","657.1","957.1"
"1333","マルハニチロ","東証PR","水産・農林","20240201","2914","-12.5","-0.43","2926.5","2915","2919.5","2890","128500","373889","147387","2426.5","3427"
"1375","雪国まいたけ","東証PR","水産・農林","20240201","963","-6","-0.62","969","967","968","960","45800","44130","38434","819","1119"
"1376","カネコ種苗","東証ST","水産・農林","20240201","1471","14","0.96","1457","1456","1477","1455","24700","36261","17318","1157","1757"
"1377","サカタのタネ","東証PR","水産・農林","20240201","3610","-75","-2.04","3685","3660","3670","3610","192400","698093","171153","2985","4385"
"1379","ホクト","東証PR","水産・農林","20240201","1792","-7","-0.39","1799","1795","1795","1787","43500","77937","59779","1399","2199"
"1380","秋川牧園","東証ST","水産・農林","20240201","1042","-3","-0.29","1045","1047","1050","1042","2600","2717","4355","745","1345"
"1381","アクシーズ","東証ST","水産・農林","20240201","2983","17","0.57","2966","3000","3000","2983","1500","4496","16757","2466","3470"
"1382","ホーブ","東証ST","水産・農林","20240201","2227","-60","-2.62","2287","2278","2278","2214","5500","12333","1697","1787","2787"
"1383","ベルグアース","東証ST","水産・農林","20240201","3415","-35","-1.01","3450","3315","3415","3300","13600","45372","5500","2750","4150"
"1384","ホクリヨウ","東証ST","水産・農林","20240201","1037","-7","-0.67","1044","1048","1050","1037","22400","23315","8772","744","1344"
"1401","エムビーエス","東証GR","建設","20240201","750","21","2.88","729","729","750","711","24300","17670","5799","579","879"
"1407","ウエストホールディングス","東証ST","建設","20240201","3285","-135","-3.95","3420","3410","3410","3275","198300","657973","151200","2720","4120"
"1414","ショーボンドホールディングス","東証PR","建設","20240201","6522","-69","-1.05","6591","6528","6544","6482","85700","558348","370092","5591","7591"
"1417","ミライト・ワン","東証PR","建設","20240201","1963.5","10","0.51","1953.5","1950","1968","1947.5","194300","380899","202879","1553.5","2353.5"
"1418","インターライフホールディングス","東証ST","建設","20240201","218","-1","-0.46","219","219","219","217","45100","9837","4362","139","299"
"1419","タマホーム","東証PR","建設","20240201","4205","120","2.94","4085","4065","4215","4055","469900","1953365","123862","3385","4785"
"1420","サンヨーホームズ","東証ST","建設","20240201","760","7","0.93","753","756","761","755","6200","4698","9591","603","903"
"1429","日本アクア","東証PR","建設","20240201","995","-9","-0.9","1004","1003","1019","992","133300","133260","34586","704","1304"
"1430","ファーストコーポレーション","東証ST","建設","20240201","796","-2","-0.25","798","795","797","790","24700","19626","10637","648","948"
"1431","Lib_Work","東証GR","建設","20240201","787","2","0.25","785","784","788","779","22500","17653","18331","635","935"
"1433","ベステラ","東証PR","建設","20240201","996","-27","-2.64","1023","1008","1034","996","174400","175040","8954","723","1323"
"1434","JESCOホールディングス","東証ST","建設","20240201","949","5","0.53","944","937","969","934","48100","45457","6580","794","1094"
"1435","Robot_Home","東証ST","不動産","20240201","169","-3","-1.74","172","171","172","169","76400","12990","15400","122","222"
"1436","フィット","東証GR","建設","20240201","860","4","0.47","856","869","870","857","2500","2163","3684","706","1006"
"1438","岐阜造園","東証ST","建設","20240201","1598","-52","-3.15","1650","1640","1640","1598","500","815","5121","1250","2050"
"1439","安江工務店","東証ST","建設","20240201","1345","-12","-0.88","1357","1357","1357","1344","3400","4586","1818","1057","1657"
"1443","技研ホールディングス","東証ST","建設","20240201","214","-5","-2.28","219","219","219","213","129200","27877","3475","139","299"
"1444","ニッソウ","東証GR","建設","20240201","2576","-93","-3.48","2669","2619","2648","2572","9900","25860","2804","2169","3170"
"1446","キャンディル","東証ST","建設","20240201","588","3","0.51","585","587","589","584","6900","4051","6312","485","685"
"1447","ITbookホールディングス","東証GR","建設","20240201","316","-13","-3.95","329","322","326","314","307100","97768","7632","249","409"
"1450","田中建設工業","東証ST","建設","20240201","2253","31","1.4","2222","2222","2259","2222","900","2022","9800","1722","2722"
"1451","KHC","東証ST","建設","20240201","757","2","0.26","755","757","759","757","3200","2424","3032","605","905"
