"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230420","28657.57","50.81","0.18","28606.76","28472","28694.25","28442.45","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230420","2039.73","-0.65","-0.03","2040.38","2031.37","2042.57","2029.07","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230420","3505","25","0.72","3480","3490","3515","3480","3500.86","23200","0.21","81220","38304","2780","4180","20230203","3930","10.81","20230320","3370","4.01"
"1332","ニッスイ","東証PR","水産・農林","20230420","585","4","0.69","581","580","588","579","585.55","1611500","0.52","943621","182772","481","681","20230420","588","0.51","20230113","517","13.15"
"1333","マルハニチロ","東証PR","水産・農林","20230420","2477","15","0.61","2462","2463","2507","2463","2483.13","249600","0.49","619789","125284","1962","2962","20230104","2509","1.28","20230320","2333","6.17"
"1375","雪国まいたけ","東証PR","水産・農林","20230420","1011","3","0.3","1008","1008","1012","1008","1010.12","36300","0.09","36668","40350","708","1308","20230307","1057","4.35","20230110","991","2.02"
"1376","カネコ種苗","東証ST","水産・農林","20230420","1610","-16","-0.98","1626","1619","1624","1610","1613.13","4500","0.04","7259","18954","1226","2026","20230404","1709","5.79","20230105","1400","15"
"1377","サカタのタネ","東証PR","水産・農林","20230420","3950","-30","-0.75","3980","3980","3990","3950","3962.35","88300","0.19","349876","187272","3280","4680","20230104","4330","8.78","20230411","3765","4.91"
"1379","ホクト","東証PR","水産・農林","20230420","1844","10","0.55","1834","1834","1844","1832","1840.45","60100","0.18","110611","61514","1434","2234","20230131","1902","3.05","20230413","1805","2.16"
"1380","秋川牧園","東証ST","水産・農林","20230420","1046","0","0","1046","1046","1046","1046","1046","600","0.01","628","4371","746","1346","20230116","1071","2.33","20230410","1040","0.58"
"1381","アクシーズ","東証ST","水産・農林","20230420","3035","-15","-0.49","3050","3050","3050","3030","3045.38","1300","0.02","3959","17049","2350","3750","20230418","3060","0.82","20230217","2828","7.32"
"1382","ホーブ","東証ST","水産・農林","20230420","1835","0","0","1835","1835","1835","1835","1835","100","0.01","184","1398","1435","2235","20230314","2095","12.41","20230111","1664","10.28"
"1383","ベルグアース","東証ST","水産・農林","20230420","3380","0","0","3380","3375","3395","3375","3383.91","4600","0.29","15566","5274","2680","4080","20230403","3475","2.73","20230104","2886","17.12"
"1384","ホクリヨウ","東証ST","水産・農林","20230420","763","11","1.46","752","752","764","748","759.17","40300","0.48","30594","6454","602","902","20230213","972","21.5","20230104","702","8.69"
"1400","ルーデン・ホールディングス","東証GR","建設","20230420","119","-2","-1.65","121","121","121","119","119.94","14100","0.11","1691","1548","71","171","20230221","187","36.36","20230206","98","21.43"
"1401","エムビーエス","東証GR","建設","20230420","484","-3","-0.62","487","487","487","484","485.48","2500","0.03","1214","3742","407","567","20230216","509","4.91","20230113","466","3.86"
"1407","ウエストホールディングス","東証ST","建設","20230420","3440","270","8.52","3170","3310","3455","3270","3373.88","1002700","2.18","3382992","158335","2470","3870","20230113","4730","27.27","20230413","2662","29.23"
"1414","ショーボンドホールディングス","東証PR","建設","20230420","5570","20","0.36","5550","5550","5580","5530","5562.06","102200","0.18","568443","316071","4550","6550","20230201","5590","0.36","20230217","5170","7.74"
"1417","ミライト・ワン","東証PR","建設","20230420","1668","13","0.79","1655","1653","1669","1650","1664.15","237800","0.23","395734","172347","1255","2055","20230309","1742","4.25","20230213","1468","13.62"
