"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230712","31943.93","-259.64","-0.81","32203.57","32280.05","32312.03","31791.71","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230712","2221.48","-14.92","-0.67","2236.4","2240.9","2243.94","2215.76","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230712","3625","15","0.42","3610","3610","3645","3610","3629.86","14500","0.13","52633","39615","2910","4310","20230203","3930","7.76","20230320","3370","7.57"
"1332","ニッスイ","東証PR","水産・農林","20230712","680.3","15.3","2.3","665","680","690","674","682.57","2898200","0.93","1978217","212546","565","765","20230712","690","1.41","20230113","517","31.59"
"1333","マルハニチロ","東証PR","水産・農林","20230712","2515","52","2.11","2463","2478","2518","2470","2499.27","327800","0.65","819262","127206","1963","2963","20230516","2635","4.55","20230320","2333","7.8"
"1375","雪国まいたけ","東証PR","水産・農林","20230712","925","-5","-0.54","930","931","934","925","929.07","130800","0.33","121522","36917","780","1080","20230307","1057","12.49","20230712","925","0"
"1376","カネコ種苗","東証ST","水産・農林","20230712","1454","56","4.01","1398","1406","1458","1395","1433.48","84600","0.72","121273","17117","1098","1698","20230404","1709","14.92","20230711","1391","4.53"
"1377","サカタのタネ","東証PR","水産・農林","20230712","4090","10","0.25","4080","4080","4095","4065","4083.54","52300","0.11","213569","193910","3380","4780","20230104","4330","5.54","20230411","3765","8.63"
"1379","ホクト","東証PR","水産・農林","20230712","1832","5","0.27","1827","1833","1834","1826","1830.96","29400","0.09","53830","61114","1427","2227","20230131","1902","3.68","20230413","1805","1.5"
"1380","秋川牧園","東証ST","水産・農林","20230712","1042","4","0.39","1038","1041","1042","1037","1039.78","1800","0.04","1872","4355","738","1338","20230116","1071","2.71","20230619","1034","0.77"
"1381","アクシーズ","東証ST","水産・農林","20230712","2967","-14","-0.47","2981","2981","2981","2967","2974.87","1600","0.03","4760","16667","2481","3485","20230627","3270","9.27","20230217","2828","4.92"
"1382","ホーブ","東証ST","水産・農林","20230712","1789","-11","-0.61","1800","1807","1807","1786","1790.5","1200","0.16","2149","1363","1400","2200","20230314","2095","14.61","20230111","1664","7.51"
"1383","ベルグアース","東証ST","水産・農林","20230712","3150","-10","-0.32","3160","3170","3170","3145","3157.5","1200","0.08","3789","4916","2460","3860","20230403","3475","9.35","20230104","2886","9.15"
"1384","ホクリヨウ","東証ST","水産・農林","20230712","879","4","0.46","875","886","889","868","880.23","28700","0.34","25263","7435","725","1025","20230213","972","9.57","20230104","702","25.21"
"1400","ルーデン・ホールディングス","東証GR","建設","20230712","118","1","0.85","117","119","119","117","118.17","4700","0.04","555","1535","67","167","20230221","187","36.9","20230206","98","20.41"
"1401","エムビーエス","東証GR","建設","20230712","496","3","0.61","493","497","497","492","494.95","2100","0.03","1039","3835","413","573","20230612","510","2.75","20230113","466","6.44"
"1407","ウエストホールディングス","東証ST","建設","20230712","2643","100","3.93","2543","2543","2655","2533","2617.23","450900","0.98","1180108","121651","2043","3045","20230113","4730","44.12","20230630","2391","10.54"
