"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230414","28493.47","336.5","1.2","28156.97","28321.54","28515.51","28282.82","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230414","2018.72","10.79","0.54","2007.93","2014.74","2020","2012.83","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230414","3470","5","0.14","3465","3470","3475","3460","3467.33","17200","0.16","59638","37921","2765","4165","20230203","3930","11.7","20230320","3370","2.97"
"1332","ニッスイ","東証PR","水産・農林","20230414","567","3","0.53","564","567","569","565","566.96","2056900","0.66","1166182","177148","464","664","20230414","569","0.35","20230113","517","9.67"
"1333","マルハニチロ","東証PR","水産・農林","20230414","2413","24","1","2389","2400","2429","2399","2416.95","222000","0.44","536563","122047","1889","2889","20230104","2509","3.83","20230320","2333","3.43"
"1375","雪国まいたけ","東証PR","水産・農林","20230414","1006","0","0","1006","1004","1008","1002","1004.89","31100","0.08","31252","40150","706","1306","20230307","1057","4.82","20230110","991","1.51"
"1376","カネコ種苗","東証ST","水産・農林","20230414","1619","11","0.68","1608","1608","1625","1604","1616.11","11300","0.1","18262","19060","1208","2008","20230404","1709","5.27","20230105","1400","15.64"
"1377","サカタのタネ","東証PR","水産・農林","20230414","3920","95","2.48","3825","3865","3920","3850","3888.11","138600","0.29","538892","185850","3125","4525","20230104","4330","9.47","20230411","3765","4.12"
"1379","ホクト","東証PR","水産・農林","20230414","1823","13","0.72","1810","1811","1825","1808","1818.13","74500","0.22","135451","60814","1410","2210","20230131","1902","4.15","20230413","1805","1"
"1380","秋川牧園","東証ST","水産・農林","20230414","1056","1","0.09","1055","1055","1056","1052","1054.33","300","0.01","316","4413","755","1355","20230116","1071","1.4","20230410","1040","1.54"
"1381","アクシーズ","東証ST","水産・農林","20230414","2968","-21","-0.7","2989","2985","2985","2968","2974.5","1000","0.02","2975","16673","2489","3490","20230405","3020","1.72","20230217","2828","4.95"
"1382","ホーブ","東証ST","水産・農林","20230414","1800","17","0.95","1783","1783","1808","1780","1787.86","2900","0.38","5185","1372","1383","2183","20230314","2095","14.08","20230111","1664","8.17"
"1383","ベルグアース","東証ST","水産・農林","20230414","3375","15","0.45","3360","3360","3375","3360","3367.27","3300","0.21","11112","5267","2660","4060","20230403","3475","2.88","20230104","2886","16.94"
"1384","ホクリヨウ","東証ST","水産・農林","20230414","751","-8","-1.05","759","765","765","750","754.27","26200","0.31","19762","6353","609","909","20230213","972","22.74","20230104","702","6.98"
"1400","ルーデン・ホールディングス","東証GR","建設","20230414","120","-2","-1.64","122","123","123","118","120.76","77400","0.59","9347","1561","72","172","20230221","187","35.83","20230206","98","22.45"
"1401","エムビーエス","東証GR","建設","20230414","485","-13","-2.61","498","500","500","483","489.91","8600","0.11","4213","3750","418","578","20230216","509","4.72","20230113","466","4.08"
"1407","ウエストホールディングス","東証ST","建設","20230414","3065","319","11.62","2746","2838","3160","2781","2955.26","2805700","6.1","8291570","141074","2246","3250","20230113","4730","35.2","20230413","2662","15.14"
"1414","ショーボンドホールディングス","東証PR","建設","20230414","5370","30","0.56","5340","5350","5400","5340","5370.7","93900","0.17","504309","304722","4340","6340","20230201","5590","3.94","20230217","5170","3.87"
"1417","ミライト・ワン","東証PR","建設","20230414","1678","14","0.84","1664","1669","1679","1661","1671.96","258900","0.25","432871","173380","1264","2064","20230309","1742","3.67","20230213","1468","14.31"
"1418","インターライフホールディングス","東証ST","建設","20230414","242","35","16.91","207","206","266","195","238.97","6291700","31.44","1503558","4843","127","287","20230414","266","9.02","20230316","159","52.2"
"1419","タマホーム","東証PR","建設","20230414","3555","30","0.85","3525","3550","3585","3520","3555.96","303400","1.03","1078879","104715","2825","4225","20230403","3775","5.83","20230110","2422","46.78"
"1420","サンヨーホームズ","東証ST","建設","20230414","718","7","0.98","711","711","718","706","713.72","19000","0.15","13561","9061","561","861","20230127","790","9.11","20230412","701","2.43"
"1429","日本アクア","東証PR","建設","20230414","887","2","0.23","885","885","891","880","886.67","38400","0.11","34048","30832","735","1035","20230210","993","10.67","20230117","774","14.6"
"1430","ファーストコーポレーション","東証PR","建設","20230414","918","-11","-1.18","929","936","936","916","922.58","51000","0.38","47052","12268","779","1079","20230411","950","3.37","20230113","698","31.52"
"1431","Lib_Work","東証GR","建設","20230414","816","4","0.49","812","819","819","809","815.7","16800","0.07","13704","19006","662","962","20230310","825","1.09","20230106","748","9.09"
"1433","ベステラ","東証PR","建設","20230414","897","-12","-1.32","909","910","914","891","898.39","45400","0.5","40787","8064","759","1059","20230127","1002","10.48","20230314","851","5.41"
"1434","JESCOホールディングス","東証ST","建設","20230414","510","8","1.59","502","504","510","498","503.92","29100","0.43","14664","3482","402","602","20230414","510","0","20230104","439","16.17"
"1435","Robot_Home","東証PR","建設","20230414","254","4","1.6","250","252","258","252","255.12","424300","0.47","108247","23146","170","330","20230414","258","1.55","20230106","158","60.76"
"1436","フィット","東証GR","建設","20230414","931","-31","-3.22","962","947","957","921","935.4","75100","1.75","70248","3989","812","1112","20230411","1286","27.6","20230104","656","41.92"
"1438","岐阜造園","東証ST","建設","20230414","1107","23","2.12","1084","1085","1109","1085","1098.6","500","0.02","549","3547","784","1384","20230330","1210","8.51","20230112","994","11.37"
"1439","安江工務店","東証ST","建設","20230414","1001","1","0.1","1000","970","1001","970","981.37","2400","0.18","2355","1349","700","1300","20230203","1796","44.27","20230314","942","6.26"
"1443","技研ホールディングス","東証ST","建設","20230414","235","7","3.07","228","229","235","228","230.12","59000","0.36","13577","3816","148","308","20230130","313","24.92","20230105","203","15.76"
"1444","ニッソウ","東証GR","建設","20230414","2120","-16","-0.75","2136","2135","2135","2119","2122","900","0.08","1910","2308","1636","2636","20230215","2470","14.17","20230130","1954","8.5"
"1446","キャンディル","東証ST","建設","20230414","550","-3","-0.54","553","554","554","550","552.12","5200","0.05","2871","5904","453","653","20230405","554","0.72","20230130","492","11.79"
"1447","ITbookホールディングス","東証GR","建設","20230414","381","6","1.6","375","375","382","375","378.49","41000","0.17","15518","9202","295","455","20230221","436","12.61","20230106","358","6.42"
