"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230719","32896.03","402.14","1.24","32493.89","32812.36","32896.03","32671.03","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230719","2278.97","26.69","1.19","2252.28","2272.61","2278.97","2264.94","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230719","3630","-10","-0.27","3640","3650","3655","3620","3637.5","20400","0.19","74205","39670","2940","4340","20230203","3930","7.63","20230320","3370","7.72"
"1332","ニッスイ","東証PR","水産・農林","20230719","677.7","3.1","0.46","674.6","680","680.7","670.9","676.06","923800","0.3","624545","211734","574.6","774.6","20230712","690","1.78","20230113","517","31.08"
"1333","マルハニチロ","東証PR","水産・農林","20230719","2463","-1","-0.04","2464","2473","2477","2450","2460.67","113200","0.22","278548","124576","1964","2964","20230516","2635","6.53","20230320","2333","5.57"
"1375","雪国まいたけ","東証PR","水産・農林","20230719","932","3","0.32","929","931","934","928","930.85","70500","0.18","65625","37197","779","1079","20230307","1057","11.83","20230714","914","1.97"
"1376","カネコ種苗","東証ST","水産・農林","20230719","1450","4","0.28","1446","1450","1456","1438","1450.1","12300","0.1","17836","17070","1146","1746","20230404","1709","15.16","20230711","1391","4.24"
"1377","サカタのタネ","東証PR","水産・農林","20230719","3985","-10","-0.25","3995","3990","4000","3955","3977.51","187000","0.39","743794","188932","3295","4695","20230104","4330","7.97","20230411","3765","5.84"
"1379","ホクト","東証PR","水産・農林","20230719","1849","8","0.43","1841","1847","1855","1839","1847.59","72200","0.22","133396","61681","1441","2241","20230131","1902","2.79","20230413","1805","2.44"
"1380","秋川牧園","東証ST","水産・農林","20230719","1040","2","0.19","1038","1039","1040","1039","1039.67","600","0.01","624","4346","738","1338","20230116","1071","2.89","20230619","1034","0.58"
"1381","アクシーズ","東証ST","水産・農林","20230719","3035","84","2.85","2951","3000","3045","2950","2980.42","1900","0.03","5663","17049","2451","3455","20230627","3270","7.19","20230217","2828","7.32"
"1382","ホーブ","東証ST","水産・農林","20230719","1790","-1","-0.06","1791","1789","1802","1781","1789","1200","0.16","2147","1364","1391","2191","20230314","2095","14.56","20230111","1664","7.57"
"1383","ベルグアース","東証ST","水産・農林","20230719","3175","5","0.16","3170","3175","3175","3155","3168.46","1300","0.08","4119","4955","2470","3870","20230403","3475","8.63","20230104","2886","10.01"
