"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230525","30801.13","118.45","0.39","30682.68","30599.27","30889.98","30558.14","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230525","2146.15","-6.25","-0.29","2152.4","2142.23","2154.37","2139.55","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230525","3650","25","0.69","3625","3630","3655","3625","3642.93","16200","0.15","59016","39888","2925","4325","20230203","3930","7.12","20230320","3370","8.31"
"1332","ニッスイ","東証PR","水産・農林","20230525","636","0","0","636","634","640","631","635.92","993400","0.32","631721","198706","536","736","20230523","649","2","20230113","517","23.02"
"1333","マルハニチロ","東証PR","水産・農林","20230525","2553","0","0","2553","2544","2571","2541","2556.36","115900","0.23","296282","129128","2053","3055","20230516","2635","3.11","20230320","2333","9.43"
"1375","雪国まいたけ","東証PR","水産・農林","20230525","981","-10","-1.01","991","992","993","981","985.69","86600","0.22","85361","39152","841","1141","20230307","1057","7.19","20230512","970","1.13"
"1376","カネコ種苗","東証ST","水産・農林","20230525","1521","-23","-1.49","1544","1550","1550","1521","1537.24","13300","0.11","20445","17906","1144","1944","20230404","1709","11","20230105","1400","8.64"
"1377","サカタのタネ","東証PR","水産・農林","20230525","4075","-10","-0.24","4085","4100","4120","4060","4091.1","287900","0.61","1177827","193199","3385","4785","20230104","4330","5.89","20230411","3765","8.23"
"1379","ホクト","東証PR","水産・農林","20230525","1843","2","0.11","1841","1836","1848","1836","1842.92","33000","0.1","60817","61481","1441","2241","20230131","1902","3.1","20230413","1805","2.11"
"1380","秋川牧園","東証ST","水産・農林","20230525","1042","-2","-0.19","1044","1044","1048","1042","1043.46","1300","0.03","1357","4355","744","1344","20230116","1071","2.71","20230410","1040","0.19"
"1381","アクシーズ","東証ST","水産・農林","20230525","3025","-35","-1.14","3060","3050","3060","3000","3024.19","4300","0.08","13004","16993","2360","3760","20230515","3160","4.27","20230217","2828","6.97"
"1382","ホーブ","東証ST","水産・農林","20230525","1801","0","0","1801","1801","1801","1800","1800.75","800","0.1","1441","1372","1401","2201","20230314","2095","14.03","20230111","1664","8.23"
"1383","ベルグアース","東証ST","水産・農林","20230525","3120","-5","-0.16","3125","3125","3125","3110","3120","1100","0.07","3432","4869","2425","3825","20230403","3475","10.22","20230104","2886","8.11"
"1384","ホクリヨウ","東証ST","水産・農林","20230525","925","11","1.2","914","917","926","906","918.37","39000","0.46","35817","7825","764","1064","20230213","972","4.84","20230104","702","31.77"
"1400","ルーデン・ホールディングス","東証GR","建設","20230525","132","-1","-0.75","133","133","133","129","130.82","36300","0.28","4749","1717","83","183","20230221","187","29.41","20230206","98","34.69"
"1401","エムビーエス","東証GR","建設","20230525","487","-4","-0.81","491","491","491","486","489.89","1900","0.02","931","3765","411","571","20230216","509","4.32","20230113","466","4.51"
"1407","ウエストホールディングス","東証ST","建設","20230525","2807","-108","-3.7","2915","2882","2882","2794","2827","337600","0.73","954394","129199","2415","3415","20230113","4730","40.66","20230413","2662","5.45"
