"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230427","28457.68","41.21","0.15","28416.47","28340.59","28459.73","28241.67","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230427","2032.51","8.61","0.43","2023.9","2018.72","2032.94","2015.68","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230427","3530","25","0.71","3505","3485","3530","3485","3520.06","17600","0.16","61953","38577","2805","4205","20230203","3930","10.18","20230320","3370","4.75"
"1332","ニッスイ","東証PR","水産・農林","20230427","584","1","0.17","583","583","584","577","582.01","1153100","0.37","671118","182459","483","683","20230420","588","0.68","20230113","517","12.96"
"1333","マルハニチロ","東証PR","水産・農林","20230427","2481","0","0","2481","2481","2485","2463","2477.86","94500","0.19","234158","125486","1981","2981","20230421","2527","1.82","20230320","2333","6.34"
"1375","雪国まいたけ","東証PR","水産・農林","20230427","1009","0","0","1009","1005","1010","1004","1007.71","51900","0.13","52300","40270","709","1309","20230307","1057","4.54","20230110","991","1.82"
"1376","カネコ種苗","東証ST","水産・農林","20230427","1580","-6","-0.38","1586","1594","1594","1565","1575.68","13600","0.12","21429","18601","1186","1986","20230404","1709","7.55","20230105","1400","12.86"
"1377","サカタのタネ","東証PR","水産・農林","20230427","3910","20","0.51","3890","3885","3915","3880","3904.06","67000","0.14","261572","185376","3190","4590","20230104","4330","9.7","20230411","3765","3.85"
"1379","ホクト","東証PR","水産・農林","20230427","1851","1","0.05","1850","1845","1856","1842","1850.93","47100","0.14","87179","61748","1450","2250","20230131","1902","2.68","20230413","1805","2.55"
"1380","秋川牧園","東証ST","水産・農林","20230427","1050","-1","-0.1","1051","1050","1050","1050","1050","100","0","105","4388","751","1351","20230116","1071","1.96","20230410","1040","0.96"
"1381","アクシーズ","東証ST","水産・農林","20230427","3025","26","0.87","2999","3030","3040","3000","3011.05","1900","0.03","5721","16993","2499","3500","20230418","3060","1.14","20230217","2828","6.97"
"1382","ホーブ","東証ST","水産・農林","20230427","1812","-16","-0.88","1828","1828","1828","1812","1820","200","0.03","364","1381","1428","2228","20230314","2095","13.51","20230111","1664","8.89"
"1383","ベルグアース","東証ST","水産・農林","20230427","3280","-165","-4.79","3445","3080","3290","3070","3159.44","30500","1.95","96363","5118","2745","4145","20230403","3475","5.61","20230104","2886","13.65"
"1384","ホクリヨウ","東証ST","水産・農林","20230427","799","12","1.52","787","791","808","790","799.73","82800","0.98","66218","6759","637","937","20230213","972","17.8","20230104","702","13.82"
"1400","ルーデン・ホールディングス","東証GR","建設","20230427","114","0","0","114","116","116","113","114.29","11400","0.09","1303","1483","64","164","20230221","187","39.04","20230206","98","16.33"
"1401","エムビーエス","東証GR","建設","20230427","498","8","1.63","490","495","498","493","496.17","4700","0.06","2332","3851","410","570","20230216","509","2.16","20230113","466","6.87"
"1407","ウエストホールディングス","東証ST","建設","20230427","3145","40","1.29","3105","3100","3160","3085","3127.05","278900","0.61","872135","144756","2405","3805","20230113","4730","33.51","20230413","2662","18.14"
"1414","ショーボンドホールディングス","東証PR","建設","20230427","5680","-10","-0.18","5690","5700","5700","5650","5675.76","120900","0.21","686199","322313","4690","6690","20230426","5750","1.22","20230217","5170","9.86"
"1417","ミライト・ワン","東証PR","建設","20230427","1649","-10","-0.6","1659","1657","1659","1644","1650.8","380800","0.37","628626","170383","1259","2059","20230309","1742","5.34","20230213","1468","12.33"
"1418","インターライフホールディングス","東証ST","建設","20230427","219","1","0.46","218","215","227","214","219.3","236700","1.18","51909","4382","138","298","20230417","318","31.13","20230316","159","37.74"
"1419","タマホーム","東証PR","建設","20230427","3680","45","1.24","3635","3635","3690","3630","3671.01","229500","0.78","842498","108397","2935","4335","20230403","3775","2.52","20230110","2422","51.94"
"1420","サンヨーホームズ","東証ST","建設","20230427","710","-12","-1.66","722","713","724","710","712.1","27800","0.22","19796","8960","572","872","20230127","790","10.13","20230412","701","1.28"
"1429","日本アクア","東証PR","建設","20230427","867","9","1.05","858","849","867","845","861.81","158100","0.45","136253","30137","708","1008","20230210","993","12.69","20230117","774","12.02"
