"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230419","28606.76","-52.07","-0.18","28658.83","28619.84","28677.22","28531.54","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230419","2040.38","-0.51","-0.02","2040.89","2039.33","2041.38","2032.9","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230419","3480","-15","-0.43","3495","3495","3495","3470","3482.17","23000","0.21","80090","38030","2795","4195","20230203","3930","11.45","20230320","3370","3.26"
"1332","ニッスイ","東証PR","水産・農林","20230419","581","1","0.17","580","579","581","575","579.34","1704600","0.55","987536","181522","480","680","20230418","584","0.51","20230113","517","12.38"
"1333","マルハニチロ","東証PR","水産・農林","20230419","2462","26","1.07","2436","2436","2462","2433","2449.33","181800","0.36","445287","124525","1936","2936","20230104","2509","1.87","20230320","2333","5.53"
"1375","雪国まいたけ","東証PR","水産・農林","20230419","1008","0","0","1008","1005","1008","1003","1005.9","23700","0.06","23840","40230","708","1308","20230307","1057","4.64","20230110","991","1.72"
"1376","カネコ種苗","東証ST","水産・農林","20230419","1626","9","0.56","1617","1617","1627","1617","1623.02","4400","0.04","7141","19142","1217","2017","20230404","1709","4.86","20230105","1400","16.14"
"1377","サカタのタネ","東証PR","水産・農林","20230419","3980","-35","-0.87","4015","4000","4010","3955","3976.25","99000","0.21","393649","188695","3315","4715","20230104","4330","8.08","20230411","3765","5.71"
"1379","ホクト","東証PR","水産・農林","20230419","1834","-2","-0.11","1836","1828","1834","1824","1829.19","49000","0.15","89630","61180","1436","2236","20230131","1902","3.58","20230413","1805","1.61"
"1380","秋川牧園","東証ST","水産・農林","20230419","1046","-9","-0.85","1055","1046","1046","1046","1046","600","0.01","628","4371","755","1355","20230116","1071","2.33","20230410","1040","0.58"
"1381","アクシーズ","東証ST","水産・農林","20230419","3050","5","0.16","3045","3010","3050","3010","3016.67","600","0.01","1810","17133","2345","3745","20230418","3060","0.33","20230217","2828","7.85"
"1382","ホーブ","東証ST","水産・農林","20230419","1835","-24","-1.29","1859","1867","1869","1830","1843","900","0.12","1659","1398","1459","2259","20230314","2095","12.41","20230111","1664","10.28"
"1383","ベルグアース","東証ST","水産・農林","20230419","3380","10","0.3","3370","3375","3390","3375","3382.16","3700","0.24","12514","5274","2670","4070","20230403","3475","2.73","20230104","2886","17.12"
"1384","ホクリヨウ","東証ST","水産・農林","20230419","752","1","0.13","751","755","759","745","750.55","49000","0.58","36777","6361","601","901","20230213","972","22.63","20230104","702","7.12"
"1400","ルーデン・ホールディングス","東証GR","建設","20230419","121","-2","-1.63","123","121","122","119","120.47","49900","0.38","6011","1574","73","173","20230221","187","35.29","20230206","98","23.47"
"1401","エムビーエス","東証GR","建設","20230419","487","2","0.41","485","487","487","487","487","1300","0.02","633","3765","405","565","20230216","509","4.32","20230113","466","4.51"
"1407","ウエストホールディングス","東証ST","建設","20230419","3170","10","0.32","3160","3190","3275","3140","3203.74","554700","1.21","1777114","145907","2460","3860","20230113","4730","32.98","20230413","2662","19.08"
"1414","ショーボンドホールディングス","東証PR","建設","20230419","5550","170","3.16","5380","5420","5570","5420","5511.77","205500","0.36","1132668","314936","4380","6380","20230201","5590","0.72","20230217","5170","7.35"
