"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230315","27229.48","7.44","0.03","27222.04","27421.66","27424.94","27105.99","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230315","1960.12","12.58","0.65","1947.54","1966.67","1971.02","1952.18","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230315","3490","30","0.87","3460","3505","3505","3475","3490.68","47600","0.44","166157","38140","2760","4160","20230203","3930","11.2","20220111","3055","14.24"
"1332","ニッスイ","東証PR","水産・農林","20230315","547","9","1.67","538","544","549","543","546.26","1395800","0.45","762474","170899","438","638","20220726","608","10.03","20220309","497","10.06"
"1333","マルハニチロ","東証PR","水産・農林","20230315","2390","32","1.36","2358","2390","2396","2377","2386.82","181600","0.36","433447","121029","1858","2858","20220809","2678","10.75","20220527","2201","8.59"
"1375","雪国まいたけ","東証PR","水産・農林","20230315","1022","5","0.49","1017","1029","1029","1020","1023.2","42500","0.11","43486","40789","717","1317","20220214","1258","18.76","20220527","814","25.55"
"1376","カネコ種苗","東証ST","水産・農林","20230315","1646","39","2.43","1607","1607","1648","1607","1627.58","17300","0.15","28157","19378","1207","2007","20220502","1868","11.88","20221208","1368","20.32"
"1377","サカタのタネ","東証PR","水産・農林","20230315","4030","40","1","3990","4005","4040","3990","4016.5","73300","0.15","294410","191065","3290","4690","20220909","5270","23.53","20220119","3210","25.55"
"1379","ホクト","東証PR","水産・農林","20230315","1886","11","0.59","1875","1883","1887","1876","1883.66","36900","0.11","69507","62915","1475","2275","20220502","2045","7.78","20230210","1853","1.78"
"1380","秋川牧園","東証ST","水産・農林","20230315","1058","0","0","1058","1065","1065","1057","1058.24","1700","0.04","1799","4421","758","1358","20220808","1370","22.77","20220704","1036","2.12"
"1381","アクシーズ","東証ST","水産・農林","20230315","2903","2","0.07","2901","2901","2903","2901","2902.43","700","0.01","2032","16308","2401","3405","20220624","3455","15.98","20230217","2828","2.65"
"1382","ホーブ","東証ST","水産・農林","20230315","1835","-41","-2.19","1876","1866","1940","1822","1871.17","10800","1.42","20209","1398","1476","2276","20220706","4515","59.36","20220127","870","110.92"
"1383","ベルグアース","東証ST","水産・農林","20230315","3170","50","1.6","3120","3190","3195","3130","3182.31","2600","0.17","8274","4947","2420","3820","20230303","3450","8.12","20220427","2459","28.91"
"1384","ホクリヨウ","東証ST","水産・農林","20230315","861","6","0.7","855","861","864","849","856.18","79400","0.94","67981","7283","705","1005","20230213","972","11.42","20220928","590","45.93"
"1400","ルーデン・ホールディングス","東証GR","建設","20230315","147","4","2.8","143","144","150","142","146.09","45700","0.35","6676","1912","93","193","20220104","220","33.18","20230206","98","50"
"1401","エムビーエス","東証GR","建設","20230315","496","8","1.64","488","496","496","496","496","500","0.01","248","3835","408","568","20220113","587","15.5","20221228","466","6.44"
"1407","ウエストホールディングス","東証ST","建設","20230315","3155","-75","-2.32","3230","3265","3275","3120","3172.72","224700","0.49","712911","145217","2530","3930","20220104","5860","46.16","20220126","3085","2.27"
"1414","ショーボンドホールディングス","東証PR","建設","20230315","5380","50","0.94","5330","5380","5410","5350","5380.6","133800","0.24","719924","305289","4330","6330","20221011","6540","17.74","20220119","4800","12.08"
"1417","ミライト・ワン","東証PR","建設","20230315","1654","38","2.35","1616","1620","1659","1620","1648.74","275900","0.27","454888","170900","1216","2016","20220315","2048","19.24","20221104","1399","18.23"
"1418","インターライフホールディングス","東証ST","建設","20230315","163","2","1.24","161","164","164","160","161.3","22600","0.11","3645","3262","111","211","20220414","228","28.51","20220307","149","9.4"
"1419","タマホーム","東証PR","建設","20230315","3530","105","3.07","3425","3530","3560","3470","3527.58","323600","1.1","1141526","103979","2725","4125","20230309","3730","5.36","20220224","2170","62.67"
"1420","サンヨーホームズ","東証ST","建設","20230315","760","4","0.53","756","755","765","754","758.8","6600","0.05","5008","9591","606","906","20220311","840","9.52","20220914","682","11.44"
"1429","日本アクア","東証PR","建設","20230315","889","44","5.21","845","860","889","860","875.99","109400","0.31","95833","30902","695","995","20230210","993","10.47","20220315","531","67.42"
"1430","ファーストコーポレーション","東証PR","建設","20230315","796","15","1.92","781","781","796","779","791.18","22800","0.17","18039","10637","631","931","20220509","813","2.09","20220127","666","19.52"
"1431","Lib_Work","東証GR","建設","20230315","814","2","0.25","812","817","820","804","813.63","24100","0.1","19609","18960","662","962","20220906","890","8.54","20220128","664","22.59"
"1433","ベステラ","東証PR","建設","20230315","879","16","1.85","863","870","884","865","878.02","63900","0.71","56106","7902","713","1013","20220217","1399","37.17","20221013","833","5.52"
"1434","JESCOホールディングス","東証ST","建設","20230315","469","0","0","469","469","472","464","468.67","9000","0.13","4218","3202","389","549","20220104","538","12.83","20220308","399","17.54"
"1435","Robot_Home","東証PR","建設","20230315","192","5","2.67","187","188","197","188","193.99","398500","0.44","77304","17496","137","237","20220105","245","21.63","20221227","157","22.29"
"1436","フィット","東証GR","建設","20230315","690","19","2.83","671","690","691","680","686.47","3000","0.07","2059","2956","571","771","20220331","1015","32.02","20221229","656","5.18"
"1438","岐阜造園","東証ST","建設","20230315","1058","6","0.57","1052","1057","1061","1056","1057.57","700","0.02","740","3389","752","1352","20220928","1145","7.6","20221208","980","7.96"
"1439","安江工務店","東証ST","建設","20230315","979","25","2.62","954","969","1001","966","982.31","12400","0.92","12181","1314","804","1104","20230203","1796","45.49","20220309","810","20.86"
"1443","技研ホールディングス","東証ST","建設","20230315","222","1","0.45","221","224","226","222","223.97","50900","0.31","11400","3605","141","301","20221011","319","30.41","20220224","179","24.02"
"1444","ニッソウ","東証GR","建設","20230315","2167","68","3.24","2099","2113","2167","2102","2134.06","3500","0.32","7469","2359","1599","2599","20230215","2470","12.27","20221129","1411","53.58"
"1446","キャンディル","東証ST","建設","20230315","519","4","0.78","515","520","522","519","520.12","3300","0.03","1716","5571","415","615","20220815","630","17.62","20220120","472","9.96"
"1447","ITbookホールディングス","東証GR","建設","20230315","383","0","0","383","389","389","380","384.02","73600","0.3","28264","9250","303","463","20220331","661","42.06","20220128","336","13.99"
"1450","田中建設工業","東証ST","建設","20230315","2595","19","0.74","2576","2621","2621","2521","2586.6","1000","0.02","2587","11288","2076","3080","20230309","2683","3.28","20220413","1600","62.19"
"1451","KHC","東証ST","建設","20230315","633","5","0.8","628","636","637","633","634.42","2400","0.06","1523","2523","528","728","20220901","694","8.79","20220617","579","9.33"
"1491","中外鉱業","東証ST","非鉄金属","20230315","32","1","3.23","31","32","32","31","31.57","399700","0.14","12617","9272","1","61","20220308","39","17.95","20220127","26","23.08"
"1514","住石ホールディングス","東証ST","鉱業","20230315","342","-1","-0.29","343","351","355","340","346.56","550100","0.93","190640","20141","263","423","20230124","464","26.29","20220201","129","165.12"
"1515","日鉄鉱業","東証PR","鉱業","20230315","3635","70","1.96","3565","3635","3685","3590","3646.04","36400","0.22","132716","60721","2865","4265","20230308","3885","6.44","20220707","2482","46.45"
"1518","三井松島ホールディングス","東証PR","鉱業","20230315","3725","140","3.91","3585","3690","3755","3675","3721.85","408500","3.13","1520377","48665","2885","4285","20220809","4590","18.85","20220208","1470","153.4"
"1605","INPEX","東証PR","鉱業","20230315","1388","-7","-0.5","1395","1401","1409","1385","1392.83","8161400","0.59","11367465","1924694","1095","1695","20220609","1831","24.19","20220106","989","40.34"
"1662","石油資源開発","東証PR","鉱業","20230315","4720","35","0.75","4685","4750","4775","4700","4734","375200","0.69","1776195","256296","3985","5390","20230307","5230","9.75","20220302","2325","103.01"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20230315","2147","10","0.47","2137","2183","2183","2128","2150.7","44600","0.16","95921","60838","1637","2637","20221130","2480","13.43","20220106","1424","50.77"
"1711","SDSホールディングス","東証ST","建設","20230315","317","10","3.26","307","311","319","311","315.17","14800","0.17","4665","2768","227","387","20220302","726","56.34","20230215","304","4.28"
"1712","ダイセキ環境ソリューション","東証PR","建設","20230315","931","0","0","931","931","949","930","938.19","35500","0.21","33306","15666","781","1081","20220104","1650","43.58","20221108","766","21.54"
"1716","第一カッター興業","東証PR","建設","20230315","1132","19","1.71","1113","1113","1145","1111","1134.1","20700","0.17","23476","13584","813","1413","20220210","1459","22.41","20221221","996","13.65"
"1717","明豊ファシリティワークス","東証ST","サービス","20230315","783","10","1.29","773","784","794","781","785.27","27000","0.21","21202","10004","623","923","20220104","856","8.53","20220516","590","32.71"
"1718","美樹工業","東証ST","建設","20230315","3970","0","0","3970","3970","3995","3955","3971.5","1000","0.09","3972","4578","3270","4670","20220209","4135","3.99","20220308","3760","5.59"
"1719","安藤・間","東証PR","建設","20230315","870","10","1.16","860","861","872","861","867.57","284100","0.16","246477","157488","710","1010","20220217","940","7.45","20220519","787","10.55"
