"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230509","29242.82","292.94","1.01","28949.88","29020.63","29262.36","29020.63","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230509","2097.55","26.34","1.27","2071.21","2076.44","2097.55","2076.32","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230509","3620","45","1.26","3575","3575","3620","3565","3603.74","35700","0.33","128654","39560","2875","4275","20230203","3930","7.89","20230320","3370","7.42"
"1332","ニッスイ","東証PR","水産・農林","20230509","601","5","0.84","596","598","601","595","599.15","1110200","0.36","665175","187771","496","696","20230502","601","0","20230113","517","16.25"
"1333","マルハニチロ","東証PR","水産・農林","20230509","2607","19","0.73","2588","2538","2619","2512","2585.31","415700","0.82","1074712","131859","2088","3090","20230509","2619","0.46","20230320","2333","11.74"
"1375","雪国まいたけ","東証PR","水産・農林","20230509","1050","19","1.84","1031","1035","1051","1032","1044.55","104900","0.26","109573","41906","731","1331","20230307","1057","0.66","20230110","991","5.95"
"1376","カネコ種苗","東証ST","水産・農林","20230509","1640","38","2.37","1602","1611","1641","1610","1630.69","14600","0.12","23808","19307","1202","2002","20230404","1709","4.04","20230105","1400","17.14"
"1377","サカタのタネ","東証PR","水産・農林","20230509","4060","5","0.12","4055","4055","4085","4055","4066.43","93900","0.2","381838","192488","3355","4755","20230104","4330","6.24","20230411","3765","7.84"
"1379","ホクト","東証PR","水産・農林","20230509","1875","15","0.81","1860","1863","1876","1863","1872.88","66900","0.2","125295","62548","1460","2260","20230131","1902","1.42","20230413","1805","3.88"
"1380","秋川牧園","東証ST","水産・農林","20230509","-","0","0","1045","-","-","-","-","-","0","-","4367","745","1345","20230116","1071","100","20230410","1040","-100"
"1381","アクシーズ","東証ST","水産・農林","20230509","3070","-5","-0.16","3075","3080","3080","3060","3075","1600","0.03","4920","17246","2375","3775","20230509","3080","0.32","20230217","2828","8.56"
"1382","ホーブ","東証ST","水産・農林","20230509","1929","85","4.61","1844","1866","1937","1858","1903.68","8200","1.08","15610","1470","1444","2244","20230314","2095","7.92","20230111","1664","15.93"
"1383","ベルグアース","東証ST","水産・農林","20230509","3230","20","0.62","3210","3235","3235","3210","3227.22","1800","0.12","5809","5040","2510","3910","20230403","3475","7.05","20230104","2886","11.92"
"1384","ホクリヨウ","東証ST","水産・農林","20230509","788","0","0","788","794","798","785","792.48","59600","0.7","47232","6666","638","938","20230213","972","18.93","20230104","702","12.25"
"1400","ルーデン・ホールディングス","東証GR","建設","20230509","130","11","9.24","119","120","146","120","132.53","1155400","8.88","153123","1691","69","169","20230221","187","30.48","20230206","98","32.65"
"1401","エムビーエス","東証GR","建設","20230509","504","7","1.41","497","497","505","496","502.78","3700","0.05","1860","3897","417","577","20230216","509","0.98","20230113","466","8.15"
"1407","ウエストホールディングス","東証ST","建設","20230509","3075","-15","-0.49","3090","3045","3125","3045","3083.28","174000","0.38","536492","141535","2390","3790","20230113","4730","34.99","20230413","2662","15.51"
"1414","ショーボンドホールディングス","東証PR","建設","20230509","5900","80","1.37","5820","5850","5900","5820","5875.29","136200","0.24","800214","334797","4820","6820","20230509","5900","0","20230217","5170","14.12"
"1417","ミライト・ワン","東証PR","建設","20230509","1698","2","0.12","1696","1698","1700","1686","1696.54","292000","0.28","495390","175446","1296","2096","20230309","1742","2.53","20230213","1468","15.67"
"1418","インターライフホールディングス","東証ST","建設","20230509","215","-5","-2.27","220","221","221","215","217.25","120000","0.6","26070","4302","140","300","20230417","318","32.39","20230316","159","35.22"
"1419","タマホーム","東証PR","建設","20230509","3855","55","1.45","3800","3815","3865","3805","3838.19","377600","1.28","1449300","113552","3100","4500","20230509","3865","0.26","20230110","2422","59.17"
"1420","サンヨーホームズ","東証ST","建設","20230509","722","1","0.14","721","720","726","715","722.2","6600","0.05","4767","9112","571","871","20230127","790","8.61","20230412","701","3"
"1429","日本アクア","東証PR","建設","20230509","917","25","2.8","892","895","918","895","910.28","67500","0.19","61444","31875","742","1042","20230210","993","7.65","20230117","774","18.48"
"1430","ファーストコーポレーション","東証PR","建設","20230509","954","13","1.38","941","943","963","943","955.74","105500","0.79","100830","12749","791","1091","20230509","963","0.93","20230113","698","36.68"
"1431","Lib_Work","東証GR","建設","20230509","825","14","1.73","811","820","825","816","820.58","11600","0.05","9519","19216","661","961","20230417","839","1.67","20230106","748","10.29"
"1433","ベステラ","東証PR","建設","20230509","923","13","1.43","910","913","928","913","922.87","33500","0.37","30916","8298","760","1060","20230127","1002","7.88","20230314","851","8.46"
"1434","JESCOホールディングス","東証ST","建設","20230509","497","3","0.61","494","494","497","494","496.02","6300","0.09","3125","3395","414","574","20230414","510","2.55","20230104","439","13.21"
"1435","Robot_Home","東証PR","建設","20230509","234","0","0","234","233","236","232","233.95","206900","0.23","48405","21324","154","314","20230414","258","9.3","20230106","158","48.1"
"1436","フィット","東証GR","建設","20230509","825","5","0.61","820","828","828","812","820.22","8500","0.2","6972","3534","670","970","20230411","1286","35.85","20230104","656","25.76"
"1438","岐阜造園","東証ST","建設","20230509","1139","-22","-1.89","1161","1155","1162","1137","1155.37","1900","0.06","2195","3650","861","1461","20230330","1210","5.87","20230112","994","14.59"
"1439","安江工務店","東証ST","建設","20230509","1089","-1","-0.09","1090","1090","1090","1089","1089.33","300","0.02","327","1471","790","1390","20230203","1796","39.37","20230314","942","15.61"
"1443","技研ホールディングス","東証ST","建設","20230509","226","2","0.89","224","224","227","224","224.96","30500","0.19","6861","3670","144","304","20230130","313","27.8","20230105","203","11.33"
"1444","ニッソウ","東証GR","建設","20230509","2384","19","0.8","2365","2386","2386","2363","2376.8","1500","0.14","3565","2595","1865","2865","20230215","2470","3.48","20230130","1954","22.01"
"1446","キャンディル","東証ST","建設","20230509","582","2","0.34","580","582","585","582","583.25","6700","0.06","3908","6247","480","680","20230508","585","0.51","20230130","492","18.29"
"1447","ITbookホールディングス","東証GR","建設","20230509","381","2","0.53","379","378","387","378","383.64","53900","0.22","20678","9202","299","459","20230221","436","12.61","20230106","358","6.42"
"1450","田中建設工業","東証ST","建設","20230509","2594","0","0","2594","2598","2600","2594","2598","1100","0.03","2858","11283","2094","3095","20230329","2780","6.69","20230116","2251","15.24"
"1451","KHC","東証ST","建設","20230509","642","3","0.47","639","644","645","640","642.96","11100","0.28","7137","2559","539","739","20230309","654","1.83","20230106","603","6.47"
"1491","中外鉱業","東証ST","非鉄金属","20230509","33","0","0","33","33","34","32","32.92","622300","0.21","20487","9562","3","63","20230124","34","2.94","20230104","28","17.86"
"1514","住石ホールディングス","東証ST","鉱業","20230509","343","2","0.59","341","342","345","338","341.32","403200","0.68","137622","20200","261","421","20230124","464","26.08","20230403","303","13.2"
"1515","日鉄鉱業","東証PR","鉱業","20230509","3855","15","0.39","3840","3825","3870","3800","3845.93","53200","0.32","204604","64396","3140","4540","20230308","3885","0.77","20230105","3130","23.16"
"1518","三井松島ホールディングス","東証PR","鉱業","20230509","3165","5","0.16","3160","3155","3165","3120","3142.73","289200","2.21","908878","41349","2460","3860","20230221","4105","22.9","20230106","2854","10.9"
"1605","INPEX","東証PR","鉱業","20230509","1469","15","1.03","1454","1466","1474","1462","1467.95","5677500","0.41","8334298","2037014","1154","1754","20230307","1540","4.61","20230105","1301","12.91"
"1662","石油資源開発","東証PR","鉱業","20230509","4580","75","1.66","4505","4565","4610","4555","4579.29","376600","0.69","1724560","248694","3805","5210","20230307","5230","12.43","20230105","3590","27.58"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20230509","2396","30","1.27","2366","2360","2411","2345","2385.12","61900","0.22","147639","67893","1866","2866","20230424","2539","5.63","20230106","1887","26.97"
