"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20240229","39166.19","-41.84","-0.11","39208.03","38935.53","39250.12","38876.81","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20240229","2675.73","0.78","0.03","2674.95","2666.05","2681.4","2654.43","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20240229","3565","50","1.42","3515","3545","3570","3540","3555.46","213200","1.95","758024","38959","2815","4215","20240207","4120","13.47","20230320","3370","5.79"
"130A","Veritas_In_Silico","東証GR","医薬品","20240229","2254","-61","-2.63","2315","2274","2363","2238","2289.15","79700","1.26","182445","14203","1815","2815","20240215","3475","35.14","20240208","2001","12.64"
"1332","ニッスイ","東証PR","水産・農林","20240229","952.6","1.5","0.16","951.1","944.2","955.4","931.4","946.13","2031500","0.65","1922070","297621","801.1","1101.5","20240228","963","1.08","20230113","517","84.26"
"1333","マルハニチロ","東証PR","水産・農林","20240229","2957.5","40.5","1.39","2917","2929.5","2969.5","2922","2950.16","243000","0.48","716890","149587","2417","3417","20240207","3042","2.78","20230320","2333","26.77"
"135A","VRAIN_Solution","東証GR","情報通信","20240229","6040","10","0.17","6030","5930","6250","5850","6065.63","1158200","11.46","7025210","61064","5030","7030","20240228","6980","13.47","20240222","4970","21.53"
"1375","雪国まいたけ","東証PR","水産・農林","20240229","1013","22","2.22","991","997","1025","994","1014.44","207700","0.52","210699","40430","841","1141","20230307","1057","4.16","20230821","867","16.84"
"1376","カネコ種苗","東証ST","水産・農林","20240229","1412","-23","-1.6","1435","1427","1427","1404","1415.78","12500","0.11","17697","16623","1135","1735","20230404","1709","17.38","20240112","1366","3.37"
"1377","サカタのタネ","東証PR","水産・農林","20240229","3630","5","0.14","3625","3625","3645","3615","3631.3","122000","0.26","443018","172101","2925","4325","20230926","4495","19.24","20240208","3470","4.61"
"1379","ホクト","東証PR","水産・農林","20240229","1801","-27","-1.48","1828","1820","1825","1795","1806.76","174700","0.52","315642","60080","1428","2228","20230131","1902","5.31","20231213","1708","5.44"
"137A","Cocolive","東証GR","情報通信","20240229","2735","-560","-17","3295","3015","3160","2711","2930.19","3774600","129.33","11060282","7982","2595","3995","20240228","4080","32.97","20240229","2711","0.89"
"1380","秋川牧園","東証ST","水産・農林","20240229","1051","-6","-0.57","1057","1053","1056","1050","1052.29","2100","0.05","2210","4392","757","1357","20230928","1094","3.93","20231220","1024","2.64"
"1381","アクシーズ","東証ST","水産・農林","20240229","3050","-30","-0.97","3080","3090","3090","3050","3076.29","3100","0.06","9537","17133","2380","3780","20230627","3270","6.73","20230217","2828","7.85"
"1382","ホーブ","東証ST","水産・農林","20240229","2360","138","6.21","2222","2236","2589","2222","2407.7","59200","7.77","142536","1798","1722","2722","20230912","4635","49.08","20230111","1664","41.83"
"1383","ベルグアース","東証ST","水産・農林","20240229","3380","10","0.3","3370","3380","3380","3355","3370.94","1600","0.1","5394","5443","2670","4070","20230403","3475","2.73","20230104","2886","17.12"
"1384","ホクリヨウ","東証ST","水産・農林","20240229","1047","-6","-0.57","1053","1058","1062","1038","1047.4","32200","0.38","33726","8857","753","1353","20230925","1205","13.11","20230104","702","49.15"
"138A","光フードサービス","東証GR","小売","20240229","6260","0","0","-","5850","6850","5280","6030.26","718000","72.38","4329727","6210","1530","24480","-","-","-","-","-","-"
"1401","エムビーエス","東証GR","建設","20240229","750","-1","-0.13","751","750","763","750","756.55","9600","0.12","7263","5799","601","901","20240208","835","10.18","20230113","466","60.94"
"1407","ウエストホールディングス","東証ST","建設","20240229","2958","-52","-1.73","3010","2996","3015","2910","2944.93","213000","0.46","627271","136149","2310","3710","20230113","4730","37.46","20230818","2324","27.28"
"1414","ショーボンドホールディングス","東証PR","建設","20240229","6411","12","0.19","6399","6370","6444","6330","6400.03","85800","0.15","549123","363793","5399","7399","20240117","6929","7.48","20230217","5170","24"
"1417","ミライト・ワン","東証PR","建設","20240229","1866.5","-2","-0.11","1868.5","1865","1885","1848","1863.78","425500","0.45","793037","176058","1468.5","2268.5","20230919","2058","9.31","20230213","1468","27.15"
"1418","インターライフホールディングス","東証ST","建設","20240229","215","2","0.94","213","214","215","212","213.58","53300","0.27","11384","4302","133","293","20230417","318","32.39","20230316","159","35.22"
"1419","タマホーム","東証PR","建設","20240229","4195","160","3.97","4035","4030","4240","4020","4165.83","673300","2.29","2804852","123567","3335","4735","20240111","4325","3.01","20230110","2422","73.2"
"1420","サンヨーホームズ","東証ST","建設","20240229","771","4","0.52","767","768","771","765","768.33","12300","0.1","9451","9730","617","917","20230127","790","2.41","20230412","701","9.99"
"1429","日本アクア","東証PR","建設","20240229","1064","-21","-1.94","1085","1084","1084","1059","1065.58","91600","0.26","97607","36985","785","1385","20230914","1125","5.42","20230117","774","37.47"
"1430","ファーストコーポレーション","東証ST","建設","20240229","793","-7","-0.88","800","796","799","791","795.28","14900","0.11","11850","10597","650","950","20230509","963","17.65","20230718","690","14.93"
"1431","Lib_Work","東証GR","建設","20240229","774","-46","-5.61","820","790","790","770","777.45","357400","1.5","277859","18492","670","970","20240227","877","11.74","20230106","748","3.48"
"1433","ベステラ","東証PR","建設","20240229","1093","4","0.37","1089","1081","1095","1070","1086.14","37300","0.41","40513","9826","789","1389","20230613","1341","18.49","20230314","851","28.44"
"1434","JESCOホールディングス","東証ST","建設","20240229","915","-19","-2.03","934","933","933","897","907.11","34500","0.5","31295","6345","784","1084","20240202","1021","10.38","20230104","439","108.43"
"1435","Robot_Home","東証ST","不動産","20240229","158","-3","-1.86","161","160","160","157","158.33","258700","0.28","40959","14398","111","211","20230414","258","38.76","20240222","157","0.64"
"1436","フィット","東証GR","建設","20240229","872","21","2.47","851","851","873","847","858.36","6900","0.16","5923","3736","701","1001","20230411","1286","32.19","20230104","656","32.93"
"1438","岐阜造園","東証ST","建設","20240229","1751","-15","-0.85","1766","1748","1797","1736","1768.1","1000","0.03","1768","5611","1366","2166","20230921","1870","6.36","20230112","994","76.16"
"1439","安江工務店","東証ST","建設","20240229","1335","-30","-2.2","1365","1353","1364","1335","1346.6","2500","0.18","3367","1804","1065","1665","20230203","1796","25.67","20230314","942","41.72"
"1443","技研ホールディングス","東証ST","建設","20240229","220","2","0.92","218","220","221","218","219.53","56300","0.35","12360","3572","138","298","20230130","313","29.71","20230105","203","8.37"
"1444","ニッソウ","東証GR","建設","20240229","2553","3","0.12","2550","2551","2599","2551","2561","1300","0.12","3329","2779","2050","3050","20240129","3000","14.9","20230130","1954","30.66"
"1446","キャンディル","東証ST","建設","20240229","577","-3","-0.52","580","577","579","575","576.59","7600","0.07","4382","6194","480","680","20230904","649","11.09","20230130","492","17.28"
"1447","ITbookホールディングス","東証GR","建設","20240229","294","-8","-2.65","302","299","301","292","295.95","352400","1.46","104292","7101","222","382","20230221","436","32.57","20231228","233","26.18"
"1450","田中建設工業","東証ST","建設","20240229","2215","15","0.68","2200","2201","2219","2201","2209.57","700","0.02","1547","9635","1700","2700","20230329","2780","20.32","20231225","1905","16.27"
"1451","KHC","東証ST","建設","20240229","756","5","0.67","751","751","757","751","753.38","8900","0.22","6705","3028","601","901","20240111","780","3.08","20230106","603","25.37"
"1491","中外鉱業","東証ST","非鉄金属","20240229","31","1","3.33","30","30","31","29","30.01","1264500","0.44","37944","8982","1","60","20230512","36","13.89","20230104","28","10.71"
"1514","住石ホールディングス","東証ST","鉱業","20240229","2783","308","12.44","2475","2512","2865","2507","2717.04","6192200","10.51","16824431","163899","1975","2975","20240229","2865","2.86","20230403","303","818.48"
"1515","日鉄鉱業","東証PR","鉱業","20240229","5000","-130","-2.53","5130","5130","5210","4980","5064.34","91600","0.55","463894","83523","4130","6130","20231129","5730","12.74","20230105","3130","59.74"
"1518","三井松島ホールディングス","東証PR","鉱業","20240229","3145","90","2.95","3055","3060","3150","3045","3109.2","259300","1.98","806216","41088","2355","3755","20230221","4105","23.39","20230619","2475","27.07"
"1605","INPEX","東証PR","鉱業","20240229","2011","10.5","0.52","2000.5","2036","2050","1990.5","2018.87","11897200","0.94","24018932","2532123","1500.5","2500.5","20230928","2368","15.08","20230105","1301","54.57"
"1662","石油資源開発","東証PR","鉱業","20240229","6090","30","0.5","6060","6010","6110","6000","6066.86","398400","0.73","2417038","330687","5060","7060","20240129","6300","3.33","20230105","3590","69.64"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20240229","2398","23","0.97","2375","2425","2432","2358","2395.07","81100","0.29","194240","67950","1875","2875","20230929","2737","12.39","20230106","1887","27.08"
"1711","SDSホールディングス","東証ST","建設","20240229","477","-38","-7.38","515","505","505","471","483.57","602300","6.37","291256","4509","415","615","20240221","548","12.96","20231016","215","121.86"
"1712","ダイセキ環境ソリューション","東証ST","建設","20240229","1007","-13","-1.27","1020","1015","1020","1003","1008.83","118600","0.7","119647","16945","720","1320","20230714","1445","30.31","20230407","793","26.99"
"1716","第一カッター興業","東証ST","建設","20240229","1402","78","5.89","1324","1351","1404","1345","1376.73","36600","0.3","50388","16824","1024","1624","20240213","1498","6.41","20230116","1000","40.2"
"1717","明豊ファシリティワークス","東証ST","サービス","20240229","929","-3","-0.32","932","932","937","928","931.35","32100","0.25","29896","11869","782","1082","20240220","958","3.03","20230116","690","34.64"
"1718","美樹工業","東証ST","建設","20240229","4950","-30","-0.6","4980","4985","4985","4950","4958","500","0.04","2479","5709","4280","5680","20240214","5190","4.62","20230117","3800","30.26"
"1719","安藤・間","東証PR","建設","20240229","1235","-5","-0.4","1240","1240","1241","1228","1235.92","779400","0.43","963277","223561","940","1540","20240208","1280","3.52","20230106","819","50.79"
"1720","東急建設","東証PR","建設","20240229","831","6","0.73","825","828","835","826","831.49","414000","0.39","344235","88719","675","975","20230920","850","2.24","20230105","624","33.17"
"1721","コムシスホールディングス","東証PR","建設","20240229","3306","-31","-0.93","3337","3330","3338","3290","3311.72","626900","0.47","2076117","439698","2637","4037","20240226","3409","3.02","20230104","2277","45.19"
"1723","日本電技","東証ST","建設","20240229","5580","10","0.18","5570","5570","5620","5570","5587.27","2200","0.03","12292","45742","4570","6570","20240222","5800","3.79","20230104","3090","80.58"
"1724","シンクレイヤ","東証ST","建設","20240229","702","0","0","702","699","702","696","698.76","2900","0.06","2026","3471","552","852","20230125","740","5.14","20230106","578","21.45"
"1726","ビーアールホールディングス","東証PR","建設","20240229","378","-1","-0.26","379","379","380","378","378.66","62200","0.14","23552","17311","299","459","20230621","404","6.44","20230118","324","16.67"
"1730","麻生フオームクリート","東証ST","建設","20240229","608","-5","-0.82","613","606","634","599","611.92","50900","1.49","31147","2079","513","713","20231214","1039","41.48","20230330","391","55.5"
"1736","オーテック","東証ST","建設","20240229","-","0","0","3605","-","-","-","-","-","0","-","20549","2905","4305","20240208","3850","100","20230208","2052","-100"
"1739","メルディアDC","東証GR","建設","20240229","1092","-4","-0.36","1096","1093","1093","1092","1092.04","2600","0.04","2839","7048","796","1396","20240228","1097","0.46","20230816","663","64.71"
"1743","コーアツ工業","東証ST","建設","20240229","1260","-14","-1.1","1274","1280","1280","1258","1269.98","5600","0.25","7112","2873","974","1574","20230403","1538","18.08","20230106","1003","25.62"
"1757","創建エース","東証ST","建設","20240229","39","2","5.41","37","37","39","36","37.59","1698300","0.63","63841","10438","7","67","20230525","59","33.9","20231005","27","44.44"
"1758","太洋基礎工業","東証ST","建設","20240229","1987","17","0.86","1970","1971","1987","1970","1977.29","700","0.03","1384","4886","1570","2370","20230501","3110","36.11","20230206","1720","15.52"
"1762","高松コンストラクショングループ","東証PR","建設","20240229","2842","50","1.79","2792","2842","2875","2823","2847.89","85200","0.24","242640","98954","2292","3295","20240202","3000","5.27","20230106","1895","49.97"
"1764","工藤建設","東証ST","建設","20240229","2549","-27","-1.05","2576","2549","2549","2549","2549","100","0.01","255","3393","2076","3080","20230628","2720","6.29","20230823","2300","10.83"
"1766","東建コーポレーション","東証PR","建設","20240229","9510","-150","-1.55","9660","9600","9660","9480","9532.8","20700","0.15","197329","128119","8160","11160","20240222","9820","3.16","20230620","7140","33.19"
"1768","ソネック","東証ST","建設","20240229","932","1","0.11","931","931","935","931","931.74","3100","0.04","2888","6990","781","1081","20230914","1025","9.07","20240219","920","1.3"
"1770","藤田エンジニアリング","東証ST","建設","20240229","1401","21","1.52","1380","1380","1401","1380","1395.37","4900","0.04","6837","16392","1080","1680","20240229","1401","0","20230216","864","62.15"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20240229","84","-1","-1.18","85","85","85","80","81.74","72000","-","5885","-","55","115","20240228","86","2.33","20230119","16","425"
"1775","富士古河E＆C","東証ST","建設","20240229","6090","-80","-1.3","6170","6200","6200","5880","6059.14","9300","0.1","56350","54972","5170","7170","20240226","6460","5.73","20230104","3380","80.18"
