"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230302","27498.87","-17.66","-0.06","27516.53","27564.82","27617.8","27408.54","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230302","1994.57","-3.24","-0.16","1997.81","2001.67","2004.54","1991.1","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230302","3665","10","0.27","3655","3665","3675","3655","3664.37","24600","0.23","90144","40052","2955","4355","20230203","3930","6.74","20220111","3055","19.97"
"1332","ニッスイ","東証PR","水産・農林","20230302","541","-1","-0.18","542","544","546","541","542.12","1117000","0.36","605551","169025","442","642","20220726","608","11.02","20220309","497","8.85"
"1333","マルハニチロ","東証PR","水産・農林","20230302","2445","16","0.66","2429","2435","2451","2429","2443.94","153000","0.3","373923","123814","1929","2929","20220809","2678","8.7","20220527","2201","11.09"
"1375","雪国まいたけ","東証PR","水産・農林","20230302","1023","-5","-0.49","1028","1030","1030","1023","1026.24","36500","0.09","37458","40829","728","1328","20220214","1258","18.68","20220527","814","25.68"
"1376","カネコ種苗","東証ST","水産・農林","20230302","1639","-23","-1.38","1662","1647","1661","1635","1643.57","9600","0.08","15778","19295","1262","2062","20220502","1868","12.26","20221208","1368","19.81"
"1377","サカタのタネ","東証PR","水産・農林","20230302","4080","15","0.37","4065","4110","4115","4065","4083.5","84100","0.18","343423","193436","3365","4765","20220909","5270","22.58","20220119","3210","27.1"
"1379","ホクト","東証PR","水産・農林","20230302","1875","3","0.16","1872","1874","1879","1872","1874.67","40600","0.12","76112","62548","1472","2272","20220502","2045","8.31","20230210","1853","1.19"
"1380","秋川牧園","東証ST","水産・農林","20230302","1053","1","0.1","1052","1055","1056","1053","1054.69","2900","0.07","3059","4400","752","1352","20220808","1370","23.14","20220704","1036","1.64"
"1381","アクシーズ","東証ST","水産・農林","20230302","2901","44","1.54","2857","2907","2907","2857","2875.12","800","0.01","2300","16296","2357","3360","20220624","3455","16.03","20230217","2828","2.58"
"1382","ホーブ","東証ST","水産・農林","20230302","1741","-33","-1.86","1774","1774","1774","1715","1753.24","2100","0.28","3682","1327","1374","2174","20220706","4515","61.44","20220127","870","100.11"
