"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230417","28514.78","21.31","0.07","28493.47","28537.99","28599.75","28414.98","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230417","2026.97","8.25","0.41","2018.72","2024.45","2027.39","2018.84","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230417","3470","0","0","3470","3475","3480","3455","3469.05","14200","0.13","49261","37921","2770","4170","20230203","3930","11.7","20230320","3370","2.97"
"1332","ニッスイ","東証PR","水産・農林","20230417","566","-1","-0.18","567","567","567","561","564.53","1456000","0.47","821954","176836","467","667","20230414","569","0.53","20230113","517","9.48"
"1333","マルハニチロ","東証PR","水産・農林","20230417","2420","7","0.29","2413","2419","2425","2404","2414.98","134300","0.27","324332","122401","1913","2913","20230104","2509","3.55","20230320","2333","3.73"
"1375","雪国まいたけ","東証PR","水産・農林","20230417","1003","-3","-0.3","1006","1009","1010","1003","1005.42","31200","0.08","31369","40030","706","1306","20230307","1057","5.11","20230110","991","1.21"
"1376","カネコ種苗","東証ST","水産・農林","20230417","1611","-8","-0.49","1619","1626","1626","1610","1617.22","7600","0.06","12291","18966","1219","2019","20230404","1709","5.73","20230105","1400","15.07"
"1377","サカタのタネ","東証PR","水産・農林","20230417","3935","15","0.38","3920","3945","3955","3920","3937.35","113000","0.24","444921","186561","3220","4620","20230104","4330","9.12","20230411","3765","4.52"
"1379","ホクト","東証PR","水産・農林","20230417","1831","8","0.44","1823","1826","1831","1823","1828.5","50900","0.15","93071","61080","1423","2223","20230131","1902","3.73","20230413","1805","1.44"
"1380","秋川牧園","東証ST","水産・農林","20230417","1047","-9","-0.85","1056","1048","1048","1047","1047.89","1900","0.05","1991","4375","756","1356","20230116","1071","2.24","20230410","1040","0.67"
"1381","アクシーズ","東証ST","水産・農林","20230417","3050","82","2.76","2968","2999","3050","2994","3004.72","3200","0.06","9615","17133","2468","3470","20230417","3050","0","20230217","2828","7.85"
"1382","ホーブ","東証ST","水産・農林","20230417","1802","2","0.11","1800","1815","1820","1801","1813.44","900","0.12","1632","1373","1400","2200","20230314","2095","13.99","20230111","1664","8.29"
"1383","ベルグアース","東証ST","水産・農林","20230417","3375","0","0","3375","3380","3380","3370","3378.29","3800","0.24","12838","5267","2675","4075","20230403","3475","2.88","20230104","2886","16.94"
"1384","ホクリヨウ","東証ST","水産・農林","20230417","738","-13","-1.73","751","748","748","737","740.84","43400","0.51","32153","6243","601","901","20230213","972","24.07","20230104","702","5.13"
"1400","ルーデン・ホールディングス","東証GR","建設","20230417","117","-3","-2.5","120","120","121","116","118.24","71600","0.55","8466","1522","70","170","20230221","187","37.43","20230206","98","19.39"
"1401","エムビーエス","東証GR","建設","20230417","489","4","0.82","485","490","490","485","486.73","2200","0.03","1071","3781","405","565","20230216","509","3.93","20230113","466","4.94"
"1407","ウエストホールディングス","東証ST","建設","20230417","3240","175","5.71","3065","3035","3250","3015","3131.04","979100","2.13","3065605","149129","2365","3765","20230113","4730","31.5","20230413","2662","21.71"
"1414","ショーボンドホールディングス","東証PR","建設","20230417","5390","20","0.37","5370","5370","5400","5330","5371.66","72900","0.13","391594","305857","4370","6370","20230201","5590","3.58","20230217","5170","4.26"
