"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230515","29626.34","238.04","0.81","29388.3","29547.04","29629.47","29475.97","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230515","2114.85","18.46","0.88","2096.39","2107.41","2114.86","2103.84","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230515","3675","10","0.27","3665","3640","3710","3640","3674.26","71300","0.65","261975","40161","2965","4365","20230203","3930","6.49","20230320","3370","9.05"
"1332","ニッスイ","東証PR","水産・農林","20230515","628","6","0.96","622","626","630","616","624.28","3150800","1.01","1966971","196206","522","722","20230515","630","0.32","20230113","517","21.47"
"1333","マルハニチロ","東証PR","水産・農林","20230515","2623","36","1.39","2587","2606","2629","2604","2617.97","193900","0.38","507624","132668","2087","3090","20230515","2629","0.23","20230320","2333","12.43"
"1375","雪国まいたけ","東証PR","水産・農林","20230515","994","6","0.61","988","990","999","989","993.48","143900","0.36","142962","39671","838","1138","20230307","1057","5.96","20230512","970","2.47"
"1376","カネコ種苗","東証ST","水産・農林","20230515","1597","-25","-1.54","1622","1610","1610","1584","1598.95","7900","0.07","12632","18801","1222","2022","20230404","1709","6.55","20230105","1400","14.07"
"1377","サカタのタネ","東証PR","水産・農林","20230515","4060","50","1.25","4010","4050","4075","4035","4057.01","123900","0.26","502664","192488","3310","4710","20230104","4330","6.24","20230411","3765","7.84"
"1379","ホクト","東証PR","水産・農林","20230515","1871","8","0.43","1863","1865","1884","1865","1875.9","88400","0.26","165830","62415","1463","2263","20230131","1902","1.63","20230413","1805","3.66"
"1380","秋川牧園","東証ST","水産・農林","20230515","1043","-9","-0.86","1052","1052","1052","1042","1044.88","1700","0.04","1776","4359","752","1352","20230116","1071","2.61","20230410","1040","0.29"
"1381","アクシーズ","東証ST","水産・農林","20230515","3075","-65","-2.07","3140","3140","3160","3060","3108.26","4300","0.08","13366","17274","2440","3840","20230515","3160","2.69","20230217","2828","8.73"
"1382","ホーブ","東証ST","水産・農林","20230515","1800","-10","-0.55","1810","1800","1819","1795","1802.81","1600","0.21","2885","1372","1410","2210","20230314","2095","14.08","20230111","1664","8.17"
