"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230809","32204.33","-172.96","-0.53","32377.29","32346.32","32407.85","32175.64","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230809","2282.57","-9.16","-0.4","2291.73","2289.34","2289.34","2278.64","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230809","3770","10","0.27","3760","3750","3770","3735","3756.49","12100","0.11","45454","41200","3060","4460","20230203","3930","4.07","20230320","3370","11.87"
"1332","ニッスイ","東証PR","水産・農林","20230809","752.4","-4.6","-0.61","757","757","767","752.4","757.98","2572100","0.82","1949590","235073","607","907","20230808","776","3.04","20230113","517","45.53"
"1333","マルハニチロ","東証PR","水産・農林","20230809","2448","-58","-2.31","2506","2496","2496","2444","2455.13","312600","0.62","767472","123817","2006","3006","20230516","2635","7.1","20230320","2333","4.93"
"1375","雪国まいたけ","東証PR","水産・農林","20230809","922","3","0.33","919","917","922","913","917.95","52700","0.13","48376","36798","769","1069","20230307","1057","12.77","20230807","907","1.65"
"1376","カネコ種苗","東証ST","水産・農林","20230809","1423","-9","-0.63","1432","1430","1430","1418","1422.58","8800","0.07","12519","16752","1132","1732","20230404","1709","16.73","20230711","1391","2.3"
"1377","サカタのタネ","東証PR","水産・農林","20230809","4030","-30","-0.74","4060","4050","4050","4005","4031.34","48200","0.1","194311","191065","3360","4760","20230104","4330","6.93","20230411","3765","7.04"
"1379","ホクト","東証PR","水産・農林","20230809","1863","-11","-0.59","1874","1867","1870","1857","1861.62","29700","0.09","55290","62148","1474","2274","20230131","1902","2.05","20230413","1805","3.21"
"1380","秋川牧園","東証ST","水産・農林","20230809","1051","2","0.19","1049","1050","1051","1047","1050","1400","0.03","1470","4392","749","1349","20230116","1071","1.87","20230619","1034","1.64"
"1381","アクシーズ","東証ST","水産・農林","20230809","3035","53","1.78","2982","3000","3035","2982","3015.6","1000","0.02","3016","17049","2482","3485","20230627","3270","7.19","20230217","2828","7.32"
"1382","ホーブ","東証ST","水産・農林","20230809","1826","17","0.94","1809","1810","1830","1782","1814.01","8000","1.05","14512","1391","1409","2209","20230314","2095","12.84","20230111","1664","9.74"
"1383","ベルグアース","東証ST","水産・農林","20230809","3205","-5","-0.16","3210","3215","3220","3205","3212.5","1200","0.07","3855","5162","2510","3910","20230403","3475","7.77","20230104","2886","11.05"
"1384","ホクリヨウ","東証ST","水産・農林","20230809","902","-3","-0.33","905","912","912","891","902.41","33300","0.39","30050","7630","755","1055","20230213","972","7.2","20230104","702","28.49"
"1400","ルーデン・ホールディングス","東証GR","建設","20230809","120","0","0","120","120","120","119","119.25","14800","0.11","1765","1561","70","170","20230221","187","35.83","20230206","98","22.45"
"1401","エムビーエス","東証GR","建設","20230809","503","1","0.2","502","500","508","492","498.92","11900","0.15","5937","3889","402","602","20230721","574","12.37","20230113","466","7.94"
"1407","ウエストホールディングス","東証ST","建設","20230809","2612","-13","-0.5","2625","2577","2637","2555","2609.39","238400","0.52","622078","120224","2125","3125","20230113","4730","44.78","20230630","2391","9.24"
"1414","ショーボンドホールディングス","東証PR","建設","20230809","5832","-43","-0.73","5875","5850","5859","5762","5815.61","98700","0.17","574001","330938","4875","6875","20230510","5920","1.49","20230217","5170","12.8"
"1417","ミライト・ワン","東証PR","建設","20230809","1826.5","-10","-0.54","1836.5","1830","1831","1803","1820.5","234200","0.23","426361","188724","1436.5","2236.5","20230703","1856","1.59","20230213","1468","24.42"
"1418","インターライフホールディングス","東証ST","建設","20230809","201","-2","-0.99","203","203","204","201","202.36","16700","0.08","3379","4022","123","283","20230417","318","36.79","20230316","159","26.42"
"1419","タマホーム","東証PR","建設","20230809","3535","10","0.28","3525","3525","3545","3510","3532.79","77800","0.26","274851","104126","2825","4225","20230529","4125","14.3","20230110","2422","45.95"
"1420","サンヨーホームズ","東証ST","建設","20230809","717","-2","-0.28","719","717","717","710","713.28","11800","0.09","8417","9049","569","869","20230127","790","9.24","20230412","701","2.28"
"1429","日本アクア","東証PR","建設","20230809","942","7","0.75","935","932","950","925","939.43","162500","0.47","152658","32744","785","1085","20230210","993","5.14","20230117","774","21.71"
"1430","ファーストコーポレーション","東証PR","建設","20230809","736","0","0","736","737","737","731","733.86","23900","0.18","17539","9836","586","886","20230509","963","23.57","20230718","690","6.67"
"1431","Lib_Work","東証GR","建設","20230809","791","-4","-0.5","795","790","797","790","792.37","8100","0.03","6418","18424","645","945","20230417","839","5.72","20230106","748","5.75"
"1433","ベステラ","東証PR","建設","20230809","1052","-22","-2.05","1074","1068","1073","1051","1057.09","43800","0.49","46300","9458","774","1374","20230613","1341","21.55","20230314","851","23.62"
"1434","JESCOホールディングス","東証ST","建設","20230809","708","1","0.14","707","709","719","701","709.61","73600","1.08","52227","4845","557","857","20230804","742","4.58","20230104","439","61.28"
"1435","Robot_Home","東証PR","建設","20230809","196","2","1.03","194","194","197","193","196.2","156700","0.17","30745","17861","144","244","20230414","258","24.03","20230106","158","24.05"
"1436","フィット","東証GR","建設","20230809","870","-5","-0.57","875","861","887","861","870.5","1400","0.03","1219","3727","725","1025","20230411","1286","32.35","20230104","656","32.62"
"1438","岐阜造園","東証ST","建設","20230809","1387","10","0.73","1377","1377","1399","1365","1380.88","2400","0.07","3314","4445","1077","1677","20230511","1445","4.01","20230112","994","39.54"
"1439","安江工務店","東証ST","建設","20230809","1285","22","1.74","1263","1263","1298","1263","1279.91","4300","0.32","5504","1736","963","1563","20230203","1796","28.45","20230314","942","36.41"
"1443","技研ホールディングス","東証ST","建設","20230809","218","-1","-0.46","219","220","220","218","219.14","26700","0.16","5851","3540","139","299","20230130","313","30.35","20230105","203","7.39"
"1444","ニッソウ","東証GR","建設","20230809","2306","-69","-2.91","2375","2370","2370","2213","2342.14","7800","0.72","18269","2511","1875","2875","20230712","2780","17.05","20230130","1954","18.01"
"1446","キャンディル","東証ST","建設","20230809","608","3","0.5","605","607","609","605","607.02","10000","0.09","6070","6526","505","705","20230801","610","0.33","20230130","492","23.58"
"1447","ITbookホールディングス","東証GR","建設","20230809","370","2","0.54","368","368","372","368","369.47","23400","0.1","8646","8936","288","448","20230221","436","15.14","20230106","358","3.35"
"1450","田中建設工業","東証ST","建設","20230809","2211","-4","-0.18","2215","2215","2260","2210","2217.56","900","0.02","1996","9617","1715","2715","20230329","2780","20.47","20230515","2150","2.84"
"1451","KHC","東証ST","建設","20230809","688","-6","-0.86","694","694","694","681","686.94","3300","0.08","2267","2756","594","794","20230808","694","0.86","20230106","603","14.1"
"1491","中外鉱業","東証ST","非鉄金属","20230809","29","-1","-3.33","30","30","30","29","29.17","163500","0.06","4770","8403","1","60","20230512","36","19.44","20230104","28","3.57"
"1514","住石ホールディングス","東証ST","鉱業","20230809","339","2","0.59","337","336","342","335","338.36","381700","0.65","129153","19965","257","417","20230124","464","26.94","20230403","303","11.88"
"1515","日鉄鉱業","東証PR","鉱業","20230809","4585","-110","-2.34","4695","4655","4680","4505","4581.79","50700","0.3","232297","76591","3995","5400","20230801","5110","10.27","20230105","3130","46.49"
"1518","三井松島ホールディングス","東証PR","鉱業","20230809","2699","16","0.6","2683","2692","2722","2684","2702.18","347600","2.66","939277","35261","2183","3185","20230221","4105","34.25","20230619","2475","9.05"
"1605","INPEX","東証PR","鉱業","20230809","1814.5","-61.5","-3.28","1876","1900","1900","1810.5","1834.61","11930800","0.86","21888416","2516108","1476","2276","20230808","1907","4.85","20230105","1301","39.47"
"1662","石油資源開発","東証PR","鉱業","20230809","4720","-275","-5.51","4995","5040","5040","4665","4818.87","1000700","1.84","4822247","256296","4295","5700","20230307","5230","9.75","20230105","3590","31.48"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20230809","2481","-24","-0.96","2505","2492","2528","2469","2492.7","80200","0.28","199915","70302","2005","3005","20230808","2589","4.17","20230106","1887","31.48"
"1711","SDSホールディングス","東証ST","建設","20230809","268","1","0.37","267","270","270","264","266.5","11500","0.13","3065","2340","187","347","20230125","376","28.72","20230516","242","10.74"
"1712","ダイセキ環境ソリューション","東証PR","建設","20230809","1180","42","3.69","1138","1126","1194","1125","1169.34","224400","1.33","262399","19856","838","1438","20230714","1445","18.34","20230407","793","48.8"
"1716","第一カッター興業","東証PR","建設","20230809","1402","5","0.36","1397","1385","1403","1380","1393.4","8800","0.07","12262","16824","1097","1697","20230725","1458","3.84","20230116","1000","40.2"
"1717","明豊ファシリティワークス","東証ST","サービス","20230809","732","9","1.24","723","724","732","722","727.39","27900","0.22","20294","9352","573","873","20230308","830","11.81","20230116","690","6.09"
"1718","美樹工業","東証ST","建設","20230809","4400","35","0.8","4365","4365","4400","4365","4383","500","0.04","2192","5074","3665","5070","20230731","4795","8.24","20230117","3800","15.79"
