"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230929","31857.62","-14.9","-0.05","31872.52","32018.64","32027.46","31717.74","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230929","2323.39","-22.12","-0.94","2345.51","2350.91","2351.63","2315.83","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230929","3940","-75","-1.87","4015","4015","4015","3910","3941.96","26500","0.24","104462","43057","3315","4715","20230920","4090","3.67","20230320","3370","16.91"
"1332","ニッスイ","東証PR","水産・農林","20230929","731.7","-5.5","-0.75","737.2","735","741.6","728.6","732.85","2052400","0.66","1504109","228605","587.2","887.2","20230817","789","7.26","20230113","517","41.53"
"1333","マルハニチロ","東証PR","水産・農林","20230929","2566","-58","-2.21","2624","2611","2616","2552.5","2573.34","170900","0.34","439784","129785","2124","3124","20230926","2688","4.54","20230320","2333","9.99"
"1375","雪国まいたけ","東証PR","水産・農林","20230929","899","-5","-0.55","904","906","911","896","902.43","81200","0.2","73278","35880","754","1054","20230307","1057","14.95","20230821","867","3.69"
"1376","カネコ種苗","東証ST","水産・農林","20230929","1459","-21","-1.42","1480","1490","1490","1456","1464.89","18800","0.16","27540","17176","1180","1780","20230404","1709","14.63","20230818","1370","6.5"
"1377","サカタのタネ","東証PR","水産・農林","20230929","4345","-20","-0.46","4365","4365","4415","4320","4359.13","81400","0.17","354834","206000","3665","5070","20230926","4495","3.34","20230411","3765","15.41"
"1379","ホクト","東証PR","水産・農林","20230929","1820","-7","-0.38","1827","1828","1833","1815","1821.54","55100","0.17","100367","60713","1427","2227","20230131","1902","4.31","20230822","1802","1"
"1380","秋川牧園","東証ST","水産・農林","20230929","1049","-2","-0.19","1051","1051","1052","1049","1051.25","800","0.02","841","4384","751","1351","20230928","1094","4.11","20230619","1034","1.45"
"1381","アクシーズ","東証ST","水産・農林","20230929","2985","7","0.24","2978","2985","3015","2985","2995","300","0.01","899","16768","2478","3480","20230627","3270","8.72","20230217","2828","5.55"
"1382","ホーブ","東証ST","水産・農林","20230929","2417","297","14.01","2120","2140","2448","2116","2330.76","167400","21.97","390169","1842","1620","2620","20230912","4635","47.85","20230111","1664","45.25"
"1383","ベルグアース","東証ST","水産・農林","20230929","3165","15","0.48","3150","3150","3170","3145","3160","1300","0.08","4108","5097","2450","3850","20230403","3475","8.92","20230104","2886","9.67"
"1384","ホクリヨウ","東証ST","水産・農林","20230929","1145","-34","-2.88","1179","1175","1175","1138","1148.22","39100","0.46","44896","9686","879","1479","20230925","1205","4.98","20230104","702","63.11"
"1400","ルーデン・ホールディングス","東証GR","建設","20230929","124","0","0","124","125","125","124","124.67","2100","0.02","262","1613","74","174","20230221","187","33.69","20230206","98","26.53"
"1401","エムビーエス","東証GR","建設","20230929","518","-13","-2.45","531","531","531","516","520.73","4400","0.06","2291","4005","431","631","20230721","574","9.76","20230113","466","11.16"
"1407","ウエストホールディングス","東証ST","建設","20230929","3215","-20","-0.62","3235","3250","3310","3200","3252.35","252200","0.55","820242","147978","2535","3935","20230113","4730","32.03","20230818","2324","38.34"
"1414","ショーボンドホールディングス","東証PR","建設","20230929","5876","-29","-0.49","5905","5950","5950","5852","5894.27","118800","0.21","700240","333435","4905","6905","20230814","6050","2.88","20230217","5170","13.66"
"1417","ミライト・ワン","東証PR","建設","20230929","1966.5","-6.5","-0.33","1973","1990","1992.5","1958","1970.24","237100","0.23","467145","203189","1573","2373","20230919","2058","4.45","20230213","1468","33.96"
"1418","インターライフホールディングス","東証ST","建設","20230929","206","5","2.49","201","202","211","201","204.5","75400","0.38","15419","4122","121","281","20230417","318","35.22","20230316","159","29.56"
"1419","タマホーム","東証PR","建設","20230929","3560","-85","-2.33","3645","3665","3675","3550","3598.26","255500","0.87","919357","104863","2945","4345","20230529","4125","13.7","20230110","2422","46.99"
"1420","サンヨーホームズ","東証ST","建設","20230929","729","2","0.28","727","730","731","725","728.08","6000","0.05","4369","9200","577","877","20230127","790","7.72","20230412","701","3.99"
"1429","日本アクア","東証PR","建設","20230929","1042","9","0.87","1033","1039","1077","1038","1051.63","113400","0.33","119254","36220","733","1333","20230914","1125","7.38","20230117","774","34.63"
"1430","ファーストコーポレーション","東証PR","建設","20230929","790","3","0.38","787","790","791","781","785.89","32700","0.24","25699","10557","637","937","20230509","963","17.96","20230718","690","14.49"
"1431","Lib_Work","東証GR","建設","20230929","798","3","0.38","795","791","805","786","796.85","37700","0.16","30041","18587","645","945","20230417","839","4.89","20230106","748","6.68"
"1433","ベステラ","東証PR","建設","20230929","1007","1","0.1","1006","1006","1009","997","1001.39","44800","0.5","44862","9053","706","1306","20230613","1341","24.91","20230314","851","18.33"
"1434","JESCOホールディングス","東証ST","建設","20230929","613","-7","-1.13","620","621","622","609","613.56","30700","0.45","18836","4203","520","720","20230828","800","23.38","20230104","439","39.64"
"1435","Robot_Home","東証PR","建設","20230929","204","4","2","200","199","204","198","201.51","468700","0.51","94446","18590","120","280","20230414","258","20.93","20230106","158","29.11"
"1436","フィット","東証GR","建設","20230929","823","-5","-0.6","828","823","823","823","823","100","0","82","3526","678","978","20230411","1286","36","20230104","656","25.46"
"1438","岐阜造園","東証ST","建設","20230929","1551","-118","-7.07","1669","1651","1651","1551","1596.05","3900","0.12","6225","4970","1269","2069","20230921","1870","17.06","20230112","994","56.04"
"1439","安江工務店","東証ST","建設","20230929","1370","12","0.88","1358","1359","1370","1358","1362.9","2000","0.15","2726","1851","1058","1658","20230203","1796","23.72","20230314","942","45.44"
"1443","技研ホールディングス","東証ST","建設","20230929","223","0","0","223","223","224","221","222.46","20900","0.13","4649","3621","143","303","20230130","313","28.75","20230105","203","9.85"
"1444","ニッソウ","東証GR","建設","20230929","2454","4","0.16","2450","2475","2483","2454","2469.82","1700","0.16","4199","2672","1950","2950","20230712","2780","11.73","20230130","1954","25.59"
"1446","キャンディル","東証ST","建設","20230929","567","3","0.53","564","561","586","560","567.32","91400","0.85","51853","6086","464","664","20230904","649","12.63","20230130","492","15.24"
"1447","ITbookホールディングス","東証GR","建設","20230929","337","1","0.3","336","336","339","333","336.35","27000","0.11","9082","8139","256","416","20230221","436","22.71","20230821","305","10.49"
"1450","田中建設工業","東証ST","建設","20230929","2183","-17","-0.77","2200","2184","2185","2183","2183.62","1300","0.03","2839","9496","1700","2700","20230329","2780","21.47","20230515","2150","1.53"
"1451","KHC","東証ST","建設","20230929","727","-20","-2.68","747","740","758","716","728.54","19500","0.49","14207","2912","597","897","20230926","769","5.46","20230106","603","20.56"
"1491","中外鉱業","東証ST","非鉄金属","20230929","31","1","3.33","30","31","31","30","30.99","897200","0.31","27801","8982","1","60","20230512","36","13.89","20230104","28","10.71"
"1514","住石ホールディングス","東証ST","鉱業","20230929","491","-94","-16.07","585","602","616","485","542.27","14117300","23.97","7655321","28916","485","685","20230929","616","20.29","20230403","303","62.05"
