"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231016","31659.03","-656.96","-2.03","32315.99","31983.04","31999.79","31564.31","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231016","2273.54","-35.21","-1.53","2308.75","2288.32","2292.13","2266.36","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231016","3780","-30","-0.79","3810","3805","3820","3770","3792.46","12800","0.12","48544","41309","3110","4510","20230920","4090","7.58","20230320","3370","12.17"
"1332","ニッスイ","東証PR","水産・農林","20231016","687.3","-18.3","-2.59","705.6","701","703.9","684.2","689.83","1622900","0.52","1119519","214733","555.6","855.6","20230817","789","12.89","20230113","517","32.94"
"1333","マルハニチロ","東証PR","水産・農林","20231016","2454","-30.5","-1.23","2484.5","2480.5","2498","2446","2461.19","148300","0.29","364994","124120","1984.5","2984.5","20230926","2688","8.71","20230320","2333","5.19"
"1375","雪国まいたけ","東証PR","水産・農林","20231016","870","-15","-1.69","885","885","885","869","875.92","119700","0.3","104847","34722","735","1035","20230307","1057","17.69","20230821","867","0.35"
"1376","カネコ種苗","東証ST","水産・農林","20231016","1384","-15","-1.07","1399","1393","1404","1384","1390.52","26900","0.23","37405","16293","1099","1699","20230404","1709","19.02","20230818","1370","1.02"
"1377","サカタのタネ","東証PR","水産・農林","20231016","4100","-50","-1.2","4150","4150","4175","4080","4109.93","117900","0.25","484561","194384","3450","4850","20230926","4495","8.79","20230411","3765","8.9"
"1379","ホクト","東証PR","水産・農林","20231016","1777","-25","-1.39","1802","1802","1805","1775","1787.67","130900","0.39","234006","59279","1402","2202","20230131","1902","6.57","20231016","1775","0.11"
"1380","秋川牧園","東証ST","水産・農林","20231016","1042","-6","-0.57","1048","1048","1048","1042","1045.43","1400","0.03","1464","4355","748","1348","20230928","1094","4.75","20230619","1034","0.77"
"1381","アクシーズ","東証ST","水産・農林","20231016","2982","2","0.07","2980","2983","2983","2968","2978.6","500","0.01","1489","16751","2480","3480","20230627","3270","8.81","20230217","2828","5.45"
"1382","ホーブ","東証ST","水産・農林","20231016","2011","-76","-3.64","2087","2071","2071","1984","2019.15","20000","2.62","40383","1532","1587","2587","20230912","4635","56.61","20230111","1664","20.85"
"1383","ベルグアース","東証ST","水産・農林","20231016","3210","-10","-0.31","3220","3220","3235","3210","3222.5","800","0.05","2578","5170","2520","3920","20230403","3475","7.63","20230104","2886","11.23"
"1384","ホクリヨウ","東証ST","水産・農林","20231016","1113","3","0.27","1110","1110","1138","1097","1117.38","51100","0.6","57098","9415","810","1410","20230925","1205","7.63","20230104","702","58.55"
"1400","ルーデン・ホールディングス","東証GR","建設","20231016","121","-2","-1.63","123","122","122","121","121.1","15700","0.12","1901","1574","73","173","20230221","187","35.29","20230206","98","23.47"
"1401","エムビーエス","東証GR","建設","20231016","536","10","1.9","526","546","550","518","530.58","115500","1.49","61282","4144","426","626","20230721","574","6.62","20230113","466","15.02"
"1407","ウエストホールディングス","東証ST","建設","20231016","3495","-80","-2.24","3575","3505","3690","3450","3547.73","718200","1.56","2547982","160866","2875","4275","20230113","4730","26.11","20230818","2324","50.39"
"1414","ショーボンドホールディングス","東証PR","建設","20231016","5626","-42","-0.74","5668","5663","5680","5612","5633.75","65500","0.12","369011","319248","4668","6668","20230814","6050","7.01","20230217","5170","8.82"
"1417","ミライト・ワン","東証PR","建設","20231016","1926","-2.5","-0.13","1928.5","1925","1939","1916","1923.8","103000","0.1","198152","199005","1528.5","2328.5","20230919","2058","6.41","20230213","1468","31.2"
"1418","インターライフホールディングス","東証ST","建設","20231016","197","-3","-1.5","200","199","201","197","198.38","58300","0.29","11566","3942","120","280","20230417","318","38.05","20230316","159","23.9"
"1419","タマホーム","東証PR","建設","20231016","3240","10","0.31","3230","3225","3270","3195","3228.22","480800","1.63","1552129","95437","2530","3930","20230529","4125","21.45","20230110","2422","33.77"
"1420","サンヨーホームズ","東証ST","建設","20231016","717","-3","-0.42","720","720","723","716","718.37","8900","0.07","6394","9049","570","870","20230127","790","9.24","20230412","701","2.28"
"1429","日本アクア","東証PR","建設","20231016","932","-23","-2.41","955","949","954","923","935.16","192600","0.55","180111","32396","805","1105","20230914","1125","17.16","20230117","774","20.41"
