"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20240110","34441.72","678.54","2.01","33763.18","33896.33","34539.02","33885.74","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20240110","2444.48","31.39","1.3","2413.09","2416.09","2450.53","2415.78","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20240110","3910","25","0.64","3885","3895","3940","3895","3920.02","26400","0.24","103489","42730","3185","4585","20230920","4090","4.4","20230320","3370","16.02"
"1332","ニッスイ","東証PR","水産・農林","20240110","794.2","14.3","1.83","779.9","785.1","796.6","784.4","791.92","1805200","0.58","1429568","248132","629.9","929.9","20231212","821","3.26","20230113","517","53.62"
"1333","マルハニチロ","東証PR","水産・農林","20240110","2846","-1","-0.04","2847","2860","2864","2843.5","2851.31","166100","0.33","473602","143947","2347","3347","20231212","2962","3.92","20230320","2333","21.99"
"1375","雪国まいたけ","東証PR","水産・農林","20240110","947","0","0","947","948","951","945","947.56","65900","0.17","62444","37795","797","1097","20230307","1057","10.41","20230821","867","9.23"
"1376","カネコ種苗","東証ST","水産・農林","20240110","1396","1","0.07","1395","1397","1403","1391","1398.62","14100","0.12","19721","16435","1095","1695","20230404","1709","18.31","20230818","1370","1.9"
"1377","サカタのタネ","東証PR","水産・農林","20240110","4000","25","0.63","3975","3990","4015","3965","3991.64","96400","0.2","384795","189643","3275","4675","20230926","4495","11.01","20230411","3765","6.24"
"1379","ホクト","東証PR","水産・農林","20240110","1762","-4","-0.23","1766","1766","1770","1760","1764.81","58100","0.17","102536","58779","1366","2166","20230131","1902","7.36","20231213","1708","3.16"
"1380","秋川牧園","東証ST","水産・農林","20240110","1031","2","0.19","1029","1030","1035","1029","1031.93","2900","0.07","2993","4309","729","1329","20230928","1094","5.76","20231220","1024","0.68"
"1381","アクシーズ","東証ST","水産・農林","20240110","2924","13","0.45","2911","2918","2925","2910","2915.94","4800","0.09","13997","16426","2411","3415","20230627","3270","10.58","20230217","2828","3.39"
"1382","ホーブ","東証ST","水産・農林","20240110","2185","-70","-3.1","2255","2255","2284","2185","2220.79","17100","2.24","37976","1665","1755","2755","20230912","4635","52.86","20230111","1664","31.31"
"1383","ベルグアース","東証ST","水産・農林","20240110","3430","20","0.59","3410","3415","3430","3405","3415.65","2300","0.14","7856","5524","2710","4110","20230403","3475","1.29","20230104","2886","18.85"
"1384","ホクリヨウ","東証ST","水産・農林","20240110","1050","-15","-1.41","1065","1058","1072","1049","1055.01","44600","0.53","47053","8882","765","1365","20230925","1205","12.86","20230104","702","49.57"
"1401","エムビーエス","東証GR","建設","20240110","629","14","2.28","615","620","629","608","620.41","30800","0.4","19109","4863","515","715","20231122","636","1.1","20230113","466","34.98"
"1407","ウエストホールディングス","東証ST","建設","20240110","2930","-15","-0.51","2945","2918","2958","2874","2926.46","278400","0.6","814726","134861","2445","3445","20230113","4730","38.05","20230818","2324","26.08"
