"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231229","33464.17","-75.45","-0.22","33539.62","33458.64","33652.71","33305.17","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231229","2366.39","4.37","0.19","2362.02","2362.14","2375.54","2352.96","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231229","3770","0","0","3770","3770","3780","3745","3763.33","12000","0.11","45160","41200","3070","4470","20230920","4090","7.82","20230320","3370","11.87"
"1332","ニッスイ","東証PR","水産・農林","20231229","759.1","-0.8","-0.11","759.9","762.5","765.2","754.3","759.21","1296300","0.41","984162","237166","609.9","909.9","20231212","821","7.54","20230113","517","46.83"
"1333","マルハニチロ","東証PR","水産・農林","20231229","2776","10.5","0.38","2765.5","2775","2793.5","2761.5","2776.63","157000","0.31","435931","140407","2265.5","3266","20231212","2962","6.28","20230320","2333","18.99"
"1375","雪国まいたけ","東証PR","水産・農林","20231229","935","10","1.08","925","925","936","925","932.4","75100","0.19","70023","37317","775","1075","20230307","1057","11.54","20230821","867","7.84"
"1376","カネコ種苗","東証ST","水産・農林","20231229","1400","1","0.07","1399","1392","1402","1392","1398.04","7500","0.06","10485","16482","1099","1699","20230404","1709","18.08","20230818","1370","2.19"
"1377","サカタのタネ","東証PR","水産・農林","20231229","3915","20","0.51","3895","3905","3930","3895","3911.47","48900","0.1","191271","185613","3195","4595","20230926","4495","12.9","20230411","3765","3.98"
"1379","ホクト","東証PR","水産・農林","20231229","1736","-5","-0.29","1741","1744","1744","1734","1738.22","44700","0.13","77699","57911","1341","2141","20230131","1902","8.73","20231213","1708","1.64"
"1380","秋川牧園","東証ST","水産・農林","20231229","1026","0","0","1026","1032","1032","1026","1029.19","1600","0.04","1647","4288","726","1326","20230928","1094","6.22","20231220","1024","0.2"
"1381","アクシーズ","東証ST","水産・農林","20231229","2877","12","0.42","2865","2865","2896","2865","2881.21","1400","0.02","4034","16162","2365","3365","20230627","3270","12.02","20230217","2828","1.73"
"1382","ホーブ","東証ST","水産・農林","20231229","2260","7","0.31","2253","2263","2285","2235","2253.38","12500","1.64","28167","1722","1753","2753","20230912","4635","51.24","20230111","1664","35.82"
"1383","ベルグアース","東証ST","水産・農林","20231229","3405","10","0.29","3395","3395","3405","3390","3396.67","2100","0.13","7133","5484","2695","4095","20230403","3475","2.01","20230104","2886","17.98"
"1384","ホクリヨウ","東証ST","水産・農林","20231229","1011","-1","-0.1","1012","1029","1033","1006","1014.64","34600","0.41","35106","8552","712","1312","20230925","1205","16.1","20230104","702","44.02"
"1400","ルーデン・ホールディングス","東証GR","建設","20231229","100","-3","-2.91","103","100","128","71","95.86","2362100","18.16","226424","1301","53","153","20230221","187","46.52","20231201","48","108.33"
"1401","エムビーエス","東証GR","建設","20231229","593","10","1.72","583","586","608","586","592.82","21000","0.27","12449","4585","483","683","20231122","636","6.76","20230113","466","27.25"
"1407","ウエストホールディングス","東証ST","建設","20231229","3085","-10","-0.32","3095","3070","3090","3030","3063.86","105300","0.23","322624","141995","2395","3795","20230113","4730","34.78","20230818","2324","32.75"
"1414","ショーボンドホールディングス","東証PR","建設","20231229","6267","63","1.02","6204","6204","6291","6184","6254.5","115000","0.2","719268","355622","5204","7204","20231229","6291","0.38","20230217","5170","21.22"
"1417","ミライト・ワン","東証PR","建設","20231229","1859","13","0.7","1846","1841","1859","1840.5","1854.48","150600","0.15","279285","192082","1446","2246","20230919","2058","9.67","20230213","1468","26.63"
"1418","インターライフホールディングス","東証ST","建設","20231229","214","7","3.38","207","208","214","208","211.68","62000","0.31","13124","4282","127","287","20230417","318","32.7","20230316","159","34.59"
"1419","タマホーム","東証PR","建設","20231229","3925","5","0.13","3920","3920","3940","3905","3923.45","140500","0.48","551245","115614","3220","4620","20230529","4125","4.85","20230110","2422","62.06"
"1420","サンヨーホームズ","東証ST","建設","20231229","739","7","0.96","732","735","739","731","736.06","12900","0.1","9495","9326","582","882","20230127","790","6.46","20230412","701","5.42"
"1429","日本アクア","東証PR","建設","20231229","887","21","2.42","866","879","888","871","881.2","220500","0.63","194304","30832","716","1016","20230914","1125","21.16","20230117","774","14.6"
"1430","ファーストコーポレーション","東証ST","建設","20231229","728","4","0.55","724","725","731","725","727.73","26100","0.2","18994","9729","574","874","20230509","963","24.4","20230718","690","5.51"
"1431","Lib_Work","東証GR","建設","20231229","759","0","0","759","758","765","758","761.14","48000","0.21","36535","17679","609","909","20230417","839","9.54","20230106","748","1.47"
"1433","ベステラ","東証PR","建設","20231229","1076","0","0","1076","1075","1088","1066","1075.28","89700","1","96452","9673","776","1376","20230613","1341","19.76","20230314","851","26.44"
"1434","JESCOホールディングス","東証ST","建設","20231229","884","5","0.57","879","874","890","861","879.17","31000","0.45","27254","6089","729","1029","20231227","914","3.28","20230104","439","101.37"
"1435","Robot_Home","東証ST","不動産","20231229","170","0","0","170","170","171","168","169.34","196800","0.22","33326","15492","120","220","20230414","258","34.11","20230106","158","7.59"
"1436","フィット","東証GR","建設","20231229","810","2","0.25","808","811","811","805","808.15","2000","0.05","1616","3470","658","958","20230411","1286","37.01","20230104","656","23.48"
"1438","岐阜造園","東証ST","建設","20231229","1469","51","3.6","1418","1478","1478","1438","1470.24","3300","0.1","4852","4708","1118","1718","20230921","1870","21.44","20230112","994","47.79"
"1439","安江工務店","東証ST","建設","20231229","1330","-36","-2.64","1366","1361","1370","1327","1353.67","11200","0.83","15161","1798","1066","1666","20230203","1796","25.95","20230314","942","41.19"
