"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230727","32891.16","222.82","0.68","32668.34","32523.69","32938.59","32503.69","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230727","2295.14","12.05","0.53","2283.09","2277.12","2297.42","2274.39","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230727","3690","25","0.68","3665","3675","3690","3660","3675.9","17800","0.16","65431","40325","2965","4365","20230203","3930","6.11","20230320","3370","9.5"
"1332","ニッスイ","東証PR","水産・農林","20230727","670","-0.3","-0.04","670.3","669","670.5","665","668.36","913700","0.29","610683","209328","570.3","770.3","20230712","690","2.9","20230113","517","29.59"
"1333","マルハニチロ","東証PR","水産・農林","20230727","2475","1","0.04","2474","2465","2475","2453","2464.49","159500","0.32","393087","125183","1974","2974","20230516","2635","6.07","20230320","2333","6.09"
"1375","雪国まいたけ","東証PR","水産・農林","20230727","927","-2","-0.22","929","929","931","923","926.66","92400","0.23","85623","36997","779","1079","20230307","1057","12.3","20230714","914","1.42"
"1376","カネコ種苗","東証ST","水産・農林","20230727","1464","-9","-0.61","1473","1473","1474","1458","1463.96","15500","0.13","22691","17235","1173","1773","20230404","1709","14.34","20230711","1391","5.25"
"1377","サカタのタネ","東証PR","水産・農林","20230727","3910","5","0.13","3905","3905","3910","3865","3889.05","99000","0.21","385016","185376","3205","4605","20230104","4330","9.7","20230411","3765","3.85"
"1379","ホクト","東証PR","水産・農林","20230727","1845","8","0.44","1837","1836","1846","1833","1841.54","35400","0.11","65191","61547","1437","2237","20230131","1902","3","20230413","1805","2.22"
"1380","秋川牧園","東証ST","水産・農林","20230727","1050","7","0.67","1043","1048","1050","1048","1049.2","500","0.01","525","4388","743","1343","20230116","1071","1.96","20230619","1034","1.55"
"1381","アクシーズ","東証ST","水産・農林","20230727","3025","10","0.33","3015","3035","3035","3020","3029","500","0.01","1515","16993","2315","3715","20230627","3270","7.49","20230217","2828","6.97"
"1382","ホーブ","東証ST","水産・農林","20230727","1800","0","0","1800","1821","1821","1797","1805.83","600","0.08","1084","1372","1400","2200","20230314","2095","14.08","20230111","1664","8.17"
"1383","ベルグアース","東証ST","水産・農林","20230727","3190","-10","-0.31","3200","3240","3240","3180","3204.37","2400","0.15","7691","5137","2500","3900","20230403","3475","8.2","20230104","2886","10.53"
"1384","ホクリヨウ","東証ST","水産・農林","20230727","904","-2","-0.22","906","906","914","900","907.15","13400","0.16","12156","7647","756","1056","20230213","972","7","20230104","702","28.77"
