"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20231215","32970.55","284.3","0.87","32686.25","32760.56","33122.33","32732.66","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20231215","2332.28","10.93","0.47","2321.35","2325.15","2342.08","2323.94","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20231215","3725","-35","-0.93","3760","3750","3755","3700","3726.06","18400","0.17","68560","40708","3060","4460","20230920","4090","8.92","20230320","3370","10.53"
"1332","ニッスイ","東証PR","水産・農林","20231215","762.7","-23.3","-2.96","786","775","778.9","757.5","763.58","2580900","0.83","1970721","238291","636","936","20231212","821","7.1","20230113","517","47.52"
"1333","マルハニチロ","東証PR","水産・農林","20231215","2774.5","-125","-4.31","2899.5","2870","2871","2766.5","2802.48","331300","0.66","928462","140331","2399.5","3400","20231212","2962","6.33","20230320","2333","18.92"
"1375","雪国まいたけ","東証PR","水産・農林","20231215","927","-7","-0.75","934","927","930","919","923.85","73400","0.18","67810","36997","784","1084","20230307","1057","12.3","20230821","867","6.92"
"1376","カネコ種苗","東証ST","水産・農林","20231215","1400","0","0","1400","1408","1408","1393","1400.75","11400","0.1","15969","16482","1100","1700","20230404","1709","18.08","20230818","1370","2.19"
"1377","サカタのタネ","東証PR","水産・農林","20231215","3885","-20","-0.51","3905","3870","3885","3860","3876.52","122200","0.26","473711","184191","3205","4605","20230926","4495","13.57","20230411","3765","3.19"
"1379","ホクト","東証PR","水産・農林","20231215","1722","-4","-0.23","1726","1729","1729","1716","1721.41","73600","0.22","126696","57444","1326","2126","20230131","1902","9.46","20231213","1708","0.82"
"1380","秋川牧園","東証ST","水産・農林","20231215","1029","0","0","1029","1027","1029","1027","1028","800","0.02","822","4300","729","1329","20230928","1094","5.94","20231121","1027","0.19"
"1381","アクシーズ","東証ST","水産・農林","20231215","2910","30","1.04","2880","2880","2910","2873","2892.92","1300","0.02","3761","16347","2380","3380","20230627","3270","11.01","20230217","2828","2.9"
"1382","ホーブ","東証ST","水産・農林","20231215","2400","-460","-16.08","2860","2860","2926","2395","2726.11","408200","53.57","1112797","1829","2360","3360","20230912","4635","48.22","20230111","1664","44.23"
"1383","ベルグアース","東証ST","水産・農林","20231215","3305","-40","-1.2","3345","3315","3340","3275","3304.17","2400","0.15","7930","5323","2645","4045","20230403","3475","4.89","20230104","2886","14.52"
"1384","ホクリヨウ","東証ST","水産・農林","20231215","1062","-8","-0.75","1070","1070","1076","1061","1066.79","24600","0.29","26243","8983","770","1370","20230925","1205","11.87","20230104","702","51.28"
"1400","ルーデン・ホールディングス","東証GR","建設","20231215","56","-4","-6.67","60","64","65","53","56.48","686900","5.28","38799","728","30","90","20230221","187","70.05","20231201","48","16.67"
"1401","エムビーエス","東証GR","建設","20231215","559","8","1.45","551","556","562","555","557.73","5900","0.08","3291","4322","451","651","20231122","636","12.11","20230113","466","19.96"
"1407","ウエストホールディングス","東証ST","建設","20231215","3075","144","4.91","2931","2950","3085","2936","3047.42","233600","0.51","711877","141535","2431","3435","20230113","4730","34.99","20230818","2324","32.31"
"1414","ショーボンドホールディングス","東証PR","建設","20231215","5874","-90","-1.51","5964","5935","5943","5843","5884.82","127200","0.22","748549","333321","4964","6964","20231113","6280","6.46","20230217","5170","13.62"
"1417","ミライト・ワン","東証PR","建設","20231215","1813","-20","-1.09","1833","1833.5","1844.5","1811.5","1818.91","257700","0.25","468733","187329","1433","2233","20230919","2058","11.9","20230213","1468","23.5"
"1418","インターライフホールディングス","東証ST","建設","20231215","210","0","0","210","210","212","207","209.03","51000","0.25","10661","4202","130","290","20230417","318","33.96","20230316","159","32.08"
"1419","タマホーム","東証PR","建設","20231215","3830","90","2.41","3740","3735","3830","3715","3799.63","352400","1.2","1338991","112816","3040","4440","20230529","4125","7.15","20230110","2422","58.13"
"1420","サンヨーホームズ","東証ST","建設","20231215","726","2","0.28","724","727","727","723","725.05","6500","0.05","4713","9162","574","874","20230127","790","8.1","20230412","701","3.57"
"1429","日本アクア","東証PR","建設","20231215","853","-17","-1.95","870","866","866","848","857.68","204000","0.59","174967","29650","720","1020","20230914","1125","24.18","20230117","774","10.21"
"1430","ファーストコーポレーション","東証ST","建設","20231215","742","-3","-0.4","745","737","743","736","738.46","25200","0.19","18609","9916","595","895","20230509","963","22.95","20230718","690","7.54"
"1431","Lib_Work","東証GR","建設","20231215","772","-2","-0.26","774","776","776","770","773.27","30600","0.13","23662","17981","624","924","20230417","839","7.99","20230106","748","3.21"
