"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230710","32189.73","-198.69","-0.61","32388.42","32393.46","32558.98","32065.63","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230710","2243.33","-11.57","-0.51","2254.9","2255.85","2263.68","2238.62","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230710","3620","10","0.28","3610","3635","3645","3615","3626.87","27500","0.25","99739","39560","2910","4310","20230203","3930","7.89","20230320","3370","7.42"
"1332","ニッスイ","東証PR","水産・農林","20230710","644","1","0.16","643","645","647.8","640.9","644.2","1088900","0.35","701466","201205","543","743","20230622","669","3.74","20230113","517","24.56"
"1333","マルハニチロ","東証PR","水産・農林","20230710","2441.5","0.5","0.02","2441","2442","2451","2430","2441.17","180900","0.36","441608","123488","1941","2941","20230516","2635","7.34","20230320","2333","4.65"
"1375","雪国まいたけ","東証PR","水産・農林","20230710","936","-1","-0.11","937","938","940","936","937.5","136500","0.34","127969","37356","787","1087","20230307","1057","11.45","20230707","932","0.43"
"1376","カネコ種苗","東証ST","水産・農林","20230710","1400","-4","-0.28","1404","1434","1434","1398","1411.06","54200","0.46","76479","16482","1104","1704","20230404","1709","18.08","20230710","1398","0.14"
"1377","サカタのタネ","東証PR","水産・農林","20230710","4120","-5","-0.12","4125","4125","4145","4085","4116.63","112400","0.24","462709","195332","3425","4825","20230104","4330","4.85","20230411","3765","9.43"
"1379","ホクト","東証PR","水産・農林","20230710","1834","11","0.6","1823","1829","1838","1825","1833.21","54500","0.16","99910","61180","1423","2223","20230131","1902","3.58","20230413","1805","1.61"
"1380","秋川牧園","東証ST","水産・農林","20230710","1036","-1","-0.1","1037","1035","1036","1035","1035.17","600","0.01","621","4329","737","1337","20230116","1071","3.27","20230619","1034","0.19"
"1381","アクシーズ","東証ST","水産・農林","20230710","3020","10","0.33","3010","3010","3025","3000","3013.18","1100","0.02","3315","16965","2310","3710","20230627","3270","7.65","20230217","2828","6.79"
"1382","ホーブ","東証ST","水産・農林","20230710","1800","15","0.84","1785","1780","1802","1780","1794.07","1400","0.18","2512","1372","1385","2185","20230314","2095","14.08","20230111","1664","8.17"
"1383","ベルグアース","東証ST","水産・農林","20230710","3165","20","0.64","3145","3150","3165","3140","3149.29","1400","0.09","4409","4939","2445","3845","20230403","3475","8.92","20230104","2886","9.67"
"1384","ホクリヨウ","東証ST","水産・農林","20230710","884","2","0.23","882","885","890","877","884.64","24700","0.29","21851","7478","732","1032","20230213","972","9.05","20230104","702","25.93"
"1400","ルーデン・ホールディングス","東証GR","建設","20230710","117","-1","-0.85","118","118","119","117","118.17","4800","0.04","567","1522","68","168","20230221","187","37.43","20230206","98","19.39"
"1401","エムビーエス","東証GR","建設","20230710","491","-5","-1.01","496","493","497","491","493.53","3800","0.05","1875","3796","416","576","20230612","510","3.73","20230113","466","5.36"
"1407","ウエストホールディングス","東証ST","建設","20230710","2613","41","1.59","2572","2600","2680","2568","2634.04","436100","0.95","1148705","120270","2072","3075","20230113","4730","44.76","20230630","2391","9.28"
"1414","ショーボンドホールディングス","東証PR","建設","20230710","5625","74","1.33","5551","5600","5660","5569","5630.57","125300","0.22","705511","319192","4551","6551","20230510","5920","4.98","20230217","5170","8.8"
"1417","ミライト・ワン","東証PR","建設","20230710","1799","16","0.9","1783","1794","1807.5","1787.5","1800.19","190200","0.18","342396","185882","1383","2183","20230703","1856","3.07","20230213","1468","22.55"
"1418","インターライフホールディングス","東証ST","建設","20230710","206","1","0.49","205","206","209","205","206.86","23600","0.12","4882","4122","125","285","20230417","318","35.22","20230316","159","29.56"
"1419","タマホーム","東証PR","建設","20230710","3320","30","0.91","3290","3300","3335","3285","3312.15","230200","0.78","762457","97793","2590","3990","20230529","4125","19.52","20230110","2422","37.08"
"1420","サンヨーホームズ","東証ST","建設","20230710","721","-5","-0.69","726","726","727","721","723.33","9200","0.07","6655","9099","576","876","20230127","790","8.73","20230412","701","2.85"
"1429","日本アクア","東証PR","建設","20230710","878","8","0.92","870","870","896","868","885.31","122900","0.35","108805","30519","720","1020","20230210","993","11.58","20230117","774","13.44"
"1430","ファーストコーポレーション","東証PR","建設","20230710","808","15","1.89","793","793","811","793","804.03","65900","0.49","52985","10798","643","943","20230509","963","16.1","20230113","698","15.76"
"1431","Lib_Work","東証GR","建設","20230710","788","3","0.38","785","785","792","785","787.99","10000","0.04","7880","18354","635","935","20230417","839","6.08","20230106","748","5.35"
"1433","ベステラ","東証PR","建設","20230710","1142","-48","-4.03","1190","1180","1186","1130","1149.73","154500","1.72","177633","10267","890","1490","20230613","1341","14.84","20230314","851","34.2"
"1434","JESCOホールディングス","東証ST","建設","20230710","537","-2","-0.37","539","540","541","537","539.16","10300","0.15","5553","3672","439","639","20230707","544","1.29","20230104","439","22.32"
"1435","Robot_Home","東証PR","建設","20230710","188","-2","-1.05","190","190","191","188","189.38","213600","0.23","40451","17132","140","240","20230414","258","27.13","20230106","158","18.99"
