"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230829","32226.97","56.98","0.18","32169.99","32280.57","32389.12","32186.57","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230829","2303.41","3.6","0.16","2299.81","2306.47","2312.15","2299.52","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230829","3795","5","0.13","3790","3790","3805","3780","3795.41","9700","0.09","36816","41473","3090","4490","20230203","3930","3.44","20230320","3370","12.61"
"1332","ニッスイ","東証PR","水産・農林","20230829","771.6","0.7","0.09","770.9","776.5","779.9","770.1","773.92","1171800","0.38","906881","241071","620.9","920.9","20230817","789","2.21","20230113","517","49.25"
"1333","マルハニチロ","東証PR","水産・農林","20230829","2526","-18.5","-0.73","2544.5","2559.5","2567","2525","2542.15","125200","0.25","318278","127762","2044.5","3045","20230516","2635","4.14","20230320","2333","8.27"
"1375","雪国まいたけ","東証PR","水産・農林","20230829","906","9","1","897","900","908","899","904.94","79400","0.2","71853","36159","747","1047","20230307","1057","14.29","20230821","867","4.5"
"1376","カネコ種苗","東証ST","水産・農林","20230829","1407","4","0.29","1403","1403","1409","1403","1405.78","9100","0.08","12793","16564","1103","1703","20230404","1709","17.67","20230818","1370","2.7"
"1377","サカタのタネ","東証PR","水産・農林","20230829","4180","145","3.59","4035","4200","4200","4145","4176.38","224000","0.47","935510","198177","3335","4735","20230104","4330","3.46","20230411","3765","11.02"
"1379","ホクト","東証PR","水産・農林","20230829","1844","4","0.22","1840","1835","1849","1833","1844.28","45200","0.14","83361","61514","1440","2240","20230131","1902","3.05","20230822","1802","2.33"
"1380","秋川牧園","東証ST","水産・農林","20230829","1044","1","0.1","1043","1044","1045","1043","1044.45","1100","0.03","1149","4363","743","1343","20230116","1071","2.52","20230619","1034","0.97"
"1381","アクシーズ","東証ST","水産・農林","20230829","2976","1","0.03","2975","2995","3020","2976","2992.9","2900","0.05","8679","16718","2475","3475","20230627","3270","8.99","20230217","2828","5.23"
"1382","ホーブ","東証ST","水産・農林","20230829","1711","2","0.12","1709","1711","1711","1711","1711","100","0.01","171","1304","1309","2109","20230314","2095","18.33","20230111","1664","2.82"
"1383","ベルグアース","東証ST","水産・農林","20230829","3100","0","0","3100","3120","3120","3080","3100.48","3100","0.19","9612","4993","2400","3800","20230403","3475","10.79","20230104","2886","7.42"
"1384","ホクリヨウ","東証ST","水産・農林","20230829","1030","4","0.39","1026","1034","1036","1017","1026.93","41100","0.49","42207","8713","726","1326","20230824","1079","4.54","20230104","702","46.72"
