"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230516","29842.99","216.65","0.73","29626.34","29838.01","29916.56","29779.07","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230516","2127.18","12.33","0.58","2114.85","2124.92","2127.77","2119.61","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230516","3695","20","0.54","3675","3670","3710","3645","3696.52","46100","0.42","170410","40380","2975","4375","20230203","3930","5.98","20230320","3370","9.64"
"1332","ニッスイ","東証PR","水産・農林","20230516","628","0","0","628","630","632","625","628.92","1763900","0.56","1109349","196206","528","728","20230516","632","0.63","20230113","517","21.47"
"1333","マルハニチロ","東証PR","水産・農林","20230516","2627","4","0.15","2623","2623","2635","2603","2624.44","210700","0.42","552969","132871","2123","3125","20230516","2635","0.3","20230320","2333","12.6"
"1375","雪国まいたけ","東証PR","水産・農林","20230516","995","1","0.1","994","998","998","992","994.72","84200","0.21","83755","39711","844","1144","20230307","1057","5.87","20230512","970","2.58"
"1376","カネコ種苗","東証ST","水産・農林","20230516","1593","-4","-0.25","1597","1608","1608","1586","1594.12","8400","0.07","13391","18754","1197","1997","20230404","1709","6.79","20230105","1400","13.79"
"1377","サカタのタネ","東証PR","水産・農林","20230516","4075","15","0.37","4060","4075","4080","4045","4065.27","104100","0.22","423195","193199","3360","4760","20230104","4330","5.89","20230411","3765","8.23"
"1379","ホクト","東証PR","水産・農林","20230516","1864","-7","-0.37","1871","1874","1880","1856","1867.68","43600","0.13","81431","62181","1471","2271","20230131","1902","2","20230413","1805","3.27"
"1380","秋川牧園","東証ST","水産・農林","20230516","1047","4","0.38","1043","1043","1047","1042","1043.35","1700","0.04","1774","4375","743","1343","20230116","1071","2.24","20230410","1040","0.67"
"1381","アクシーズ","東証ST","水産・農林","20230516","3080","5","0.16","3075","3075","3085","3075","3078.33","600","0.01","1847","17302","2375","3775","20230515","3160","2.53","20230217","2828","8.91"
"1382","ホーブ","東証ST","水産・農林","20230516","1800","0","0","1800","1818","1818","1795","1800.5","800","0.1","1440","1372","1400","2200","20230314","2095","14.08","20230111","1664","8.17"
"1383","ベルグアース","東証ST","水産・農林","20230516","3165","-15","-0.47","3180","3180","3190","3165","3178.62","2900","0.19","9218","4939","2480","3880","20230403","3475","8.92","20230104","2886","9.67"
"1384","ホクリヨウ","東証ST","水産・農林","20230516","836","-5","-0.59","841","835","836","806","819.45","108000","1.28","88501","7072","691","991","20230213","972","13.99","20230104","702","19.09"
"1400","ルーデン・ホールディングス","東証GR","建設","20230516","122","-2","-1.61","124","124","125","122","122.75","60000","0.46","7365","1587","74","174","20230221","187","34.76","20230206","98","24.49"
"1401","エムビーエス","東証GR","建設","20230516","489","-4","-0.81","493","489","494","488","490.25","2800","0.04","1373","3781","413","573","20230216","509","3.93","20230113","466","4.94"
"1407","ウエストホールディングス","東証ST","建設","20230516","2963","-27","-0.9","2990","3005","3050","2959","2993.2","235400","0.51","704600","136379","2490","3490","20230113","4730","37.36","20230413","2662","11.31"
"1414","ショーボンドホールディングス","東証PR","建設","20230516","5900","30","0.51","5870","5900","5920","5860","5897.88","135800","0.24","800932","334797","4870","6870","20230510","5920","0.34","20230217","5170","14.12"
"1417","ミライト・ワン","東証PR","建設","20230516","1815","86","4.97","1729","1809","1817","1794","1809.17","757900","0.73","1371171","187535","1329","2129","20230516","1817","0.11","20230213","1468","23.64"
"1418","インターライフホールディングス","東証ST","建設","20230516","222","15","7.25","207","207","228","206","218.67","298000","1.49","65162","4442","127","287","20230417","318","30.19","20230316","159","39.62"
"1419","タマホーム","東証PR","建設","20230516","3910","-20","-0.51","3930","3930","3940","3900","3921.9","383700","1.3","1504835","115172","3230","4630","20230516","3940","0.76","20230110","2422","61.44"
"1420","サンヨーホームズ","東証ST","建設","20230516","722","4","0.56","718","719","722","716","718.7","4600","0.04","3306","9112","568","868","20230127","790","8.61","20230412","701","3"
"1429","日本アクア","東証PR","建設","20230516","870","-9","-1.02","879","875","881","865","870.31","55400","0.16","48215","30241","729","1029","20230210","993","12.39","20230117","774","12.4"
"1430","ファーストコーポレーション","東証PR","建設","20230516","930","-9","-0.96","939","939","940","930","934.83","57600","0.43","53846","12428","789","1089","20230509","963","3.43","20230113","698","33.24"
"1431","Lib_Work","東証GR","建設","20230516","777","7","0.91","770","775","780","768","774.88","30700","0.13","23789","18098","620","920","20230417","839","7.39","20230106","748","3.88"
"1433","ベステラ","東証PR","建設","20230516","953","28","3.03","925","930","959","930","947.68","86600","0.96","82069","8568","775","1075","20230127","1002","4.89","20230314","851","11.99"
"1434","JESCOホールディングス","東証ST","建設","20230516","496","-1","-0.2","497","497","499","494","496.03","8600","0.13","4266","3388","417","577","20230414","510","2.75","20230104","439","12.98"
"1435","Robot_Home","東証PR","建設","20230516","206","-5","-2.37","211","208","209","199","202.84","775200","0.85","157241","18772","131","291","20230414","258","20.16","20230106","158","30.38"
