"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230622","33264.88","-310.26","-0.92","33575.14","33438.01","33641.46","33232.19","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230622","2296.5","1.49","0.06","2295.01","2293.95","2311.77","2293.43","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230622","3665","-10","-0.27","3675","3675","3685","3665","3672.97","21700","0.2","79704","40052","2975","4375","20230203","3930","6.74","20230320","3370","8.75"
"1332","ニッスイ","東証PR","水産・農林","20230622","660","-3.2","-0.48","663.2","667.7","668.9","659.1","662.75","1195700","0.38","792449","206204","563.2","763.2","20230622","668.9","1.33","20230113","517","27.66"
"1333","マルハニチロ","東証PR","水産・農林","20230622","2477.5","6.5","0.26","2471","2491","2496.5","2471","2480.22","225100","0.45","558298","125309","1971","2971","20230516","2635","5.98","20230320","2333","6.19"
"1375","雪国まいたけ","東証PR","水産・農林","20230622","992","-20","-1.98","1012","1015","1017","989","999.69","376500","0.94","376385","39591","712","1312","20230307","1057","6.15","20230620","933","6.32"
"1376","カネコ種苗","東証ST","水産・農林","20230622","1463","-6","-0.41","1469","1483","1484","1459","1470.07","12700","0.11","18670","17223","1169","1769","20230404","1709","14.39","20230105","1400","4.5"
"1377","サカタのタネ","東証PR","水産・農林","20230622","4210","30","0.72","4180","4185","4255","4185","4221.72","143400","0.3","605394","199599","3480","4880","20230104","4330","2.77","20230411","3765","11.82"
"1379","ホクト","東証PR","水産・農林","20230622","1848","-9","-0.48","1857","1857","1862","1848","1851.18","38700","0.12","71641","61648","1457","2257","20230131","1902","2.84","20230413","1805","2.38"
"1380","秋川牧園","東証ST","水産・農林","20230622","1036","0","0","1036","1035","1039","1035","1035.5","1000","0.02","1036","4329","736","1336","20230116","1071","3.27","20230619","1034","0.19"
"1381","アクシーズ","東証ST","水産・農林","20230622","3210","30","0.94","3180","3185","3230","3180","3200.53","5700","0.1","18243","18032","2480","3880","20230622","3230","0.62","20230217","2828","13.51"
"1382","ホーブ","東証ST","水産・農林","20230622","1831","-6","-0.33","1837","1852","1852","1831","1841.82","1700","0.22","3131","1395","1437","2237","20230314","2095","12.6","20230111","1664","10.04"
"1383","ベルグアース","東証ST","水産・農林","20230622","3095","-5","-0.16","3100","3100","3100","3075","3089.12","1700","0.11","5252","4830","2400","3800","20230403","3475","10.94","20230104","2886","7.24"
