"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20240208","36863.28","743.36","2.06","36119.92","36258.84","36956.97","36206.2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20240208","2562.63","12.68","0.5","2549.95","2557.35","2572.41","2542.72","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20240208","4070","-35","-0.85","4105","4120","4120","4045","4076.45","26200","0.24","106803","44478","3405","4805","20240207","4120","1.21","20230320","3370","20.77"
"130A","Veritas_In_Silico","東証GR","医薬品","20240208","2501","0","0","-","2001","2501","2001","2231.87","2075000","32.93","4631128","15760","250","4000","-","-","-","-","-","-"
"1332","ニッスイ","東証PR","水産・農林","20240208","903","1.2","0.13","901.8","890","908","874.5","896.17","2633500","0.84","2360055","282125","751.8","1052","20240207","917","1.53","20230113","517","74.66"
"1333","マルハニチロ","東証PR","水産・農林","20240208","2990","-8","-0.27","2998","2966","3003","2906","2967.07","331700","0.66","984176","151231","2498","3498","20240207","3042","1.71","20230320","2333","28.16"
"1375","雪国まいたけ","東証PR","水産・農林","20240208","960","-5","-0.52","965","968","968","947","956.86","163900","0.41","156830","38314","815","1115","20230307","1057","9.18","20230821","867","10.73"
"1376","カネコ種苗","東証ST","水産・農林","20240208","1421","-11","-0.77","1432","1426","1428","1410","1420.55","20700","0.18","29405","16729","1132","1732","20230404","1709","16.85","20240112","1366","4.03"
"1377","サカタのタネ","東証PR","水産・農林","20240208","3490","-10","-0.29","3500","3495","3510","3470","3490.1","167500","0.35","584593","165464","2800","4200","20230926","4495","22.36","20240208","3470","0.58"
"1379","ホクト","東証PR","水産・農林","20240208","1773","-8","-0.45","1781","1781","1781","1767","1773.59","52800","0.16","93645","59146","1381","2181","20230131","1902","6.78","20231213","1708","3.81"
"1380","秋川牧園","東証ST","水産・農林","20240208","1048","0","0","1048","1048","1049","1043","1045.73","1500","0.04","1569","4380","748","1348","20230928","1094","4.2","20231220","1024","2.34"
"1381","アクシーズ","東証ST","水産・農林","20240208","3005","0","0","3005","3015","3020","2998","3008.18","1700","0.03","5114","16881","2305","3705","20230627","3270","8.1","20230217","2828","6.26"
"1382","ホーブ","東証ST","水産・農林","20240208","2237","-43","-1.89","2280","2262","2262","2196","2221.43","8600","1.13","19104","1705","1780","2780","20230912","4635","51.74","20230111","1664","34.44"
"1383","ベルグアース","東証ST","水産・農林","20240208","3355","15","0.45","3340","3345","3355","3335","3345","900","0.06","3011","5403","2640","4040","20230403","3475","3.45","20230104","2886","16.25"
"1384","ホクリヨウ","東証ST","水産・農林","20240208","1058","7","0.67","1051","1056","1060","1053","1057.28","24700","0.29","26115","8950","751","1351","20230925","1205","12.2","20230104","702","50.71"
"1401","エムビーエス","東証GR","建設","20240208","798","-31","-3.74","829","835","835","796","808.11","48500","0.63","39193","6170","679","979","20240208","835","4.43","20230113","466","71.24"
"1407","ウエストホールディングス","東証ST","建設","20240208","3190","-15","-0.47","3205","3170","3215","3130","3170.4","160700","0.35","509484","146828","2505","3905","20230113","4730","32.56","20230818","2324","37.26"
"1414","ショーボンドホールディングス","東証PR","建設","20240208","6433","-88","-1.35","6521","6519","6519","6412","6443.74","123900","0.22","798379","365042","5521","7521","20240117","6929","7.16","20230217","5170","24.43"
"1417","ミライト・ワン","東証PR","建設","20240208","1942.5","-28","-1.42","1970.5","1949","1962","1916.5","1938.81","315200","0.31","611112","200709","1570.5","2370.5","20230919","2058","5.61","20230213","1468","32.32"
"1418","インターライフホールディングス","東証ST","建設","20240208","214","-1","-0.47","215","215","215","212","213.74","63300","0.32","13530","4282","135","295","20230417","318","32.7","20230316","159","34.59"
"1419","タマホーム","東証PR","建設","20240208","4020","10","0.25","4010","4005","4040","3985","4010.8","167300","0.57","671007","118412","3310","4710","20240111","4325","7.05","20230110","2422","65.98"
"1420","サンヨーホームズ","東証ST","建設","20240208","763","-2","-0.26","765","765","768","763","764.48","6000","0.05","4587","9629","615","915","20230127","790","3.42","20230412","701","8.84"
"1429","日本アクア","東証PR","建設","20240208","1015","-22","-2.12","1037","1034","1036","1012","1022.22","126800","0.36","129618","35281","737","1337","20230914","1125","9.78","20230117","774","31.14"
"1430","ファーストコーポレーション","東証ST","建設","20240208","793","-7","-0.88","800","795","797","782","789.22","30400","0.23","23992","10597","650","950","20230509","963","17.65","20230718","690","14.93"
"1431","Lib_Work","東証GR","建設","20240208","792","6","0.76","786","790","792","783","788.34","18500","0.08","14584","18447","636","936","20230417","839","5.6","20230106","748","5.88"
"1433","ベステラ","東証PR","建設","20240208","970","-10","-1.02","980","980","980","962","969.74","77800","0.87","75446","8720","830","1130","20230613","1341","27.67","20230314","851","13.98"
"1434","JESCOホールディングス","東証ST","建設","20240208","941","-19","-1.98","960","956","957","936","943.09","38200","0.55","36026","6525","810","1110","20240202","1021","7.84","20230104","439","114.35"
"1435","Robot_Home","東証ST","不動産","20240208","170","0","0","170","171","171","167","169.19","256000","0.28","43313","15492","120","220","20230414","258","34.11","20230106","158","7.59"
"1436","フィット","東証GR","建設","20240208","851","-7","-0.82","858","854","860","845","854.59","2200","0.05","1880","3646","708","1008","20230411","1286","33.83","20230104","656","29.73"
"1438","岐阜造園","東証ST","建設","20240208","1638","38","2.38","1600","1609","1638","1609","1623.5","200","0.01","325","5249","1200","2000","20230921","1870","12.41","20230112","994","64.79"
"1439","安江工務店","東証ST","建設","20240208","1358","20","1.49","1338","1348","1358","1328","1344.93","4300","0.32","5783","1835","1038","1638","20230203","1796","24.39","20230314","942","44.16"
"1443","技研ホールディングス","東証ST","建設","20240208","214","-2","-0.93","216","216","216","213","214.53","55300","0.34","11863","3475","136","296","20230130","313","31.63","20230105","203","5.42"
"1444","ニッソウ","東証GR","建設","20240208","2574","4","0.16","2570","2620","2620","2574","2612","1600","0.15","4179","2802","2070","3070","20240129","3000","14.2","20230130","1954","31.73"
"1446","キャンディル","東証ST","建設","20240208","586","1","0.17","585","585","586","583","584.35","4800","0.04","2805","6290","485","685","20230904","649","9.71","20230130","492","19.11"
"1447","ITbookホールディングス","東証GR","建設","20240208","316","-8","-2.47","324","324","324","312","318.19","494700","2.05","157406","7632","244","404","20230221","436","27.52","20231228","233","35.62"
"1450","田中建設工業","東証ST","建設","20240208","2245","0","0","2245","2247","2248","2220","2242.27","1100","0.03","2467","9765","1745","2745","20230329","2780","19.24","20231225","1905","17.85"
"1451","KHC","東証ST","建設","20240208","762","2","0.26","760","760","762","757","758.58","2400","0.06","1821","3052","610","910","20240111","780","2.31","20230106","603","26.37"
"1491","中外鉱業","東証ST","非鉄金属","20240208","30","-1","-3.23","31","30","31","30","30.11","83700","0.03","2520","8692","1","61","20230512","36","16.67","20230104","28","7.14"
"1514","住石ホールディングス","東証ST","鉱業","20240208","1920","125","6.96","1795","1804","1972","1793","1897.96","4124500","7","7828126","113074","1395","2195","20240116","1977","2.88","20230403","303","533.66"
"1515","日鉄鉱業","東証PR","鉱業","20240208","4945","-205","-3.98","5150","5050","5050","4920","4974.39","101600","0.61","505398","82604","4150","6150","20231129","5730","13.7","20230105","3130","57.99"
"1518","三井松島ホールディングス","東証PR","鉱業","20240208","2775","-19","-0.68","2794","2790","2803","2763","2780.09","187600","1.44","521545","36254","2294","3295","20230221","4105","32.4","20230619","2475","12.12"
"1605","INPEX","東証PR","鉱業","20240208","2006","-18.5","-0.91","2024.5","2038","2040","2005","2014.38","5166200","0.41","10406715","2525827","1524.5","2524.5","20230928","2368","15.29","20230105","1301","54.19"
"1662","石油資源開発","東証PR","鉱業","20240208","6040","10","0.17","6030","6070","6080","5960","6023.18","213800","0.39","1287755","327972","5030","7030","20240129","6300","4.13","20230105","3590","68.25"
"1663","K＆Oエナジーグループ","東証PR","鉱業","20240208","2437","151","6.61","2286","2435","2456","2375","2420.6","346600","1.22","838979","69055","1786","2786","20230929","2737","10.96","20230106","1887","29.15"
"1711","SDSホールディングス","東証ST","建設","20240208","414","-2","-0.48","416","415","423","404","413.94","257300","2.95","106507","3615","336","496","20240205","490","15.51","20231016","215","92.56"
"1712","ダイセキ環境ソリューション","東証ST","建設","20240208","1027","-9","-0.87","1036","1034","1036","1018","1026.21","122400","0.73","125608","17281","736","1336","20230714","1445","28.93","20230407","793","29.51"
"1716","第一カッター興業","東証ST","建設","20240208","1447","-23","-1.56","1470","1470","1470","1434","1451.44","18600","0.15","26997","17364","1170","1770","20240207","1477","2.03","20230116","1000","44.7"
"1717","明豊ファシリティワークス","東証ST","サービス","20240208","931","-12","-1.27","943","940","940","927","934.73","58600","0.46","54775","11894","793","1093","20240207","947","1.69","20230116","690","34.93"
"1718","美樹工業","東証ST","建設","20240208","5010","40","0.8","4970","5000","5010","4980","4996.67","300","0.03","1499","5778","4270","5670","20240202","5030","0.4","20230117","3800","31.84"
"1719","安藤・間","東証PR","建設","20240208","1247","10","0.81","1237","1245","1280","1217","1240.26","2295900","1.27","2847515","225733","937","1537","20240208","1280","2.58","20230106","819","52.26"
"1720","東急建設","東証PR","建設","20240208","835","5","0.6","830","836","844","828","836.34","577600","0.54","483069","89146","680","980","20230920","850","1.76","20230105","624","33.81"
"1721","コムシスホールディングス","東証PR","建設","20240208","3176","-23","-0.72","3199","3175","3197","3108","3166.79","749700","0.56","2374143","422408","2499","3899","20240112","3393","6.4","20230104","2277","39.48"
"1723","日本電技","東証ST","建設","20240208","5270","10","0.19","5260","5260","5310","5160","5222.6","5000","0.06","26113","43201","4260","6260","20240130","5750","8.35","20230104","3090","70.55"
"1724","シンクレイヤ","東証ST","建設","20240208","686","-14","-2","700","700","700","686","691.37","10900","0.22","7536","3391","550","850","20230125","740","7.3","20230106","578","18.69"
"1726","ビーアールホールディングス","東証PR","建設","20240208","382","10","2.69","372","390","391","377","383.82","429300","0.94","164772","17494","292","452","20230621","404","5.45","20230118","324","17.9"
"1730","麻生フオームクリート","東証ST","建設","20240208","650","9","1.4","641","645","655","630","642.66","49400","1.44","31747","2223","541","741","20231214","1039","37.44","20230330","391","66.24"
"1736","オーテック","東証ST","建設","20240208","3845","80","2.12","3765","3825","3850","3730","3792.11","1900","0.03","7205","21917","3065","4465","20240208","3850","0.13","20230208","2052","87.38"
"1739","メルディアDC","東証GR","建設","20240208","1093","-1","-0.09","1094","1093","1095","1091","1091.62","87300","1.35","95298","7055","794","1394","20240208","1095","0.18","20230816","663","64.86"
"1743","コーアツ工業","東証ST","建設","20240208","1261","0","0","1261","1261","1274","1259","1264.73","2200","0.1","2782","2875","961","1561","20230403","1538","18.01","20230106","1003","25.72"
"1757","創建エース","東証ST","建設","20240208","36","2","5.88","34","33","36","33","34.48","1588700","0.59","54786","9635","4","64","20230525","59","38.98","20231005","27","33.33"
"1758","太洋基礎工業","東証ST","建設","20240208","2010","0","0","2010","2014","2014","2010","2012","200","0.01","402","4942","1510","2510","20230501","3110","35.37","20230206","1720","16.86"
"1762","高松コンストラクショングループ","東証PR","建設","20240208","2758","-210","-7.08","2968","2675","2795","2670","2744.29","108000","0.31","296384","96030","2468","3470","20240202","3000","8.07","20230106","1895","45.54"
"1764","工藤建設","東証ST","建設","20240208","2555","-1","-0.04","2556","2555","2555","2555","2555","100","0.01","256","3401","2056","3060","20230628","2720","6.07","20230823","2300","11.09"
"1766","東建コーポレーション","東証PR","建設","20240208","9600","40","0.42","9560","9520","9620","9440","9556.27","17700","0.13","169146","129331","8060","11060","20240205","9660","0.62","20230620","7140","34.45"
"1768","ソネック","東証ST","建設","20240208","946","0","0","946","946","947","940","942.77","14600","0.19","13764","7095","796","1096","20230914","1025","7.71","20230130","928","1.94"
"1770","藤田エンジニアリング","東証ST","建設","20240208","1389","29","2.13","1360","1367","1389","1358","1377.45","7600","0.06","10469","16251","1060","1660","20240208","1389","0","20230216","864","60.76"
"1773","ワイ・ティー・エル・コーポレーション・バーハッド（外国株）","東証PR","建設","20240208","69","1","1.47","68","68","72","68","69.68","81000","-","5644","-","38","98","20231226","85","18.82","20230119","16","331.25"
"1775","富士古河E＆C","東証ST","建設","20240208","5540","90","1.65","5450","5470","5630","5320","5470.19","5300","0.06","28992","50007","4450","6450","20240205","5720","3.15","20230104","3380","63.91"
"1776","三井住建道路","東証ST","建設","20240208","1176","-17","-1.42","1193","1188","1208","1162","1187.23","64500","0.7","76577","10910","893","1493","20240207","1224","3.92","20230104","813","44.65"
"1780","ヤマウラ","東証PR","建設","20240208","1545","-34","-2.15","1579","1569","1569","1540","1552.46","62500","0.3","97029","32605","1179","1979","20240122","1718","10.07","20230105","993","55.59"
"1783","fantasista","東証ST","建設","20240208","45","0","0","45","45","46","44","44.92","280400","0.16","12595","7652","15","75","20230215","75","40","20231201","43","4.65"
"1786","オリエンタル白石","東証PR","建設","20240208","358","-2","-0.56","360","360","361","354","357.01","364000","0.26","129952","49694","280","440","20240130","373","4.02","20230104","279","28.32"
"1787","ナカボーテック","東証ST","建設","20240208","5010","-60","-1.18","5070","5010","5010","5010","5010","100","0","501","13039","4070","6070","20230713","5840","14.21","20230120","4330","15.7"
"1788","三東工業社","東証ST","建設","20240208","-","0","0","3380","-","-","-","-","-","0","-","2319","2680","4080","20230627","4460","100","20230105","2640","-100"
"1789","ETSホールディングス","東証ST","建設","20240208","541","-4","-0.73","545","543","545","541","543.26","3800","0.06","2064","3449","445","645","20231024","725","25.38","20231218","515","5.05"
"1793","大本組","東証ST","建設","20240208","2502","-68","-2.65","2570","2551","2558","2471","2512.97","3800","0.02","9549","38524","2070","3070","20240207","2943","14.98","20230203","2077","20.46"
"1795","マサル","東証ST","建設","20240208","-","0","0","3500","-","-","-","-","-","0","-","3154","2800","4200","20230809","3890","100","20230118","3110","-100"
"1798","守谷商会","東証ST","建設","20240208","3695","-20","-0.54","3715","3670","3695","3670","3680.38","1300","0.06","4785","8351","3015","4415","20240130","4270","13.47","20230104","2173","70.04"
"1799","第一建設工業","東証ST","建設","20240208","1725","-145","-7.75","1870","1710","1743","1690","1713.15","67800","0.33","116152","35981","1470","2270","20240207","1926","10.44","20230120","1333","29.41"
