"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","VWAP","出来高","出来高率","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限","高値日付","年初来高値","年初来高値乖離率","安値日付","年初来安値","年初来安値乖離率"
"0001","日経平均株価（日経225）","東証","株価指数","20230908","32606.84","-384.24","-1.16","32991.08","32916.25","32920.43","32512.8","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","20230908","2359.02","-24.36","-1.02","2383.38","2372.11","2382.05","2355.23","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","20230908","4010","20","0.5","3990","3980","4010","3955","3990.74","31200","0.29","124511","43822","3290","4690","20230907","4020","0.25","20230320","3370","18.99"
"1332","ニッスイ","東証PR","水産・農林","20230908","757.4","-10.6","-1.38","768","767.9","769","750","760.08","2000600","0.64","1520608","236635","618","918","20230817","789","4.01","20230113","517","46.5"
"1333","マルハニチロ","東証PR","水産・農林","20230908","2634","-6.5","-0.25","2640.5","2646","2650","2623","2636.48","234300","0.46","617727","133225","2140.5","3141","20230908","2650","0.6","20230320","2333","12.9"
"1375","雪国まいたけ","東証PR","水産・農林","20230908","911","-11","-1.19","922","916","920","908","912.68","106200","0.27","96927","36359","772","1072","20230307","1057","13.81","20230821","867","5.07"
"1376","カネコ種苗","東証ST","水産・農林","20230908","1409","-7","-0.49","1416","1407","1419","1406","1408.42","14400","0.12","20281","16588","1116","1716","20230404","1709","17.55","20230818","1370","2.85"
"1377","サカタのタネ","東証PR","水産・農林","20230908","4225","-35","-0.82","4260","4220","4260","4205","4224.34","80600","0.17","340482","200310","3560","4960","20230104","4330","2.42","20230411","3765","12.22"
"1379","ホクト","東証PR","水産・農林","20230908","1852","-4","-0.22","1856","1856","1857","1846","1852.59","62900","0.19","116528","61781","1456","2256","20230131","1902","2.63","20230822","1802","2.77"
"1380","秋川牧園","東証ST","水産・農林","20230908","1041","-4","-0.38","1045","1041","1045","1041","1042.5","800","0.02","834","4350","745","1345","20230116","1071","2.8","20230619","1034","0.68"
"1381","アクシーズ","東証ST","水産・農林","20230908","3005","0","0","3005","2990","3005","2970","2980.33","1500","0.03","4471","16881","2305","3705","20230627","3270","8.1","20230217","2828","6.26"
"1382","ホーブ","東証ST","水産・農林","20230908","3235","503","18.41","2732","3235","3235","3170","3234.05","100400","13.18","324699","2465","2232","3235","20230908","3235","0","20230111","1664","94.41"
"1383","ベルグアース","東証ST","水産・農林","20230908","3135","-10","-0.32","3145","3140","3140","3135","3136.67","300","0.02","941","5049","2445","3845","20230403","3475","9.78","20230104","2886","8.63"
"1384","ホクリヨウ","東証ST","水産・農林","20230908","1013","48","4.97","965","977","1019","966","1006.1","64600","0.76","64994","8569","815","1115","20230824","1079","6.12","20230104","702","44.3"
"1400","ルーデン・ホールディングス","東証GR","建設","20230908","124","-1","-0.8","125","125","125","123","124.09","11600","0.09","1439","1613","75","175","20230221","187","33.69","20230206","98","26.53"
"1401","エムビーエス","東証GR","建設","20230908","515","-12","-2.28","527","523","523","515","518.27","7300","0.09","3783","3982","427","627","20230721","574","10.28","20230113","466","10.52"
"1407","ウエストホールディングス","東証ST","建設","20230908","2916","-41","-1.39","2957","2951","2999","2911","2938.59","199200","0.43","585367","134216","2457","3460","20230113","4730","38.35","20230818","2324","25.47"
"1414","ショーボンドホールディングス","東証PR","建設","20230908","5932","-81","-1.35","6013","5979","6028","5902","5950.43","166100","0.29","988367","336612","5013","7013","20230814","6050","1.95","20230217","5170","14.74"
"1417","ミライト・ワン","東証PR","建設","20230908","1963.5","-18","-0.91","1981.5","1969","1982","1954.5","1967.81","216500","0.21","426030","202879","1581.5","2381.5","20230907","1990","1.33","20230213","1468","33.75"
"1418","インターライフホールディングス","東証ST","建設","20230908","202","-1","-0.49","203","203","203","202","202.1","17600","0.09","3557","4042","123","283","20230417","318","36.48","20230316","159","27.04"
"1419","タマホーム","東証PR","建設","20230908","3610","5","0.14","3605","3590","3620","3580","3599.89","146300","0.5","526664","106335","2905","4305","20230529","4125","12.48","20230110","2422","49.05"
"1420","サンヨーホームズ","東証ST","建設","20230908","722","-4","-0.55","726","726","726","722","723.63","6000","0.05","4342","9112","576","876","20230127","790","8.61","20230412","701","3"
"1429","日本アクア","東証PR","建設","20230908","1026","11","1.08","1015","1004","1033","1004","1023.29","115400","0.33","118088","35664","715","1315","20230816","1115","7.98","20230117","774","32.56"
