"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"1305","20231006","2388.5","2405.5","2384","2391","2394.0073","36090","86399725","2388.5","2405.5","2384","2395","2394.5","2402","2390.5","2391"
"1306","20231006","2365","2380.5","2357.5","2365","2368.9373","1226230","2904861985","2365","2380.5","2357.5","2370","2368.5","2376.5","2364","2365"
"1308","20231006","2336","2352","2329","2337","2343.2786","263905","618402934","2336","2352","2329","2340","2341","2346","2337","2337"
"1309","20231006","38830","39250","38830","39030","39187.1429","49","1920170","38830","39250","38830","39250","39220","39250","39030","39030"
"1311","20231006","1136.5","1142","1132","1132","1133.5478","2300","2607160","1136.5","1142","1132.5","1142","1133","1139","1132","1132"
"1319","20231006","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1320","20231006","31990","32160","31920","31990","32011.7294","36515","1168908300","31990","32160","31920","31990","31990","32100","31960","31990"
"1321","20231006","32130","32280","32020","32130","32149.3896","220115","7076562900","32130","32280","32020","32120","32100","32210","32070","32130"
"1322","20231006","7436","7540","7436","7445","7462.8","200","1492560","7436","7503","7436","7503","7540","7540","7445","7445"
"1324","20231006","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325","20231006","210.5","213","210","212.9","210.7546","15200","3203470","210.5","211","210","211","211","213","211","212.9"
"1326","20231006","25115","25185","25090","25160","25129.7052","2680","67347610","25115","25140","25090","25140","25145","25185","25145","25160"
"1328","20231006","6687","6705","6684","6702","6697.3835","6050","40519170","6687","6695","6684","6693","6705","6705","6700","6702"
"1329","20231006","32280","32420","32180","32280","32277.7779","41915","1352923060","32280","32420","32180","32270","32250","32360","32230","32280"
"1330","20231006","32130","32310","32060","32170","32172.1841","19125","615293020","32130","32310","32060","32160","32140","32250","32110","32170"
"1343","20231006","1975","1983","1974.5","1979","1978.1057","103670","205070215","1975","1983","1974.5","1978.5","1978.5","1982","1976.5","1979"
"1345","20231006","1853","1858.5","1852","1852.5","1854.9888","8900","16509400","1853","1858.5","1852","1854","1853.5","1857","1852","1852.5"
"1346","20231006","32210","32360","32120","32220","32199.8077","12998","418533100","32210","32360","32120","32190","32180","32310","32170","32220"
"1348","20231006","2361","2376.5","2354.5","2362.5","2364.1264","71650","169389655","2361","2376.5","2354.5","2366.5","2364.5","2372.5","2361.5","2362.5"
"1349","20231006","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1356","20231006","606.3","609.1","597.5","604.6","603.2129","763250","460402210","606.3","609.1","597.5","603.2","603.6","606.3","599.8","604.6"
"1357","20231006","250","252","247","250","249.559","49216969","12282536131","250","252","247","250","251","251","248","250"
"1358","20231006","33850","34180","33670","33820","33917.4216","10747","364510530","33850","34180","33670","33820","33800","34050","33750","33820"
"1360","20231006","611.8","614.8","605.1","610.5","609.9175","11911540","7265056252","611.8","614.8","605.1","611.6","612.5","612.9","607.5","610.5"
"1364","20231006","20975","21035","20970","20995","21024.0709","592","12446250","20975","21035","20970","21035","21015","21030","20995","20995"
"1365","20231006","28145","28415","27975","28170","28165.1822","33751","950603065","28145","28415","27975","28140","28080","28310","28065","28170"
"1366","20231006","651","655","644","650","650.4121","1545354","1005116881","651","655","644","650","652","653","646","650"
"1367","20231006","26000","26325","25850","26030","26091.1335","6815","177811075","26000","26325","25850","26110","26085","26250","25990","26030"
"1368","20231006","880","884","867","878","875.1975","90153","78901680","880","884","867","875","876","880","870","878"
