"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","43276","10928283","2.27","90","7.08","0.85","559.59","4681.31","396000","100","20230920","4090","20230320","3370"
"1332","ニッスイ","東証PR","水産・農林","255849","312430277","2.44","20","11.85","1.07","69.08","767.47","81890","100","20231212","821","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","147387","50578837","2.4","70","7.95","0.76","366.69","3858.58","291400","100","20240126","2975","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","38434","39910700","0.21","2","49.23","3.58","19.56","269.23","96300","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","17318","11772626","2.11","31","11.62","0.71","126.64","2057.93","147100","100","20230404","1709","20240112","1366"
"1377","サカタのタネ","東証PR","水産・農林","171153","47410750","1.52","55","20.01","1.09","180.39","3324.76","361000","100","20230926","4495","20240201","3610"
"1379","ホクト","東証PR","水産・農林","59779","33359040","-","-","81.12","1.13","22.09","1581.13","179200","100","20230131","1902","20231213","1708"
"1380","秋川牧園","東証ST","水産・農林","4355","4179000","0.96","10","43.43","1.99","23.99","522.33","104200","100","20230928","1094","20231220","1024"
"1381","アクシーズ","東証ST","水産・農林","16757","5617500","3.18","95","16.75","0.84","178.07","3562.15","298300","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1697","762000","2.25","50","14.25","2.33","156.23","955.74","222700","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5500","1610500","0.29","10","70.84","2.68","48.21","1273.11","341500","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","8772","8459000","3.86","40","5.64","0.74","183.95","1409.75","103700","100","20230925","1205","20230104","702"
"1401","エムビーエス","東証GR","建設","5799","7732000","1.07","8","15.04","1.67","49.86","450.14","75000","100","20240130","767","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","151200","46027488","1.67","55","17.96","4.45","182.93","738.05","328500","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","370092","56745180","1.96","128","25.78","3.57","253","1829.4","652200","100","20240117","6929","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","202879","103325329","3.31","65","10.35","0.76","189.62","2591.99","196350","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4362","20010529","2.29","5","11.27","0.98","19.35","222.7","21800","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","123862","29455800","4.4","185","13.25","3.87","317.37","1086.99","420500","100","20240111","4325","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9591","12620000","3.29","25","17.59","0.61","43.21","1245.47","76000","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","34586","34760000","3.02","30","17.09","3.55","58.23","280.5","99500","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証ST","建設","10637","13363540","3.89","31","7.72","1.19","103.11","666.52","79600","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","18331","23292040","0.81","6.4","46.93","5.71","16.77","137.79","78700","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","8954","8990200","2.01","20","45.25","2.33","22.01","427.26","99600","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","6580","6934100","3.16","30","5.42","1.2","175.02","791.79","94900","100","20240201","969","20230104","439"
"1435","Robot_Home","東証ST","不動産","15400","91127000","1.18","2","18.99","1.82","8.9","93.06","16900","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3684","4284200","1.4","12","9.74","0.73","88.33","1180.86","86000","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","5121","3204600","1.88","30","17.01","1.45","93.94","1100.08","159800","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1818","1351560","2.97","40","8.7","1.07","154.55","1261.56","134500","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3475","16237977","0.47","1","10.86","0.34","19.71","626.73","21400","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2804","1088700","0","0","19.06","1.84","135.12","1401.8","257600","100","20240129","3000","20230130","1954"
"1446","キャンディル","東証ST","建設","6312","10734200","1.36","8","23.53","2","24.99","293.98","58800","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","7632","24152701","0","0","15.25","3.22","20.72","98.08","31600","100","20230221","436","20231228","233"
"1450","田中建設工業","東証ST","建設","9800","4349800","3.24","73","10.37","1.57","217.27","1432.13","225300","100","20230329","2780","20231225","1905"
"1451","KHC","東証ST","建設","3032","4005350","4.62","35","9.82","0.48","77.08","1574.79","75700","100","20240111","780","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8692","289747982","-","-","19.23","1.19","1.56","25.17","3000","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","101590","58892853","1.16","20","15.76","3.59","109.43","480.74","172500","100","20240116","1977","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","87532","16704638","3.23","169","12.45","0.63","420.76","8327.95","524000","100","20231129","5730","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","36711","13064400","2.85","80","3","0.56","937.52","5043.25","281000","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2567378","1259136067","3.63","74","7.82","0.61","260.88","3351.88","203900","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","327972","54300076","4.14","250","7.28","0.68","829.81","8890.78","604000","100","20240129","6300","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","63501","28336061","1.7","38","10.47","0.67","214.12","3325.1","224100","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","4061","8732773","0","0","-","7.84","-13.74","59.32","46500","100","20240201","470","20231016","215"
"1712","ダイセキ環境ソリューション","東証ST","建設","17500","16827120","1.15","12","9.85","1.08","105.58","963.06","104000","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証ST","建設","16572","12000000","2.53","35","8.34","0.93","165.52","1489.85","138100","100","20230725","1458","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","11281","12775900","3.85","34","14.27","2.19","61.86","403.24","88300","100","20240201","902","20230116","690"
"1718","美樹工業","東証ST","建設","5726","1153263","3.22","160","7.75","0.36","640.34","13828.84","496500","100","20240201","5000","20230117","3800"
"1719","安藤・間","東証PR","建設","216139","181021197","5.03","60","13.74","1.31","86.89","913.98","119400","100","20230920","1279","20230106","819"
"1720","東急建設","東証PR","建設","87651","106761205","4.38","36","15.16","0.9","54.17","914.5","82100","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","426664","133000000","3.27","105","16.81","1.12","190.86","2874.07","320800","100","20240112","3393","20230104","2277"
"1723","日本電技","東証ST","建設","44185","8197500","2.97","160","13.04","1.33","413.44","4055.33","539000","100","20240130","5750","20230104","3090"
"1724","シンクレイヤ","東証ST","建設","3327","4943780","2.53","17","9.91","0.57","67.9","1172.35","67300","100","20230125","740","20230106","578"
