"SC","名称","市場","業種","時価総額（百万円）","発行済株式数","配当利回り（予想）","1株配当（予想）","PER（予想）","PBR（実績）","EPS（予想）","BPS（実績）","最低購入額","単元株","高値日付","年初来高値","安値日付","年初来安値"
"0001","日経平均株価（日経225）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"0002","TOPIX（東証株価指数）","東証","株価指数","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1301","極洋","東証PR","水産・農林","37921","10928283","2.88","100","6.77","0.7","512.87","4947.28","347000","100","20240207","4120","20230320","3370"
"130A","Veritas_In_Silico","東証GR","医薬品","16012","6301314","0","0","129.44","8.87","19.63","286.41","254100","100","20240215","3475","20240208","2001"
"1332","ニッスイ","東証PR","水産・農林","290841","312430277","2.58","24","12.33","1.17","75.52","794.96","93090","100","20240215","942","20230113","517"
"1333","マルハニチロ","東証PR","水産・農林","149612","50578837","2.37","70","6.78","0.72","436.2","4086.84","295800","100","20240207","3042","20230320","2333"
"1375","雪国まいたけ","東証PR","水産・農林","37197","39910700","0.21","2","47.65","3.04","19.56","306.39","93200","100","20230307","1057","20230821","867"
"1376","カネコ種苗","東証ST","水産・農林","16541","11772626","2.21","31","11.09","0.68","126.64","2057.93","140500","100","20230404","1709","20240112","1366"
"1377","サカタのタネ","東証PR","水産・農林","166649","47410750","1.56","55","19.49","1.06","180.39","3324.76","351500","100","20230926","4495","20240208","3470"
"1379","ホクト","東証PR","水産・農林","60413","33359040","-","-","82.02","1.1","22.08","1642.38","181100","100","20230131","1902","20231213","1708"
"1380","秋川牧園","東証ST","水産・農林","4371","4179000","0.96","10","43.6","1.97","23.99","531.24","104600","100","20230928","1094","20231220","1024"
"1381","アクシーズ","東証ST","水産・農林","16853","5617500","3.17","95","16.85","0.84","178.07","3562.15","300000","100","20230627","3270","20230217","2828"
"1382","ホーブ","東証ST","水産・農林","1631","762000","2.34","50","24.7","2.12","86.65","1009.66","214000","100","20230912","4635","20230111","1664"
"1383","ベルグアース","東証ST","水産・農林","5419","1610500","0.3","10","69.8","2.64","48.21","1273.11","336500","100","20230403","3475","20230104","2886"
"1384","ホクリヨウ","東証ST","水産・農林","8603","8459000","3.93","40","5.53","0.69","183.95","1467.92","101700","100","20230925","1205","20230104","702"
"1401","エムビーエス","東証GR","建設","5675","7732000","1.09","8","14.72","1.63","49.86","450.14","73400","100","20240208","835","20230113","466"
"1407","ウエストホールディングス","東証ST","建設","145447","46027488","1.74","55","17.27","4.28","182.93","738.05","316000","100","20230113","4730","20230818","2324"
"1414","ショーボンドホールディングス","東証PR","建設","355509","56745180","2.04","128","24.69","3.3","253.73","1900.47","626500","100","20240117","6929","20230217","5170"
"1417","ミライト・ワン","東証PR","建設","179528","103325329","3.74","65","11.72","0.67","148.19","2580.83","173750","100","20230919","2058","20230213","1468"
"1418","インターライフホールディングス","東証ST","建設","4422","20010529","2.26","5","11.42","0.99","19.35","222.7","22100","100","20230417","318","20230316","159"
"1419","タマホーム","東証PR","建設","116350","29455800","4.68","185","12.45","3.63","317.37","1086.99","395000","100","20240111","4325","20230110","2422"
"1420","サンヨーホームズ","東証ST","建設","9553","12620000","3.3","25","17.53","0.62","43.18","1223.92","75700","100","20230127","790","20230412","701"
"1429","日本アクア","東証PR","建設","34551","34760000","3.42","34","14.92","3.36","66.61","296.24","99400","100","20230914","1125","20230117","774"
"1430","ファーストコーポレーション","東証ST","建設","10437","13363540","3.97","31","7.57","1.17","103.11","666.52","78100","100","20230509","963","20230718","690"
"1431","Lib_Work","東証GR","建設","17958","23292040","0.83","6.4","45.89","5","16.8","154.17","77100","100","20230417","839","20230106","748"
"1433","ベステラ","東証PR","建設","8729","8990200","2.06","20","44.12","2.27","22.01","427.26","97100","100","20230613","1341","20230314","851"
"1434","JESCOホールディングス","東証ST","建設","6691","6934100","3.11","30","5.51","1.22","175.02","791.79","96500","100","20240202","1021","20230104","439"
"1435","Robot_Home","東証ST","不動産","14671","91127000","1.24","2","20.67","1.68","7.79","95.58","16100","100","20230414","258","20230106","158"
"1436","フィット","東証GR","建設","3642","4284200","1.41","12","9.62","0.72","88.33","1180.86","85000","100","20230411","1286","20230104","656"
"1438","岐阜造園","東証ST","建設","5448","3204600","1.76","30","18.1","1.51","93.94","1127.58","170000","100","20230921","1870","20230112","994"
"1439","安江工務店","東証ST","建設","1707","1351560","3.17","40","8.15","0.95","154.96","1322.83","126300","100","20230203","1796","20230314","942"
"1443","技研ホールディングス","東証ST","建設","3459","16237977","0.47","1","10.81","0.33","19.71","650.09","21300","100","20230130","313","20230105","203"
"1444","ニッソウ","東証GR","建設","2796","1088700","0","0","19.01","1.83","135.12","1401.8","256800","100","20240129","3000","20230130","1954"
"1446","キャンディル","東証ST","建設","6226","10734200","1.38","8","23.21","1.98","24.99","292.99","58000","100","20230904","649","20230130","492"
"1447","ITbookホールディングス","東証GR","建設","7511","24152701","0","0","15.01","3.3","20.72","94.15","31100","100","20230221","436","20231228","233"
"1450","田中建設工業","東証ST","建設","9269","4349800","3.43","73","9.81","1.43","217.27","1490.76","213100","100","20230329","2780","20231225","1905"
"1451","KHC","東証ST","建設","3000","4005350","4.67","35","9.73","0.47","77","1580.3","74900","100","20240111","780","20230106","603"
"1491","中外鉱業","東証ST","非鉄金属","8403","289747982","-","-","18.59","1.17","1.56","24.7","2900","100","20230512","36","20230104","28"
"1514","住石ホールディングス","東証ST","鉱業","117727","58892853","1","20","18.27","4.16","109.43","480.74","199900","100","20240213","2248","20230403","303"
"1515","日鉄鉱業","東証PR","鉱業","85194","16704638","3.31","169","12.12","0.61","420.76","8306.76","510000","100","20231129","5730","20230105","3130"
"1518","三井松島ホールディングス","東証PR","鉱業","38004","13064400","3.44","100","2.63","0.54","1106.75","5352.71","290900","100","20230221","4105","20230619","2475"
"1605","INPEX","東証PR","鉱業","2516383","1259136067","3.8","76","7.62","0.61","262.27","3289.78","199850","100","20230928","2368","20230105","1301"
"1662","石油資源開発","東証PR","鉱業","331230","54300076","4.1","250","7.34","0.7","830.52","8734.88","610000","100","20240129","6300","20230105","3590"
"1663","K＆Oエナジーグループ","東証PR","鉱業","68347","28336061","1.66","40","13.96","0.71","172.73","3386.39","241200","100","20230929","2737","20230106","1887"
"1711","SDSホールディングス","東証ST","建設","3930","8732773","0","0","-","8.2","-13.74","54.85","45000","100","20240205","490","20231016","215"
"1712","ダイセキ環境ソリューション","東証ST","建設","17113","16827120","1.18","12","9.63","1.06","105.58","963.06","101700","100","20230714","1445","20230407","793"
"1716","第一カッター興業","東証ST","建設","16464","12000000","2.55","35","8.29","0.91","165.5","1506.27","137200","100","20240213","1498","20230116","1000"
"1717","明豊ファシリティワークス","東証ST","サービス","12073","12775900","3.76","35.5","14.68","2.25","64.38","420.31","94500","100","20240209","954","20230116","690"
"1718","美樹工業","東証ST","建設","5547","1153263","4.16","200","7.51","0.34","640.41","14026.2","481000","100","20240214","5190","20230117","3800"
"1719","安藤・間","東証PR","建設","217225","181021197","5","60","13.81","1.33","86.87","902.47","120000","100","20240208","1280","20230106","819"
"1720","東急建設","東証PR","建設","84555","106761205","4.55","36","14.63","0.89","54.14","894.08","79200","100","20230920","850","20230105","624"
"1721","コムシスホールディングス","東証PR","建設","438634","133000000","3.18","105","17.26","1.14","191.12","2898.46","329800","100","20240112","3393","20230104","2277"
"1723","日本電技","東証ST","建設","43283","8197500","3.03","160","12.77","1.3","413.44","4055.33","528000","100","20240130","5750","20230104","3090"
