"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230512","2","22910","4190","27700","-1010","0.83","18180","2710","26200","-1010","4730","1480","1500","-"
"1306","20230512","2","297250","-243680","637530","76970","0.47","210490","-239990","455530","63420","86760","-3690","182000","13550"
"1308","20230512","2","3500","300","121400","14600","0.03","2300","400","121400","14600","1200","-100","-","-"
"1309","20230512","2","1564","-107","-","-","-","533","-58","-","-","1031","-49","-","-"
"1311","20230512","2","2060","-1200","880","270","2.34","780","650","880","270","1280","-1850","-","-"
"1319","20230512","2","67000","-","-","-","-","-","-","-","-","67000","-","-","-"
"1320","20230512","2","22756","-6364","46241","6780","0.49","17886","-6336","44172","7268","4870","-28","2069","-488"
"1321","20230512","2","219701","27560","266544","38153","0.82","211607","29119","244234","38258","8094","-1559","22310","-105"
"1322","20230512","2","2820","-","-","-","-","690","-10","-","-","2130","10","-","-"
"1324","20230512","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230512","2","185300","-4900","27500","4300","6.74","22000","-3600","27500","4300","163300","-1300","-","-"
"1326","20230512","2","1231","581","132","26","9.33","724","151","132","26","507","430","-","-"
"1328","20230512","2","32830","4520","12750","1300","2.57","22890","4620","12750","1300","9940","-100","-","-"
"1329","20230512","2","3471","-227","7879","1265","0.44","2951","-165","7879","1265","520","-62","-","-"
"1330","20230512","2","7550","1500","59860","-1160","0.13","5300","1720","59860","-1160","2250","-220","-","-"
"1343","20230512","2","119180","33470","52230","-1070","2.28","76180","32540","52130","-1070","43000","930","100","-"
"1345","20230512","2","26600","2400","4400","-100","6.05","12800","2600","4300","-100","13800","-200","100","-"
"1346","20230512","2","2846","-869","12389","2041","0.23","2423","-948","12389","2041","423","79","-","-"
"1348","20230512","2","10510","-910","13050","2530","0.81","9900","-910","13050","2530","610","-","-","-"
"1349","20230512","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1356","20230512","2","1433520","56240","175100","-13810","8.19","953720","29880","175100","-13810","479800","26360","-","-"
"1357","20230512","2","183081075","24918141","7549234","715367","24.25","119503687","17101311","7530230","696367","63577388","7816830","19004","19000"
"1358","20230512","2","15590","308","20071","1505","0.78","13811","667","19941","1531","1779","-359","130","-26"
"1360","20230512","2","18838080","2886840","457560","-107100","41.17","12346940","1681660","457560","-107100","6491140","1205180","-","-"
"1364","20230512","2","99","-102","232","185","0.43","4","-102","232","185","95","-","-","-"
"1365","20230512","2","26790","-893","16204","1402","1.65","3458","-743","16204","1402","23332","-150","-","-"
"1366","20230512","2","1447546","283323","273748","11969","5.29","1138663","239909","273748","11969","308883","43414","-","-"
"1367","20230512","2","2483","-224","3861","579","0.64","1513","5","3861","579","970","-229","-","-"
"1368","20230512","2","108937","-10500","696","40","156.52","53316","-3236","696","40","55621","-7264","-","-"
"1369","20230512","2","173","-82","957","195","0.18","163","-82","957","195","10","-","-","-"
"1385","20230512","2","994","825","-","-","-","194","75","-","-","800","750","-","-"
"1386","20230512","2","268","21","-","-","-","24","21","-","-","244","-","-","-"
"1387","20230512","2","4","-","-","-","-","4","-","-","-","-","-","-","-"
"1388","20230512","2","1","-","-","-","-","-","-","-","-","1","-","-","-"
"1389","20230512","2","99","1","-","-","-","67","1","-","-","32","-","-","-"
"1390","20230512","2","375","29","-","-","-","366","29","-","-","9","-","-","-"
"1391","20230512","2","109","-23","-","-","-","46","-25","-","-","63","2","-","-"
"1392","20230512","2","167","5","-","-","-","166","5","-","-","1","-","-","-"
"1393","20230512","2","204","62","-","-","-","125","62","-","-","79","-","-","-"
"1394","20230512","2","5","1","-","-","-","-","-","-","-","5","1","-","-"
"1397","20230512","2","6","-","37","20","0.16","6","-","37","20","-","-","-","-"
"1398","20230512","2","1430","140","-","-","-","50","-10","-","-","1380","150","-","-"
"1399","20230512","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1456","20230512","2","37647","27180","3","-11","12549","31601","26550","3","-11","6046","630","-","-"
"1457","20230512","2","4010","141","37","-4","108.38","1921","26","37","-4","2089","115","-","-"
"1458","20230512","2","89276","-6845","134818","8137","0.66","67330","-3603","134818","8137","21946","-3242","-","-"
"1459","20230512","2","9411313","1627269","66607","-17691","141.3","6295173","1236498","66607","-17691","3116140","390771","-","-"
"1464","20230512","2","685","-","37","-184","18.51","-","-","37","-184","685","-","-","-"
"1465","20230512","2","68","15","-","-","-","53","-","-","-","15","15","-","-"
"1466","20230512","2","6100","183","57","12","107.02","2200","183","57","12","3900","-","-","-"
"1467","20230512","3","1350","-60","-","-","-","130","-20","-","-","1220","-40","-","-"
"1468","20230512","3","180","-30","-","-","-","160","-30","-","-","20","-","-","-"
"1469","20230512","2","15640","4410","470","-60","33.28","13040","4330","470","-60","2600","80","-","-"
"1472","20230512","2","3081","-295","29","28","106.24","990","-335","29","28","2091","40","-","-"
"1473","20230512","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1474","20230512","2","5","5","-","-","-","5","5","-","-","-","-","-","-"
"1475","20230512","2","9533","302","9753","-2002","0.98","9151","244","8745","-2001","382","58","1008","-1"
"1476","20230512","2","11483","3679","333","-157","34.48","7496","2320","333","-157","3987","1359","-","-"
"1477","20230512","2","255","67","-","-215","-","255","67","-","-215","-","-","-","-"
"1478","20230512","2","2975","575","1007","52","2.95","1123","409","1007","52","1852","166","-","-"
"1479","20230512","2","261","-30","-","-","-","-","-","-","-","261","-30","-","-"
"1480","20230512","2","1","-1","-","-","-","1","-1","-","-","-","-","-","-"
"1481","20230512","2","47","6","67","3","0.7","47","6","67","3","-","-","-","-"
"1482","20230512","2","51073","-11063","611","-1034","83.59","33046","-6406","611","-1034","18027","-4657","-","-"
"1483","20230512","2","203","-","-","-1","-","3","-","-","-1","200","-","-","-"
"1484","20230512","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1485","20230512","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1486","20230512","2","1942","-1060","-","-","-","1228","-1050","-","-","714","-10","-","-"
"1487","20230512","2","3509","110","30","19","116.97","1129","601","30","19","2380","-491","-","-"
"1488","20230512","2","13150","260","6040","3740","2.18","1140","10","6040","3740","12010","250","-","-"
"1489","20230512","2","19366","-1198","1615","371","11.99","11656","-778","1615","371","7710","-420","-","-"
"1490","20230512","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1492","20230512","2","51","3","40","3","1.27","50","3","40","3","1","-","-","-"
"1493","20230512","2","1","-4","5","-","0.2","1","-4","5","-","-","-","-","-"
"1494","20230512","2","248","26","4","1","62","7","-","4","1","241","26","-","-"
"1495","20230512","2","260","-20","-","-130","-","-","-20","-","-130","260","-","-","-"
"1496","20230512","2","10692","2481","-","-88","-","2301","2081","-","-88","8391","400","-","-"
"1497","20230512","2","100413","-5913","1444","40","69.54","19228","686","1444","40","81185","-6599","-","-"
"1498","20230512","2","-","-","10","10","-","-","-","10","10","-","-","-","-"
"1499","20230512","2","57","-16","-","-1","-","56","-16","-","-1","1","-","-","-"
"1540","20230512","2","243847","15182","40995","12511","5.95","116756","6947","40995","12511","127091","8235","-","-"
"1541","20230512","2","75873","-18560","12187","2396","6.23","22807","-19860","12187","2396","53066","1300","-","-"
"1542","20230512","2","43050","-1202","6179","-2071","6.97","16683","-3532","6179","-2071","26367","2330","-","-"
"1543","20230512","2","2769","-157","-","-","-","1388","-125","-","-","1381","-32","-","-"
"1545","20230512","2","97265","-5901","55567","-12756","1.75","43267","-6860","54237","-4463","53998","959","1330","-8293"
"1546","20230512","2","7273","2353","13444","815","0.54","5325","2361","13444","815","1948","-8","-","-"
"1547","20230512","2","86840","-56920","77400","-2930","1.12","12120","-55830","77400","-2930","74720","-1090","-","-"
"1550","20230512","2","34470","-1300","3080","1460","11.19","8540","-80","3080","1460","25930","-1220","-","-"
"1551","20230512","2","780","-","100","-","7.8","80","-","100","-","700","-","-","-"
"1552","20230512","2","9618589","980303","5100","2400","1886","6954771","683425","-","-","2663818","296878","5100","2400"
"1554","20230512","2","13200","1220","1570","-370","8.41","3780","240","1570","-370","9420","980","-","-"
"1555","20230512","2","9940","-920","630","-60","15.78","640","-120","630","-60","9300","-800","-","-"
"1557","20230512","2","1640","200","-","-","-","222","96","-","-","1418","104","-","-"
"1559","20230512","2","6754","-1080","187","153","36.12","6334","2852","187","153","420","-3932","-","-"
"1560","20230512","2","2995","9","23","-","130.22","2351","9","23","-","644","-","-","-"
"1563","20230512","2","79754","5811","16587","-704","4.81","43265","6374","16587","-704","36489","-563","-","-"
"1566","20230512","2","1275","-62","154","-33","8.28","233","137","154","-33","1042","-199","-","-"
"1568","20230512","2","37310","1220","82120","8040","0.45","29550","2930","75020","8290","7760","-1710","7100","-250"
"1569","20230512","2","24360","3550","20","-40","1218","17210","510","20","-40","7150","3040","-","-"
"1570","20230512","2","3346990","265869","4239555","574337","0.79","2784528","430287","4203524","560113","562462","-164418","36031","14224"
"1571","20230512","2","3856396","472757","2187","-1532","1763.33","2711875","201807","2187","-1532","1144521","270950","-","-"
"1572","20230512","2","82770","-4530","-","-","-","40180","-3820","-","-","42590","-710","-","-"
"1573","20230512","2","6050","-1390","280","-30","21.61","4470","-1390","280","-30","1580","-","-","-"
"1577","20230512","2","2418","37","117","58","20.67","1758","-180","117","58","660","217","-","-"
"1578","20230512","2","1766","-290","1050","-376","1.68","1386","-298","1050","-376","380","8","-","-"
"1579","20230512","2","158750","-26530","326480","1820","0.49","134520","-19580","298880","-1780","24230","-6950","27600","3600"
"1580","20230512","2","235590","69590","2020","1560","116.63","111750","4060","2020","1560","123840","65530","-","-"
"1585","20230512","2","120","-","290","-","0.41","120","-","290","-","-","-","-","-"
"1586","20230512","2","1406","1191","802","-1128","1.75","1406","1191","802","-1128","-","-","-","-"
"1591","20230512","2","263","23","113","63","2.33","243","23","113","63","20","-","-","-"
"1592","20230512","2","193","25","10","-1","19.3","164","-","10","-1","29","25","-","-"
"1593","20230512","2","255","141","969","427","0.26","255","141","969","427","-","-","-","-"
"1595","20230512","2","2780","-90","890","-50","3.12","120","-90","890","-50","2660","-","-","-"
"1596","20230512","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1597","20230512","2","3420","640","500","320","6.84","910","300","500","320","2510","340","-","-"
"1599","20230512","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1615","20230512","2","2504100","-145600","817400","-14300","3.06","941500","-38800","817400","-14300","1562600","-106800","-","-"
"1617","20230512","2","49","9","68","10","0.72","29","11","68","10","20","-2","-","-"
"1618","20230512","2","447","-226","228","65","1.96","187","-224","228","65","260","-2","-","-"
"1619","20230512","2","486","27","335","49","1.45","52","22","335","49","434","5","-","-"
"1620","20230512","2","65","-183","73","3","0.89","22","-181","73","3","43","-2","-","-"
"1621","20230512","2","102","4","46","10","2.22","43","-28","46","10","59","32","-","-"
"1622","20230512","2","82","24","151","-73","0.54","51","22","151","-73","31","2","-","-"
"1623","20230512","2","748","-41","124","29","6.03","455","-53","124","29","293","12","-","-"
"1624","20230512","2","27","-6","77","17","0.35","12","-7","77","17","15","1","-","-"
"1625","20230512","2","41","-10","77","30","0.53","24","-8","77","30","17","-2","-","-"
"1626","20230512","2","58","-2","132","83","0.44","10","9","132","83","48","-11","-","-"
"1627","20230512","2","2007","283","459","-29","4.37","972","242","459","-29","1035","41","-","-"
"1628","20230512","2","495","-68","224","24","2.21","276","-67","224","24","219","-1","-","-"
"1629","20230512","2","237","-106","149","25","1.59","136","-182","149","25","101","76","-","-"
"1630","20230512","2","46","1","97","29","0.47","30","1","97","29","16","-","-","-"
"1631","20230512","2","3321","-21","637","55","5.21","2387","-127","637","55","934","106","-","-"
"1632","20230512","2","340","1","57","-28","5.96","90","-10","57","-28","250","11","-","-"
"1633","20230512","2","153","21","212","6","0.72","27","-7","212","6","126","28","-","-"
"1651","20230512","2","4570","-1580","250","-120","18.28","2110","-1200","250","-120","2460","-380","-","-"
"1652","20230512","2","10","-200","-","-","-","10","-","-","-","-","-200","-","-"
"1653","20230512","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1654","20230512","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1655","20230512","2","1702120","-104930","638600","-204860","2.67","714570","-31570","601800","-208160","987550","-73360","36800","3300"
"1656","20230512","2","109490","-11070","650","-1200","168.45","16330","820","650","-1200","93160","-11890","-","-"
