"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230915","2","30040","1220","21830","-1000","1.38","17050","-130","20330","-1000","12990","1350","1500","-"
"1306","20230915","2","400420","-17270","532940","-6090","0.75","253850","-38690","409440","-6540","146570","21420","123500","450"
"1308","20230915","2","111037","3356","56412","9352","1.97","76771","-5277","56412","9352","34266","8633","-","-"
"1309","20230915","2","1524","-17","-","-","-","322","-5","-","-","1202","-12","-","-"
"1311","20230915","2","8940","-","1580","300","5.66","6850","390","1580","300","2090","-390","-","-"
"1319","20230915","2","83000","-","-","-","-","-","-","-","-","83000","-","-","-"
"1320","20230915","2","21085","-3097","26424","2347","0.8","15790","-2725","24355","2347","5295","-372","2069","-"
"1321","20230915","2","224632","10966","253776","2365","0.89","192002","14840","234448","2355","32630","-3874","19328","10"
"1322","20230915","2","3340","260","-","-","-","850","220","-","-","2490","40","-","-"
"1324","20230915","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230915","2","207500","-36000","2000","-","103.75","74700","-21900","2000","-","132800","-14100","-","-"
"1326","20230915","2","1926","-54","207","5","9.3","1573","12","207","5","353","-66","-","-"
"1328","20230915","2","15420","-2250","12330","-850","1.25","8690","-1380","12330","-850","6730","-870","-","-"
"1329","20230915","2","7788","-248","9482","2935","0.82","5709","519","9482","2935","2079","-767","-","-"
"1330","20230915","2","16982","-6108","34129","184","0.5","14365","-5907","34129","184","2617","-201","-","-"
"1343","20230915","2","164390","19370","57810","24510","2.84","66060","27390","57710","24510","98330","-8020","100","-"
"1345","20230915","2","45800","3600","9000","4200","5.09","9600","1900","8900","4200","36200","1700","100","-"
"1346","20230915","2","5324","-2319","6968","233","0.76","4022","-386","6968","233","1302","-1933","-","-"
"1348","20230915","2","16310","3840","9370","-480","1.74","15410","3650","9370","-480","900","190","-","-"
"1349","20230915","2","10","-","-","-","-","10","-","-","-","-","-","-","-"
"1356","20230915","2","933020","-100510","177560","-27540","5.25","587340","-5250","177560","-27540","345680","-95260","-","-"
"1357","20230915","2","145143596","12509423","8410834","-2892155","17.26","87542720","4444628","8410830","-2892155","57600876","8064795","4","-"
"1358","20230915","2","7294","-2917","13500","309","0.54","4467","-2202","13500","309","2827","-715","-","-"
"1360","20230915","2","17246530","474200","1153870","-160250","14.95","10478030","520780","1153870","-160250","6768500","-46580","-","-"
"1364","20230915","2","167","26","103","-2","1.62","65","26","103","-2","102","-","-","-"
"1365","20230915","2","23621","-7968","9800","-604","2.41","5400","-3906","9800","-604","18221","-4062","-","-"
"1366","20230915","2","1234863","76007","157001","-29415","7.87","846843","2160","157001","-29415","388020","73847","-","-"
"1367","20230915","2","2667","-675","3784","230","0.7","1312","-522","3784","230","1355","-153","-","-"
"1368","20230915","2","117482","6716","4733","3675","24.82","55583","851","4733","3675","61899","5865","-","-"
"1369","20230915","2","811","-260","2190","-93","0.37","796","-260","2190","-93","15","-","-","-"
"1397","20230915","2","9","9","33","1","0.27","9","9","33","1","-","-","-","-"
"1398","20230915","2","2220","-50","-","-","-","40","-","-","-","2180","-50","-","-"
"1399","20230915","2","350","300","310","310","1.13","40","-","310","310","310","300","-","-"
"1456","20230915","2","124065","1263","-","-3","-","118064","1973","-","-3","6001","-710","-","-"
"1457","20230915","2","4532","-386","81","16","55.95","902","-256","81","16","3630","-130","-","-"
"1458","20230915","2","47671","-29317","85858","14424","0.56","32687","-17127","85858","14424","14984","-12190","-","-"
"1459","20230915","2","8992591","873913","235363","-207632","38.21","6469324","741108","235363","-207632","2523267","132805","-","-"
"1464","20230915","2","794","2","70","-","11.34","84","2","70","-","710","-","-","-"
