"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20231124","2","18170","-690","9310","-2390","1.95","13600","-1190","7810","-2390","4570","500","1500","-"
"1306","20231124","2","530750","-90340","298990","-53280","1.78","366610","-99080","241860","-22980","164140","8740","57130","-30300"
"1308","20231124","2","122926","-31445","48104","3802","2.56","58173","-41845","48104","3802","64753","10400","-","-"
"1309","20231124","2","1597","36","-","-","-","443","26","-","-","1154","10","-","-"
"1311","20231124","2","9150","4730","370","-20","24.73","6790","3730","370","-20","2360","1000","-","-"
"1319","20231124","2","77000","-4000","-","-","-","-","-","-","-","77000","-4000","-","-"
"1320","20231124","2","20405","-213","24926","1537","0.82","16085","516","22909","1537","4320","-729","2017","-"
"1321","20231124","2","180954","-5621","117017","4711","1.55","139993","-10400","114767","4821","40961","4779","2250","-110"
"1322","20231124","2","2770","10","-","-","-","540","-","-","-","2230","10","-","-"
"1324","20231124","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20231124","2","220000","-5400","23200","600","9.48","72600","-5000","23200","600","147400","-400","-","-"
"1326","20231124","2","742","155","78","1","9.51","662","155","78","1","80","-","-","-"
"1328","20231124","2","16940","-200","5180","-200","3.27","9700","1310","5180","-200","7240","-1510","-","-"
"1329","20231124","2","5912","-704","4188","-829","1.41","3368","-877","4188","-829","2544","173","-","-"
"1330","20231124","2","16864","4516","19412","-2792","0.87","12904","4353","19412","-2792","3960","163","-","-"
"1343","20231124","2","103880","-22810","29570","200","3.51","44010","-23950","29470","200","59870","1140","100","-"
"1345","20231124","2","44500","-400","2400","-","18.54","14200","100","2300","-","30300","-500","100","-"
"1346","20231124","2","5985","-225","5088","-2628","1.18","4349","-225","5088","-2628","1636","-","-","-"
"1348","20231124","2","13060","-2610","6630","2030","1.97","10540","-2090","6630","2030","2520","-520","-","-"
"1349","20231124","2","1","-","-","-","-","1","-","-","-","-","-","-","-"
"1356","20231124","2","1196740","-14100","229510","4230","5.21","836010","-16730","229510","4230","360730","2630","-","-"
"1357","20231124","2","102786316","-4723395","10207033","-453141","10.07","55434392","639596","10207033","-453141","47351924","-5362991","-","-"
"1358","20231124","2","8279","273","9129","116","0.91","5178","443","9129","116","3101","-170","-","-"
"1360","20231124","2","16961760","1053660","1056900","-341640","16.05","9503030","599880","1056900","-341640","7458730","453780","-","-"
"1364","20231124","2","142","17","12","-20","11.83","19","-3","12","-20","123","20","-","-"
"1365","20231124","2","19373","858","7755","941","2.5","6728","1016","7755","941","12645","-158","-","-"
"1366","20231124","2","996935","-9225","9164","-6242","108.79","500347","2138","9164","-6242","496588","-11363","-","-"
"1367","20231124","2","6096","-492","1871","13","3.26","2558","-97","1871","13","3538","-395","-","-"
"1368","20231124","2","85441","54","5006","555","17.07","10496","-895","5006","555","74945","949","-","-"
"1369","20231124","2","551","-14","513","-46","1.07","536","-14","513","-46","15","-","-","-"
"1397","20231124","2","38","-","-","-50","-","38","-","-","-50","-","-","-","-"
"1398","20231124","2","2200","50","-","-","-","60","-","-","-","2140","50","-","-"
"1399","20231124","2","3270","-","-","-","-","10","-","-","-","3260","-","-","-"
"1456","20231124","2","23250","-365","314","2","74.04","5199","-784","314","2","18051","419","-","-"
"1457","20231124","2","7904","-888","-","-","-","1204","-1159","-","-","6700","271","-","-"
"1458","20231124","2","61040","10176","54016","-3235","1.13","39256","6932","54016","-3235","21784","3244","-","-"
"1459","20231124","2","6142936","47632","289410","22978","21.23","3904619","327740","289410","22978","2238317","-280108","-","-"
"1464","20231124","2","791","1","6","3","131.83","81","1","6","3","710","-","-","-"
"1465","20231124","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1466","20231124","2","1207","199","200","200","6.04","457","199","200","200","750","-","-","-"
"1469","20231124","2","14100","1330","1500","-150","9.4","11220","1060","1500","-150","2880","270","-","-"
"1472","20231124","2","3084","19","175","-18","17.62","736","27","175","-18","2348","-8","-","-"
"1473","20231124","2","40","-","-","-","-","40","-","-","-","-","-","-","-"
"1474","20231124","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1475","20231124","2","26315","-9075","15827","1016","1.66","15307","-9021","14824","1016","11008","-54","1003","-"
"1476","20231124","2","9154","-35","948","-267","9.66","6499","-33","948","-267","2655","-2","-","-"
"1477","20231124","2","29","11","1","1","29","29","11","1","1","-","-","-","-"
"1478","20231124","2","12980","-920","37","16","350.81","5300","178","37","16","7680","-1098","-","-"
"1479","20231124","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1480","20231124","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1481","20231124","2","49","-1","48","-1","1.02","49","-1","48","-1","-","-","-","-"
"1482","20231124","2","227070","15145","40","-50","5676.75","111293","17410","40","-50","115777","-2265","-","-"
"1483","20231124","2","145","27","-","-44","-","42","24","-","-44","103","3","-","-"
"1484","20231124","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1485","20231124","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1486","20231124","2","4083","56","-","-","-","2104","75","-","-","1979","-19","-","-"
"1487","20231124","2","14404","237","180","-178","80.02","7399","1273","180","-178","7005","-1036","-","-"
"1488","20231124","2","13220","-250","2180","-610","6.06","2080","-250","2180","-610","11140","-","-","-"
"1489","20231124","2","56938","-2650","1210","101","47.06","25552","186","1210","101","31386","-2836","-","-"
"1490","20231124","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1492","20231124","2","99","-6","19","4","5.21","62","-6","19","4","37","-","-","-"
"1493","20231124","2","2","-","55","-1","0.04","2","-","55","-1","-","-","-","-"
"1494","20231124","2","518","-7","-","-","-","237","-3","-","-","281","-4","-","-"
"1495","20231124","2","870","-130","180","-70","4.83","620","-130","180","-70","250","-","-","-"
"1496","20231124","2","44286","-8415","600","-","73.81","28337","2087","600","-","15949","-10502","-","-"
"1497","20231124","2","118244","-5657","5035","1099","23.48","21102","-5627","5035","1099","97142","-30","-","-"
"1498","20231124","2","1","1","-","-","-","1","1","-","-","-","-","-","-"
"1499","20231124","2","323","-","-","-","-","322","-","-","-","1","-","-","-"
"1540","20231124","2","246705","-7473","15780","-2552","15.63","84429","-7153","15780","-2552","162276","-320","-","-"
"1541","20231124","2","108305","-858","7044","4349","15.38","38439","-256","7044","4349","69866","-602","-","-"
"1542","20231124","2","43374","-617","1694","-443","25.6","17315","-517","1694","-443","26059","-100","-","-"
"1543","20231124","2","4091","164","-","-","-","2280","28","-","-","1811","136","-","-"
"1545","20231124","2","104553","-12852","43033","-17","2.43","36454","-8742","43033","-17","68099","-4110","-","-"
"1546","20231124","2","5223","-377","3706","-67","1.41","3737","-323","3706","-67","1486","-54","-","-"
"1547","20231124","2","119460","180","69750","7160","1.71","50140","1260","69750","7160","69320","-1080","-","-"
"1550","20231124","2","43390","430","1040","-120","41.72","17450","430","1040","-120","25940","-","-","-"
"1551","20231124","2","600","-","20","10","30","130","-","20","10","470","-","-","-"
"1552","20231124","2","6160007","327128","-","-23530","-","4533830","339412","-","-","1626177","-12284","-","-23530"
"1554","20231124","2","12440","-1960","900","-220","13.82","2520","190","900","-220","9920","-2150","-","-"
"1555","20231124","2","3000","130","1520","-1030","1.97","1140","-","1520","-1030","1860","130","-","-"
"1557","20231124","2","1929","37","-","-","-","566","83","-","-","1363","-46","-","-"
"1559","20231124","2","2703","-188","36","1","75.08","2346","1989","36","1","357","-2177","-","-"
"1560","20231124","2","1109","-","4","-","277.25","747","-","4","-","362","-","-","-"
"1563","20231124","2","331340","-3251","37473","-3338","8.84","224809","-3791","37473","-3338","106531","540","-","-"
