"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230519","2","22100","-810","29210","1510","0.76","17460","-720","27710","1510","4640","-90","1500","-"
"1306","20230519","2","339360","42110","634120","-3410","0.54","252140","41650","476190","20660","87220","460","157930","-24070"
"1308","20230519","2","4600","1100","115200","-6200","0.04","4100","1800","115200","-6200","500","-700","-","-"
"1309","20230519","2","1581","17","-","-","-","530","-3","-","-","1051","20","-","-"
"1311","20230519","2","4840","2780","1120","240","4.32","3460","2680","1120","240","1380","100","-","-"
"1319","20230519","2","69000","2000","-","-","-","-","-","-","-","69000","2000","-","-"
"1320","20230519","2","23601","845","43054","-3187","0.55","19112","1226","40985","-3187","4489","-381","2069","-"
"1321","20230519","2","273611","53910","310100","43556","0.88","263907","52300","287938","43704","9704","1610","22162","-148"
"1322","20230519","2","2830","10","-","-","-","660","-30","-","-","2170","40","-","-"
"1324","20230519","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230519","2","180000","-5300","24000","-3500","7.5","14100","-7900","24000","-3500","165900","2600","-","-"
"1326","20230519","2","1860","629","121","-11","15.37","1753","1029","121","-11","107","-400","-","-"
"1328","20230519","2","25710","-7120","12480","-270","2.06","17520","-5370","12480","-270","8190","-1750","-","-"
"1329","20230519","2","3806","335","10231","2352","0.37","3246","295","10231","2352","560","40","-","-"
"1330","20230519","2","12760","5210","64470","4610","0.2","8300","3000","64470","4610","4460","2210","-","-"
"1343","20230519","2","80380","-38800","46820","-5410","1.72","41680","-34500","46720","-5410","38700","-4300","100","-"
"1345","20230519","2","25300","-1300","5000","600","5.06","11100","-1700","4900","600","14200","400","100","-"
"1346","20230519","2","3037","191","13223","834","0.23","2577","154","13223","834","460","37","-","-"
"1348","20230519","2","10920","410","8780","-4270","1.24","10310","410","8780","-4270","610","-","-","-"
"1349","20230519","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
