"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230908","2","28820","-2900","22830","1690","1.26","17180","-2200","21330","1690","11640","-700","1500","-"
"1306","20230908","2","417690","-4710","539030","24700","0.77","292540","13220","415980","24700","125150","-17930","123050","-"
"1308","20230908","2","107681","-5949","47060","-25484","2.29","82048","2318","47060","-25484","25633","-8267","-","-"
"1309","20230908","2","1541","-189","-","-","-","327","-130","-","-","1214","-59","-","-"
"1311","20230908","2","8940","1290","1280","-690","6.98","6460","600","1280","-690","2480","690","-","-"
"1319","20230908","2","83000","-1000","-","-","-","-","-","-","-","83000","-1000","-","-"
"1320","20230908","2","24182","1281","24077","-1496","1","18515","1393","22008","-1496","5667","-112","2069","-"
"1321","20230908","2","213666","48201","251411","6445","0.85","177162","49953","232093","6445","36504","-1752","19318","-"
"1322","20230908","2","3080","-230","-","-","-","630","-280","-","-","2450","50","-","-"
"1324","20230908","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230908","2","243500","22300","2000","200","121.75","96600","8000","2000","200","146900","14300","-","-"
"1326","20230908","2","1980","815","202","-56","9.8","1561","845","202","-56","419","-30","-","-"
"1328","20230908","2","17670","-810","13180","-400","1.34","10070","-1030","13180","-400","7600","220","-","-"
"1329","20230908","2","8036","-29","6547","-2347","1.23","5190","-911","6547","-2347","2846","882","-","-"
"1330","20230908","2","23090","-4913","33945","1318","0.68","20272","-4245","33945","1325","2818","-668","-","-7"
"1343","20230908","2","145020","-6090","33300","-15770","4.35","38670","-5010","33200","-15770","106350","-1080","100","-"
"1345","20230908","2","42200","22400","4800","-1700","8.79","7700","1300","4700","-1700","34500","21100","100","-"
"1346","20230908","2","7643","666","6735","-441","1.13","4408","142","6735","-441","3235","524","-","-"
"1348","20230908","2","12470","770","9850","2100","1.27","11760","860","9850","2100","710","-90","-","-"
"1349","20230908","2","10","-","-","-","-","10","-","-","-","-","-","-","-"
"1356","20230908","2","1033530","163280","205100","22330","5.04","592590","32910","205100","22330","440940","130370","-","-"
"1357","20230908","2","132634173","-1786844","11302989","445818","11.73","83098092","2154940","11302985","446818","49536081","-3941784","4","-1000"
"1358","20230908","2","10211","-866","13191","-125","0.77","6669","-1220","13191","-125","3542","354","-","-"
"1360","20230908","2","16772330","770750","1314120","-538780","12.76","9957250","119100","1314120","-538780","6815080","651650","-","-"
"1364","20230908","2","141","30","105","2","1.34","39","30","105","2","102","-","-","-"
"1365","20230908","2","31589","-2235","10404","-337","3.04","9306","-1927","10404","-337","22283","-308","-","-"
"1366","20230908","2","1158856","59389","186416","25851","6.22","844683","67178","186416","25851","314173","-7789","-","-"
"1367","20230908","2","3342","121","3554","75","0.94","1834","50","3554","75","1508","71","-","-"
"1368","20230908","2","110766","8514","1058","112","104.69","54732","8254","1058","112","56034","260","-","-"
"1369","20230908","2","1071","-118","2283","182","0.47","1056","-118","2283","182","15","-","-","-"
"1397","20230908","2","-","-","32","22","-","-","-","32","22","-","-","-","-"
"1398","20230908","2","2270","-10","-","-","-","40","-10","-","-","2230","-","-","-"
"1399","20230908","2","50","-","-","-","-","40","-","-","-","10","-","-","-"
"1456","20230908","2","122802","-1042","3","3","40934","116091","1","3","3","6711","-1043","-","-"
"1457","20230908","2","4918","1822","65","50","75.66","1158","36","65","50","3760","1786","-","-"
"1458","20230908","2","76988","-7256","71434","-3950","1.08","49814","1049","71434","-3950","27174","-8305","-","-"
"1459","20230908","2","8118678","221785","442995","35590","18.33","5728216","96189","442995","35590","2390462","125596","-","-"
"1464","20230908","2","792","-4","70","2","11.31","82","-4","70","2","710","-","-","-"
"1465","20230908","2","3","1","-","-","-","3","1","-","-","-","-","-","-"
"1466","20230908","2","2399","-101","-","-","-","447","-101","-","-","1952","-","-","-"
"1469","20230908","2","27670","3180","1250","60","22.14","22420","2180","1250","60","5250","1000","-","-"
"1472","20230908","2","2539","63","-","-","-","965","-7","-","-","1574","70","-","-"
"1473","20230908","2","40","-60","10","-","4","40","-60","10","-","-","-","-","-"
"1474","20230908","2","-","-135","-","-","-","-","-","-","-","-","-135","-","-"
"1475","20230908","2","31372","2128","10917","1376","2.87","12727","-5079","9911","1376","18645","7207","1006","-"
"1476","20230908","2","15988","-133","1404","314","11.39","13592","67","1404","314","2396","-200","-","-"
"1477","20230908","2","18","-","-","-","-","18","-","-","-","-","-","-","-"
"1478","20230908","2","11550","3045","1255","660","9.2","4049","933","1255","660","7501","2112","-","-"
"1479","20230908","2","1","-","-","-","-","-","-","-","-","1","-","-","-"
"1480","20230908","2","15","-","-","-","-","-","-","-","-","15","-","-","-"
"1481","20230908","2","63","4","61","13","1.03","63","4","61","13","-","-","-","-"
"1482","20230908","2","135491","22191","900","666","150.55","56556","437","900","666","78935","21754","-","-"
"1483","20230908","2","2","-","-","-","-","2","-","-","-","-","-","-","-"
"1484","20230908","2","50","50","-","-","-","50","50","-","-","-","-","-","-"
"1485","20230908","2","10","-","-","-","-","10","-","-","-","-","-","-","-"
"1486","20230908","2","2843","162","-","-","-","1338","42","-","-","1505","120","-","-"
"1487","20230908","2","10992","-27","63","-59","174.48","4927","-78","63","-59","6065","51","-","-"
"1488","20230908","2","10670","-410","2720","140","3.92","2470","-290","2720","140","8200","-120","-","-"
"1489","20230908","2","39765","11065","2230","621","17.83","25668","7834","2230","621","14097","3231","-","-"
"1490","20230908","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1492","20230908","2","77","-20","77","-76","1","40","-20","77","-76","37","-","-","-"
"1493","20230908","2","50","-74","41","4","1.22","50","-74","41","4","-","-","-","-"
"1494","20230908","2","321","-","34","33","9.44","90","-10","34","33","231","10","-","-"
"1495","20230908","2","870","20","20","-140","43.5","710","20","20","-140","160","-","-","-"
"1496","20230908","2","43764","5279","350","-","125.04","26231","318","350","-","17533","4961","-","-"
"1497","20230908","2","135568","-3590","811","502","167.16","35576","3024","811","502","99992","-6614","-","-"
"1498","20230908","2","-","-","-","-10","-","-","-","-","-10","-","-","-","-"
"1499","20230908","2","38","-3","-","-","-","33","-3","-","-","5","-","-","-"
"1540","20230908","2","229239","1991","19265","-524","11.9","71592","-3204","19265","-524","157647","5195","-","-"
"1541","20230908","2","81662","-11238","3412","-3760","23.93","19504","-10578","3412","-3760","62158","-660","-","-"
"1542","20230908","2","35885","-7592","3757","-406","9.55","9838","-7854","3757","-406","26047","262","-","-"
"1543","20230908","2","2510","-167","-","-","-","1297","-168","-","-","1213","1","-","-"
"1545","20230908","2","123674","-1383","59901","7741","2.06","53445","826","59901","7741","70229","-2209","-","-"
"1546","20230908","2","7025","-1981","9150","-149","0.77","2943","-1945","9150","-149","4082","-36","-","-"
"1547","20230908","2","87430","5130","64450","1810","1.36","21450","6260","64450","1810","65980","-1130","-","-"
"1550","20230908","2","39440","-1630","1530","320","25.78","13470","-1630","1530","320","25970","-","-","-"
"1551","20230908","2","800","-90","-","-","-","130","10","-","-","670","-100","-","-"
"1552","20230908","2","6788536","131081","-","-8390","-","4830622","142041","-","-","1957914","-10960","-","-8390"
"1554","20230908","2","12080","-910","1000","-50","12.08","3740","-940","1000","-50","8340","30","-","-"
"1555","20230908","2","4320","190","-","-210","-","480","-","-","-210","3840","190","-","-"
"1557","20230908","2","1877","79","-","-","-","312","-111","-","-","1565","190","-","-"
"1559","20230908","2","3297","-162","21","-","157","903","-2135","21","-","2394","1973","-","-"
"1560","20230908","2","1427","-15","4","-","356.75","635","-15","4","-","792","-","-","-"
"1563","20230908","2","171100","-30711","16141","-1061","10.6","110088","-29137","16141","-1061","61012","-1574","-","-"
"1566","20230908","2","785","43","120","-51","6.54","180","33","120","-51","605","10","-","-"
"1568","20230908","2","46480","16620","63160","-14970","0.74","39620","17370","63160","-11550","6860","-750","-","-3420"
"1569","20230908","2","212230","-34360","920","790","230.68","68720","2610","920","790","143510","-36970","-","-"
"1570","20230908","2","2735633","97362","2378826","-224106","1.15","2214666","221661","2377834","-223846","520967","-124299","992","-260"
"1571","20230908","2","2695399","25874","8295","-6232","324.94","1704723","56965","8295","-6232","990676","-31091","-","-"
"1572","20230908","2","63590","-","-","-","-","8920","-2210","-","-","54670","2210","-","-"
"1573","20230908","2","18720","890","690","70","27.13","12510","10","690","70","6210","880","-","-"
"1577","20230908","2","5221","934","481","302","10.85","3013","336","481","302","2208","598","-","-"
"1578","20230908","2","4239","927","1779","-84","2.38","3238","732","1779","-84","1001","195","-","-"
"1579","20230908","2","190150","-12170","175730","-1570","1.08","158590","1440","175730","-1570","31560","-13610","-","-"
"1580","20230908","2","394680","30310","1990","-360","198.33","131780","3640","1990","-360","262900","26670","-","-"
"1585","20230908","2","1580","1520","-","-","-","1560","1500","-","-","20","20","-","-"
"1586","20230908","2","62","-89","46","19","1.35","61","-89","46","19","1","-","-","-"
"1591","20230908","2","3371","5","385","60","8.76","248","5","385","60","3123","-","-","-"
"1592","20230908","2","346","-69","611","10","0.57","342","-69","611","10","4","-","-","-"
"1593","20230908","2","814","784","1041","-11","0.78","804","784","1041","-11","10","-","-","-"
"1595","20230908","2","3840","500","-","-","-","510","500","-","-","3330","-","-","-"
"1596","20230908","2","10","-","-","-","-","10","-","-","-","-","-","-","-"
"1597","20230908","2","13490","-340","890","280","15.16","1540","610","890","280","11950","-950","-","-"
"1599","20230908","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1615","20230908","2","1915200","63500","366100","68500","5.23","1064300","19900","366100","68500","850900","43600","-","-"
"1617","20230908","2","33","5","53","-","0.62","8","1","53","-","25","4","-","-"
"1618","20230908","2","377","45","120","-13","3.14","29","-4","120","-13","348","49","-","-"
"1619","20230908","2","99","-193","229","-149","0.43","61","-201","229","-149","38","8","-","-"
"1620","20230908","2","36","-131","32","1","1.13","10","-127","32","1","26","-4","-","-"
"1621","20230908","2","124","-68","158","43","0.78","58","-72","158","43","66","4","-","-"
"1622","20230908","2","404","-580","77","-65","5.25","343","-72","77","-65","61","-508","-","-"
"1623","20230908","2","341","19","98","8","3.48","98","37","98","8","243","-18","-","-"
"1624","20230908","2","36","-12","28","1","1.29","28","-14","28","1","8","2","-","-"
"1625","20230908","2","317","-18","10","5","31.7","275","-38","10","5","42","20","-","-"
"1626","20230908","2","173","88","37","-7","4.68","7","-11","37","-7","166","99","-","-"
"1627","20230908","2","3236","176","531","-1","6.09","1582","179","531","-1","1654","-3","-","-"
"1628","20230908","2","1342","-48","134","2","10.01","1225","10","134","2","117","-58","-","-"
"1629","20230908","2","1193","-470","129","-5","9.25","514","-209","129","-5","679","-261","-","-"
"1630","20230908","2","28","3","2","1","14","2","-3","2","1","26","6","-","-"
"1631","20230908","2","1401","356","385","57","3.64","1089","347","385","57","312","9","-","-"
"1632","20230908","2","398","-146","128","73","3.11","52","-144","128","73","346","-2","-","-"
"1633","20230908","2","96","13","88","9","1.09","27","19","88","9","69","-6","-","-"
"1651","20230908","2","5790","3250","20","-","289.5","1420","280","20","-","4370","2970","-","-"
"1652","20230908","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1653","20230908","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1654","20230908","2","30","20","-","-","-","30","20","-","-","-","-","-","-"
