"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230623","2","31450","3990","31470","700","1","30280","4000","29970","700","1170","-10","1500","-"
"1306","20230623","2","452230","16360","581750","-7380","0.78","340150","9410","422480","26720","112080","6950","159270","-34100"
"1308","20230623","2","38400","9700","144300","-2800","0.27","18900","9300","144300","-2800","19500","400","-","-"
"1309","20230623","2","1772","14","-","-","-","636","-73","-","-","1136","87","-","-"
"1311","20230623","2","10180","3030","1570","-1040","6.48","8730","3100","1570","-1040","1450","-70","-","-"
"1319","20230623","2","89000","-5000","-","-","-","-","-1000","-","-","89000","-4000","-","-"
"1320","20230623","2","36935","3592","31182","-6857","1.18","29951","-1612","29113","-6857","6984","5204","2069","-"
"1321","20230623","2","305826","41553","316950","-4635","0.96","282774","35116","294898","-4635","23052","6437","22052","-"
"1322","20230623","2","3050","180","-","-","-","850","80","-","-","2200","100","-","-"
"1324","20230623","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230623","2","169100","2100","7300","200","23.16","32300","4200","7300","200","136800","-2100","-","-"
"1326","20230623","2","1076","-82","124","-17","8.68","842","-61","124","-17","234","-21","-","-"
"1328","20230623","2","22620","2420","10140","-1040","2.23","12610","740","10140","-1040","10010","1680","-","-"
"1329","20230623","2","11298","3942","8361","-674","1.35","8000","1379","8361","-674","3298","2563","-","-"
"1330","20230623","2","19670","5840","49810","-7130","0.39","12570","5980","49810","-7130","7100","-140","-","-"
"1343","20230623","2","187540","89480","31130","-6610","6.02","125180","85930","31030","-6610","62360","3550","100","-"
"1345","20230623","2","31900","6800","5900","600","5.41","13300","3200","5800","600","18600","3600","100","-"
"1346","20230623","2","7470","352","7364","-1908","1.01","4616","371","7364","-1908","2854","-19","-","-"
"1348","20230623","2","14250","1850","6880","-260","2.07","13100","1810","6880","-260","1150","40","-","-"
"1349","20230623","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1356","20230623","2","1133660","-69550","195890","19690","5.79","744760","-69690","195890","19690","388900","140","-","-"
"1357","20230623","2","182131228","-13776003","10398328","404503","17.52","121207424","-9464998","10373323","397502","60923804","-4311005","25005","7001"
"1358","20230623","2","18054","420","19645","-1358","0.92","14810","14","19645","-1285","3244","406","-","-73"
"1360","20230623","2","21865890","-800840","998590","338160","21.9","12775350","-996850","998590","338160","9090540","196010","-","-"
"1364","20230623","2","248","-156","92","-","2.7","51","-56","92","-","197","-100","-","-"
"1365","20230623","2","27526","2378","11871","-1045","2.32","9966","2461","11871","-1045","17560","-83","-","-"
"1366","20230623","2","1444040","-39609","37474","13693","38.53","1067877","-56388","37474","13693","376163","16779","-","-"
"1367","20230623","2","3623","-279","5236","422","0.69","2102","-102","5236","422","1521","-177","-","-"
"1368","20230623","2","147858","12504","2633","2074","56.16","90460","13762","2633","2074","57398","-1258","-","-"
"1369","20230623","2","322","-22","2490","-65","0.13","322","-22","2490","-65","-","-","-","-"
"1385","20230623","3","1140","7","-","-","-","280","7","-","-","860","-","-","-"
"1386","20230623","3","247","40","-","-","-","62","41","-","-","185","-1","-","-"
"1387","20230623","3","6","6","-","-","-","6","6","-","-","-","-","-","-"
"1388","20230623","3","7","-","-","-","-","6","-","-","-","1","-","-","-"
"1389","20230623","3","118","45","-","-","-","86","45","-","-","32","-","-","-"
"1390","20230623","3","510","-161","-","-","-","501","-161","-","-","9","-","-","-"
"1391","20230623","3","90","22","-","-","-","29","28","-","-","61","-6","-","-"
"1392","20230623","3","308","50","-","-","-","237","54","-","-","71","-4","-","-"
"1393","20230623","3","61","-56","-","-","-","37","2","-","-","24","-58","-","-"
"1394","20230623","3","27","-11","-","-","-","23","-11","-","-","4","-","-","-"
"1397","20230623","2","27","-","10","-","2.7","27","-","10","-","-","-","-","-"
"1398","20230623","2","2060","160","-","-","-","670","210","-","-","1390","-50","-","-"
