"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230804","2","36230","1200","23910","-60","1.52","24160","810","22410","-60","12070","390","1500","-"
"1306","20230804","2","584710","-3950","481960","-55690","1.21","419350","-21480","324720","-55690","165360","17530","157240","-"
"1308","20230804","2","126862","20086","80651","-3415","1.57","109262","20686","80651","-3415","17600","-600","-","-"
"1309","20230804","2","1511","-33","-","-","-","386","-60","-","-","1125","27","-","-"
"1311","20230804","2","9770","-3120","1310","-230","7.46","7670","-2820","1310","-230","2100","-300","-","-"
"1319","20230804","2","82000","-","-","-","-","-","-","-","-","82000","-","-","-"
"1320","20230804","2","32331","5947","22806","-1853","1.42","22646","1356","20737","-1853","9685","4591","2069","-"
"1321","20230804","2","187913","-25304","235481","-14611","0.8","149074","-30972","216163","-14611","38839","5668","19318","-"
"1322","20230804","2","3080","-640","-","-","-","750","-450","-","-","2330","-190","-","-"
"1324","20230804","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230804","2","221700","3100","5500","-1500","40.31","79200","1400","5500","-1500","142500","1700","-","-"
"1326","20230804","2","1128","78","143","19","7.89","716","-52","143","19","412","130","-","-"
"1328","20230804","2","16180","320","7400","-240","2.19","8370","560","7400","-240","7810","-240","-","-"
"1329","20230804","2","9268","-956","7028","-237","1.32","5393","-2750","7028","-237","3875","1794","-","-"
"1330","20230804","2","34791","10577","33702","-2782","1.03","31293","10547","33702","-2782","3498","30","-","-"
"1343","20230804","2","229390","30200","34790","2310","6.59","78960","-7650","34690","2310","150430","37850","100","-"
"1345","20230804","2","29500","8800","2900","100","10.17","11400","4400","2800","100","18100","4400","100","-"
"1346","20230804","2","10052","1613","6466","-676","1.55","7093","933","6466","-676","2959","680","-","-"
"1348","20230804","2","18360","-470","12120","4810","1.51","16540","-200","12120","4810","1820","-270","-","-"
"1349","20230804","2","38","-126","-","-","-","38","-126","-","-","-","-","-","-"
"1356","20230804","2","960720","9680","184280","2220","5.21","593470","-29770","184280","2220","367250","39450","-","-"
"1357","20230804","2","135950138","-8034087","11328561","1979313","12","89630744","-6727640","11328557","1979313","46319394","-1306447","4","-"
"1358","20230804","2","15534","3323","12841","-267","1.21","11877","2808","12841","-267","3657","515","-","-"
"1360","20230804","2","14330300","-1462810","2003990","473010","7.15","8785240","-924790","2003990","473010","5545060","-538020","-","-"
"1364","20230804","2","211","8","87","3","2.43","90","-13","87","3","121","21","-","-"
"1365","20230804","2","37586","7463","9436","-411","3.98","14301","4443","9436","-411","23285","3020","-","-"
"1366","20230804","2","1133669","-96877","35491","-11962","31.94","799337","-63009","35491","-11962","334332","-33868","-","-"
"1367","20230804","2","3817","-513","3511","-552","1.09","2295","-538","3511","-552","1522","25","-","-"
"1368","20230804","2","120863","5571","788","-96","153.38","50958","-1418","788","-96","69905","6989","-","-"
"1369","20230804","2","912","156","2132","-36","0.43","887","146","2132","-36","25","10","-","-"
"1397","20230804","2","-","-1","10","-2","-","-","-1","10","-2","-","-","-","-"
"1398","20230804","2","2440","130","-","-","-","420","90","-","-","2020","40","-","-"
"1399","20230804","2","1520","1500","-","-","-","1170","1150","-","-","350","350","-","-"
"1456","20230804","2","124605","-1142","20","20","6230.25","116664","-807","20","20","7941","-335","-","-"
"1457","20230804","2","2454","-73","8","8","306.75","500","-75","8","8","1954","2","-","-"
"1458","20230804","2","119632","12903","65900","-7376","1.82","79676","8592","65900","-7376","39956","4311","-","-"
"1459","20230804","2","7542208","-943807","697022","238413","10.82","5452811","-564899","697022","238413","2089397","-378908","-","-"
"1464","20230804","2","804","67","66","2","12.18","94","67","66","2","710","-","-","-"
"1465","20230804","2","1","-","-","-","-","1","-","-","-","-","-","-","-"
"1466","20230804","2","2737","228","-","-","-","585","28","-","-","2152","200","-","-"
"1469","20230804","2","24340","720","910","230","26.75","20790","840","910","230","3550","-120","-","-"
"1472","20230804","2","2563","-124","1","-129","2563","517","7","1","-129","2046","-131","-","-"
"1473","20230804","2","100","100","20","-","5","100","100","20","-","-","-","-","-"
"1474","20230804","2","135","-","-","-","-","-","-","-","-","135","-","-","-"
"1475","20230804","2","28030","-7046","8054","-539","3.48","24684","-6549","7047","-539","3346","-497","1007","-"
"1476","20230804","2","14668","4161","1343","92","10.92","9522","4261","1343","92","5146","-100","-","-"
"1477","20230804","2","210","206","-","-","-","110","106","-","-","100","100","-","-"
"1478","20230804","2","23636","12662","653","-37","36.2","5836","2969","653","-37","17800","9693","-","-"
"1479","20230804","2","11","-30","-","-","-","-","-","-","-","11","-30","-","-"
"1480","20230804","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1481","20230804","2","44","-","40","-2","1.1","44","-","40","-2","-","-","-","-"
"1482","20230804","2","114464","-34220","486","-7","235.52","53438","2507","486","-7","61026","-36727","-","-"
"1483","20230804","2","2","-","-","-","-","2","-","-","-","-","-","-","-"
"1484","20230804","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1485","20230804","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1486","20230804","2","2822","31","-","-","-","1762","4","-","-","1060","27","-","-"
"1487","20230804","2","6301","249","3","-1","2100.33","1708","-134","3","-1","4593","383","-","-"
"1488","20230804","2","10120","720","2030","-300","4.99","1630","560","2030","-300","8490","160","-","-"
"1489","20230804","2","30701","7761","1850","131","16.6","20771","5507","1850","131","9930","2254","-","-"
"1490","20230804","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1492","20230804","2","91","-12","222","-8","0.41","54","-12","222","-8","37","-","-","-"
"1493","20230804","2","159","7","257","-5","0.62","159","7","257","-5","-","-","-","-"
"1494","20230804","2","192","-52","1","-","192","89","21","1","-","103","-73","-","-"
"1495","20230804","2","400","20","-","-60","-","80","-40","-","-60","320","60","-","-"
"1496","20230804","2","39322","6640","39","-11","1008.26","25149","5940","39","-11","14173","700","-","-"
"1497","20230804","2","148662","2858","602","-230","246.95","38357","166","602","-230","110305","2692","-","-"
"1498","20230804","2","-","-","10","-","-","-","-","10","-","-","-","-","-"
"1499","20230804","2","129","-1","-","-","-","128","-1","-","-","1","-","-","-"
"1540","20230804","2","212995","-21560","18393","2063","11.58","86355","-13911","18393","2063","126640","-7649","-","-"
"1541","20230804","2","92355","-4902","1515","-164","60.96","34496","-3823","1515","-164","57859","-1079","-","-"
"1542","20230804","2","35957","-1650","3166","-21","11.36","9935","-1625","3166","-21","26022","-25","-","-"
"1543","20230804","2","2656","-96","-","-","-","1641","-97","-","-","1015","1","-","-"
"1545","20230804","2","116135","397","44474","8821","2.61","50599","5902","44474","8821","65536","-5505","-","-"
"1546","20230804","2","6828","1743","11802","-3244","0.58","2994","-44","11802","-3244","3834","1787","-","-"
"1547","20230804","2","85950","-31580","58400","1880","1.47","18530","450","58400","1880","67420","-32030","-","-"
"1550","20230804","2","38940","80","1390","-210","28.01","12820","80","1390","-210","26120","-","-","-"
"1551","20230804","2","920","110","90","50","10.22","200","60","90","50","720","50","-","-"
"1552","20230804","2","5961203","-618429","9510","3158","626.84","4179589","-460422","-","-","1781614","-158007","9510","3158"
"1554","20230804","2","13330","610","3200","150","4.17","4480","40","3200","150","8850","570","-","-"
"1555","20230804","2","6730","2550","-","-","-","2760","2550","-","-","3970","-","-","-"
"1557","20230804","2","2089","63","-","-","-","632","244","-","-","1457","-181","-","-"
"1559","20230804","2","1006","69","21","3","47.9","769","73","21","3","237","-4","-","-"
"1560","20230804","2","1474","101","-","-","-","336","-104","-","-","1138","205","-","-"
"1563","20230804","2","239979","11196","14054","-4366","17.08","158713","13028","14054","-4366","81266","-1832","-","-"
"1566","20230804","2","944","-25","185","-26","5.1","169","-15","185","-26","775","-10","-","-"
"1568","20230804","2","63790","9350","32850","-5430","1.94","54870","11390","32850","-5430","8920","-2040","-","-"
"1569","20230804","2","194030","180","150","130","1293.53","61400","1390","150","130","132630","-1210","-","-"
"1570","20230804","2","3439137","533234","2271466","-208760","1.51","2624813","388086","2268295","-206254","814324","145148","3171","-2506"
"1571","20230804","2","2532998","-165798","37138","5277","68.21","1544432","-161517","37138","5277","988566","-4281","-","-"
"1572","20230804","2","54690","860","-","-80","-","10830","-2720","-","-","43860","3580","-","-80"
"1573","20230804","2","5410","70","360","-20","15.03","3850","20","360","-20","1560","50","-","-"
"1577","20230804","2","6886","3068","174","-1","39.57","2396","-13","174","-1","4490","3081","-","-"
"1578","20230804","2","3570","144","1800","-10","1.98","2750","-68","1800","-10","820","212","-","-"
"1579","20230804","2","277160","57600","151380","-21740","1.83","221530","51760","151380","-21740","55630","5840","-","-"
"1580","20230804","2","330240","-31110","1450","-580","227.75","153920","7570","1450","-580","176320","-38680","-","-"
"1585","20230804","2","10","-","250","-","0.04","10","-","250","-","-","-","-","-"
"1586","20230804","2","244","-120","143","-","1.71","244","-120","143","-","-","-","-","-"
"1591","20230804","2","3372","-12","250","-","13.49","250","-13","250","-","3122","1","-","-"
"1592","20230804","2","2404","1757","600","-","4.01","799","157","600","-","1605","1600","-","-"
"1593","20230804","2","468","411","1027","-19","0.46","455","400","1027","-19","13","11","-","-"
"1595","20230804","2","3770","-180","-","-500","-","540","-180","-","-500","3230","-","-","-"
"1596","20230804","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1597","20230804","2","13970","5340","420","-80","33.26","1420","140","420","-80","12550","5200","-","-"
"1599","20230804","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1615","20230804","2","3099400","-430900","191700","12200","16.17","1463800","111900","191700","12200","1635600","-542800","-","-"
"1617","20230804","2","89","20","40","-","2.23","64","19","40","-","25","1","-","-"
"1618","20230804","2","509","-182","87","21","5.85","69","-104","87","21","440","-78","-","-"
"1619","20230804","2","124","-15","277","-62","0.45","79","-25","277","-62","45","10","-","-"
"1620","20230804","2","438","6","47","-21","9.32","205","4","47","-21","233","2","-","-"
"1621","20230804","2","330","-36","162","-40","2.04","266","-8","162","-40","64","-28","-","-"
"1622","20230804","2","926","32","123","3","7.53","371","70","123","3","555","-38","-","-"
"1623","20230804","2","540","-46","74","17","7.3","126","-107","74","17","414","61","-","-"
"1624","20230804","2","66","-90","55","-3","1.2","57","-90","55","-3","9","-","-","-"
"1625","20230804","2","380","112","81","-54","4.69","353","108","81","-54","27","4","-","-"
"1626","20230804","2","66","9","20","-","3.3","17","10","20","-","49","-1","-","-"
"1627","20230804","2","5747","689","297","-106","19.35","2692","179","297","-106","3055","510","-","-"
"1628","20230804","2","1358","112","164","11","8.28","1114","104","164","11","244","8","-","-"
"1629","20230804","2","1881","148","966","-51","1.95","975","-12","966","-51","906","160","-","-"
"1630","20230804","2","80","-9","15","-11","5.33","32","-8","15","-11","48","-1","-","-"
"1631","20230804","2","3825","1509","176","-81","21.73","2959","1302","176","-81","866","207","-","-"
"1632","20230804","2","1210","770","45","-39","26.89","926","821","45","-39","284","-51","-","-"
"1633","20230804","2","190","-","53","-50","3.58","14","2","53","-50","176","-2","-","-"
"1651","20230804","2","8560","1990","30","-","285.33","5480","840","30","-","3080","1150","-","-"
"1652","20230804","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1653","20230804","2","-","-50","-","-","-","-","-","-","-","-","-50","-","-"
"1654","20230804","2","260","250","-","-","-","10","-","-","-","250","250","-","-"
"1655","20230804","2","2350770","150750","420910","-47230","5.58","871300","-30740","420910","-47230","1479470","181490","-","-"
"1656","20230804","2","72120","-2290","2110","1720","34.18","23460","-890","2110","1720","48660","-1400","-","-"
"1657","20230804","2","2992","-146","30","30","99.73","287","-122","30","30","2705","-24","-","-"
"1658","20230804","2","15287","1728","668","63","22.88","2664","1543","668","63","12623","185","-","-"
"1659","20230804","2","23168","-1125","6619","289","3.5","9475","-788","6619","289","13693","-337","-","-"
"1660","20230804","2","1573","221","-","-6","-","15","2","-","-6","1558","219","-","-"
"1671","20230804","2","303694","-32440","342774","20730","0.89","254370","-14875","310774","27291","49324","-17565","32000","-6561"
"1672","20230804","2","520","-","-","-","-","-","-","-","-","520","-","-","-"
"1673","20230804","2","80","-10","-","-","-","50","-10","-","-","30","-","-","-"
"1674","20230804","2","30","10","-","-","-","-","-","-","-","30","10","-","-"
"1675","20230804","2","21","10","-","-","-","-","-","-","-","21","10","-","-"
"1676","20230804","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
