"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20231102","2","31220","-2650","11470","-1340","2.72","28140","-2520","9970","-1340","3080","-130","1500","-"
"1306","20231102","2","492950","-47300","254400","-196200","1.94","288330","-53460","218770","-138020","204620","6160","35630","-58180"
"1308","20231102","2","161331","-12854","33058","803","4.88","103771","-12832","33058","803","57560","-22","-","-"
"1309","20231102","2","1519","-48","-","-","-","375","-50","-","-","1144","2","-","-"
"1311","20231102","2","6690","-3010","370","110","18.08","5290","-2710","370","110","1400","-300","-","-"
"1319","20231102","2","87000","1000","-","-","-","1000","-","-","-","86000","1000","-","-"
"1320","20231102","2","27147","-3032","13606","2201","2","19433","-2873","11589","2201","7714","-159","2017","-"
"1321","20231102","2","208310","-23054","98598","9430","2.11","156439","-19745","96348","9430","51871","-3309","2250","-"
"1322","20231102","2","2730","-40","-","-","-","570","-","-","-","2160","-40","-","-"
"1324","20231102","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20231102","2","221900","-7600","7400","-300","29.99","93400","-7800","7400","-300","128500","200","-","-"
"1326","20231102","2","579","-271","151","-15","3.83","491","-276","151","-15","88","5","-","-"
"1328","20231102","2","21670","-2200","7830","400","2.77","12130","-1250","7830","400","9540","-950","-","-"
"1329","20231102","2","10055","-1089","4300","2164","2.34","6810","-526","4300","2164","3245","-563","-","-"
"1330","20231102","2","28220","-5827","11435","40","2.47","23461","-4932","11435","40","4759","-895","-","-"
"1343","20231102","2","95680","-10990","29810","-22580","3.21","42220","-10560","29710","-22580","53460","-430","100","-"
"1345","20231102","2","39800","-700","4900","-1700","8.12","11000","100","4800","-1700","28800","-800","100","-"
"1346","20231102","2","10073","-816","3961","1422","2.54","8066","-871","3961","1422","2007","55","-","-"
"1348","20231102","2","18880","-1240","3880","-910","4.87","15330","-510","3880","-910","3550","-730","-","-"
"1349","20231102","2","1","-","-","-","-","1","-","-","-","-","-","-","-"
"1356","20231102","2","1180150","135850","238460","-43570","4.95","849680","200150","238460","-43570","330470","-64300","-","-"
"1357","20231102","2","64172548","5370063","12782238","-2266440","5.02","30390273","1909322","12782238","-2266440","33782275","3460741","-","-"
"1358","20231102","2","18378","-4912","5388","1334","3.41","13185","-3668","5388","1334","5193","-1244","-","-"
"1360","20231102","2","10493360","1490310","1962420","-345810","5.35","5387310","1206200","1962420","-345810","5106050","284110","-","-"
"1364","20231102","2","132","17","13","-20","10.15","29","17","13","-20","103","-","-","-"
"1365","20231102","2","40940","-6177","3103","371","13.19","16002","-3495","3103","371","24938","-2682","-","-"
"1366","20231102","2","661634","44306","47855","-48707","13.83","219498","11051","47855","-48707","442136","33255","-","-"
"1367","20231102","2","8927","-675","1532","-1579","5.83","4591","-365","1532","-1579","4336","-310","-","-"
"1368","20231102","2","98581","16703","4804","-949","20.52","26077","4590","4804","-949","72504","12113","-","-"
"1369","20231102","2","753","-152","69","-14","10.91","703","-152","69","-14","50","-","-","-"
"1397","20231102","2","15","-3","33","-3","0.45","15","-3","33","-3","-","-","-","-"
"1398","20231102","2","2040","50","110","-40","18.55","60","-","110","-40","1980","50","-","-"
"1399","20231102","2","3240","10","-","-","-","10","10","-","-","3230","-","-","-"
"1456","20231102","2","13493","3353","-","-23","-","2961","880","-","-23","10532","2473","-","-"
"1457","20231102","2","7578","1284","-","-","-","886","-24","-","-","6692","1308","-","-"
"1458","20231102","2","152797","-47138","29147","4681","5.24","109118","-26599","29147","4681","43679","-20539","-","-"
"1459","20231102","2","3738151","163845","572671","-424136","6.53","2427335","205504","572671","-424136","1310816","-41659","-","-"
