"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20231117","2","18860","-3920","11700","880","1.61","14790","-3920","10200","880","4070","-","1500","-"
"1306","20231117","2","621090","155030","352270","68090","1.76","465690","175220","264840","34290","155400","-20190","87430","33800"
"1308","20231117","2","154371","-13689","44302","8487","3.48","100018","-13769","44302","8487","54353","80","-","-"
"1309","20231117","2","1561","18","-","-","-","417","13","-","-","1144","5","-","-"
"1311","20231117","2","4420","-1410","390","260","11.33","3060","-1220","390","260","1360","-190","-","-"
"1319","20231117","2","81000","-1000","-","-","-","-","-","-","-","81000","-1000","-","-"
"1320","20231117","2","20618","1219","23389","2994","0.88","15569","2228","21372","2994","5049","-1009","2017","-"
"1321","20231117","2","186575","7702","112306","4304","1.66","150393","15790","109946","4194","36182","-8088","2360","110"
"1322","20231117","2","2760","40","-","-","-","540","-50","-","-","2220","90","-","-"
"1324","20231117","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20231117","2","225400","19800","22600","5600","9.97","77600","-1600","22600","5600","147800","21400","-","-"
"1326","20231117","2","587","-80","77","-59","7.62","507","-80","77","-59","80","-","-","-"
"1328","20231117","2","17140","1060","5380","-930","3.19","8390","630","5380","-930","8750","430","-","-"
"1329","20231117","2","6616","-1888","5017","1005","1.32","4245","-1002","5017","1005","2371","-886","-","-"
"1330","20231117","2","12348","-4446","22204","8980","0.56","8551","-4239","22204","8980","3797","-207","-","-"
"1343","20231117","2","126690","-24420","29370","4510","4.31","67960","-22470","29270","4510","58730","-1950","100","-"
"1345","20231117","2","44900","-5500","2400","-900","18.71","14100","-3800","2300","-900","30800","-1700","100","-"
"1346","20231117","2","6210","-2899","7716","3510","0.8","4574","-1519","7716","3510","1636","-1380","-","-"
"1348","20231117","2","15670","-3380","4600","860","3.41","12630","-3030","4600","860","3040","-350","-","-"
"1349","20231117","2","1","-","-","-","-","1","-","-","-","-","-","-","-"
"1356","20231117","2","1210840","-131130","225280","-5860","5.37","852740","-141470","225280","-5860","358100","10340","-","-"
"1357","20231117","2","107509711","25183447","10660174","-1970946","10.09","54794796","13730987","10660174","-1970946","52714915","11452460","-","-"
"1358","20231117","2","8006","-5025","9013","3250","0.89","4735","-4327","9013","3250","3271","-698","-","-"
"1360","20231117","2","15908100","2777200","1398540","-78590","11.37","8903150","1777720","1398540","-68590","7004950","999480","-","-10000"
"1364","20231117","2","125","4","32","19","3.91","22","4","32","19","103","-","-","-"
"1365","20231117","2","18515","-17776","6814","1192","2.72","5712","-7192","6814","1192","12803","-10584","-","-"
"1366","20231117","2","1006160","211915","15406","548","65.31","498209","187257","15406","548","507951","24658","-","-"
"1367","20231117","2","6588","-1031","1858","196","3.55","2655","-854","1858","196","3933","-177","-","-"
"1368","20231117","2","85387","662","4451","-216","19.18","11391","-1242","4451","-216","73996","1904","-","-"
"1369","20231117","2","565","78","559","349","1.01","550","78","559","349","15","-","-","-"
"1397","20231117","2","38","30","50","17","0.76","38","30","50","17","-","-","-","-"
"1398","20231117","2","2150","60","-","-","-","60","-","-","-","2090","60","-","-"
"1399","20231117","2","3270","30","-","-","-","10","-","-","-","3260","30","-","-"
"1456","20231117","2","23615","5953","312","312","75.69","5983","2223","312","312","17632","3730","-","-"
"1457","20231117","2","8792","2159","-","-","-","2363","1884","-","-","6429","275","-","-"
"1458","20231117","2","50864","-60133","57251","20090","0.89","32324","-45258","57251","20110","18540","-14875","-","-20"
"1459","20231117","2","6095304","1102298","266432","26147","22.88","3576879","527406","266432","26147","2518425","574892","-","-"
"1464","20231117","2","790","-37","3","-34","263.33","80","-37","3","-34","710","-","-","-"
"1465","20231117","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1466","20231117","2","1008","288","-","-90","-","258","-62","-","-90","750","350","-","-"
"1469","20231117","2","12770","1490","1650","-2790","7.74","10160","1580","1650","-2790","2610","-90","-","-"
"1472","20231117","2","3065","-126","193","-67","15.88","709","-106","193","-67","2356","-20","-","-"
"1473","20231117","2","40","-500","-","-","-","40","-500","-","-","-","-","-","-"
"1474","20231117","2","-","-100","-","-","-","-","-","-","-","-","-100","-","-"
"1475","20231117","2","35390","-7006","14811","4366","2.39","24328","-3034","13808","4366","11062","-3972","1003","-"
"1476","20231117","2","9189","-32887","1215","227","7.56","6532","-505","1215","227","2657","-32382","-","-"
"1477","20231117","2","18","-7","-","-","-","18","-7","-","-","-","-","-","-"
