"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230721","2","35570","-2560","25540","2100","1.39","24070","-2650","24040","2100","11500","90","1500","-"
"1306","20230721","2","503970","-59740","577850","28820","0.87","356270","-64760","420610","29040","147700","5020","157240","-220"
"1308","20230721","2","114743","-1855","79072","-6868","1.45","112743","-1655","79072","-6868","2000","-200","-","-"
"1309","20230721","2","1826","7","-","-","-","681","25","-","-","1145","-18","-","-"
"1311","20230721","2","16600","-5000","1410","20","11.77","12950","-5000","1410","20","3650","-","-","-"
"1319","20230721","2","82000","-1000","-","-","-","-","-","-","-","82000","-1000","-","-"
"1320","20230721","2","28538","1243","24153","-1437","1.18","22811","1191","22084","-1437","5727","52","2069","-"
"1321","20230721","2","243629","-1801","257934","-3790","0.94","209430","331","238616","-3790","34199","-2132","19318","-"
"1322","20230721","2","3690","60","-","-","-","1090","90","-","-","2600","-30","-","-"
"1324","20230721","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230721","2","218500","8400","5100","-400","42.84","69800","4100","5100","-400","148700","4300","-","-"
"1326","20230721","2","1010","26","172","40","5.87","746","26","172","40","264","-","-","-"
"1328","20230721","2","14990","-2500","8200","-200","1.83","7310","-580","8200","-200","7680","-1920","-","-"
"1329","20230721","2","11424","-189","7657","-167","1.49","7521","-574","7657","-167","3903","385","-","-"
"1330","20230721","2","26689","2269","37117","-677","0.72","23169","2254","37117","-677","3520","15","-","-"
"1343","20230721","2","146750","46440","38480","1390","3.81","48290","-6600","38380","1390","98460","53040","100","-"
"1345","20230721","2","23200","-2900","3100","400","7.48","8600","-2300","3000","400","14600","-600","100","-"
"1346","20230721","2","9797","881","7888","-10","1.24","7282","699","7888","-10","2515","182","-","-"
"1348","20230721","2","18600","-540","7060","10","2.63","16880","-510","7060","10","1720","-30","-","-"
"1349","20230721","2","7","3","-","-","-","7","3","-","-","-","-","-","-"
"1356","20230721","2","998420","-35850","184500","230","5.41","673060","-26200","184500","230","325360","-9650","-","-"
"1357","20230721","2","150582432","-5498653","10477798","466386","14.37","99212724","-2981460","10477764","466356","51369708","-2517193","34","30"
"1358","20230721","2","12638","-414","14207","-1444","0.89","9962","276","14207","-1444","2676","-690","-","-"
"1360","20230721","2","16423990","-877490","1380170","30470","11.9","10178500","-420940","1362170","12470","6245490","-456550","18000","18000"
"1364","20230721","2","327","-51","84","-","3.89","228","-51","84","-","99","-","-","-"
"1365","20230721","2","30140","-689","9949","35","3.03","9397","-1084","9949","35","20743","395","-","-"
"1366","20230721","2","1291595","-70409","30166","-3344","42.82","920921","-63291","30166","-3344","370674","-7118","-","-"
"1367","20230721","2","4016","-190","4133","-276","0.97","2375","-92","4133","-276","1641","-98","-","-"
"1368","20230721","2","125443","1816","1112","58","112.81","60487","-5577","1112","58","64956","7393","-","-"
"1369","20230721","2","788","41","2163","-72","0.36","728","81","2163","-72","60","-40","-","-"
"1397","20230721","2","1","1","10","-","0.1","1","1","10","-","-","-","-","-"
"1398","20230721","2","2060","-130","-","-","-","140","-70","-","-","1920","-60","-","-"
"1399","20230721","2","10","-","-","-","-","10","-","-","-","-","-","-","-"
"1456","20230721","2","124739","-110","212","-38","588.39","116451","-241","212","-38","8288","131","-","-"
"1457","20230721","2","2544","-186","262","46","9.71","611","-276","262","46","1933","90","-","-"
"1458","20230721","2","116651","-2237","76011","-5716","1.53","76389","-5303","75961","-5766","40262","3066","50","50"
"1459","20230721","2","8606000","-287504","505203","28523","17.03","6141737","-231524","505203","28523","2464263","-55980","-","-"
"1464","20230721","2","737","-18","64","-","11.52","27","-18","64","-","710","-","-","-"
"1465","20230721","2","1","-","-","-","-","1","-","-","-","-","-","-","-"
"1466","20230721","2","2509","-2057","-","-","-","557","-2257","-","-","1952","200","-","-"
"1469","20230721","2","24930","2430","660","20","37.77","21310","2430","660","20","3620","-","-","-"
"1472","20230721","2","2952","-604","60","32","49.2","510","-","60","32","2442","-604","-","-"
"1473","20230721","2","-","-50","20","-","-","-","-50","20","-","-","-","-","-"
"1474","20230721","2","135","-","-","-","-","-","-","-","-","135","-","-","-"
"1475","20230721","2","325085","6564","7863","-467","41.34","321355","6409","6856","-467","3730","155","1007","-"
"1476","20230721","2","8711","2642","1230","1","7.08","4965","2542","1230","1","3746","100","-","-"
"1477","20230721","2","7","-","-","-","-","7","-","-","-","-","-","-","-"
"1478","20230721","2","11812","-166","689","-20","17.14","2921","-670","689","-20","8891","504","-","-"
"1479","20230721","2","41","-20","-","-","-","-","-","-","-","41","-20","-","-"
"1480","20230721","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1481","20230721","2","43","-3","39","1","1.1","43","-3","39","1","-","-","-","-"
"1482","20230721","2","149659","9181","415","400","360.62","43684","-411","415","400","105975","9592","-","-"
"1483","20230721","2","58","47","-","-1","-","58","51","-","-1","-","-4","-","-"
"1484","20230721","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1485","20230721","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1486","20230721","2","2605","-3","-","-","-","1659","-60","-","-","946","57","-","-"
"1487","20230721","2","6026","-461","40","-2","150.65","1840","-179","40","-2","4186","-282","-","-"
"1488","20230721","2","9570","-1600","2330","60","4.11","1130","-1180","2330","60","8440","-420","-","-"
"1489","20230721","2","20231","-396","1776","86","11.39","11197","-145","1776","86","9034","-251","-","-"
"1490","20230721","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1492","20230721","2","111","4","213","-2","0.52","73","4","213","-2","38","-","-","-"
"1493","20230721","2","138","-2","256","-","0.54","138","-2","256","-","-","-","-","-"
"1494","20230721","2","242","-41","1","1","242","36","-36","1","1","206","-5","-","-"
"1495","20230721","2","380","-180","-","-40","-","20","10","-","-40","360","-190","-","-"
"1496","20230721","2","28194","-20508","-","-","-","17477","-107","-","-","10717","-20401","-","-"
"1497","20230721","2","142371","-2334","750","-20","189.83","34142","76","750","-20","108229","-2410","-","-"
"1498","20230721","2","-","-","10","-","-","-","-","10","-","-","-","-","-"
"1499","20230721","2","129","114","-","-","-","128","114","-","-","1","-","-","-"
"1540","20230721","2","226036","-23403","15925","-6493","14.19","98225","-10986","15925","-6493","127811","-12417","-","-"
"1541","20230721","2","114018","-3978","7335","5137","15.54","52210","-2580","7335","5137","61808","-1398","-","-"
"1542","20230721","2","37464","228","4107","1063","9.12","11588","157","4107","1063","25876","71","-","-"
"1543","20230721","2","2743","-140","-","-","-","1695","-72","-","-","1048","-68","-","-"
"1545","20230721","2","115958","7757","38569","-611","3.01","49298","1397","38569","-611","66660","6360","-","-"
"1546","20230721","2","5813","-1492","15436","-42","0.38","3699","-1422","15436","-42","2114","-70","-","-"
"1547","20230721","2","90240","1120","55340","-5630","1.63","22960","10770","55340","-5630","67280","-9650","-","-"
"1550","20230721","2","37740","-260","1590","-1050","23.74","11770","-260","1590","-1050","25970","-","-","-"
"1551","20230721","2","820","-","40","-20","20.5","140","-","40","-20","680","-","-","-"
"1552","20230721","2","6898468","176258","1500","-5520","4598.98","4874025","167264","-","-","2024443","8994","1500","-5520"
"1554","20230721","2","13300","550","2900","-680","4.59","4770","580","2900","-680","8530","-30","-","-"
"1555","20230721","2","4290","480","900","-9750","4.77","620","500","900","-9750","3670","-20","-","-"
"1557","20230721","2","1992","-101","-","-","-","554","-51","-","-","1438","-50","-","-"
"1559","20230721","2","1013","142","16","-1","63.31","740","147","16","-1","273","-5","-","-"
"1560","20230721","2","968","-7","-","-","-","343","48","-","-","625","-55","-","-"
"1563","20230721","2","215671","-15589","18230","-34501","11.83","135398","-11244","18230","-34501","80273","-4345","-","-"
"1566","20230721","2","976","-31","183","-","5.33","223","-31","183","-","753","-","-","-"
"1568","20230721","2","44790","-11330","37890","-1480","1.18","35940","-10420","37890","-1480","8850","-910","-","-"
"1569","20230721","2","194620","23780","20","-50","9731","60700","22090","20","-50","133920","1690","-","-"
"1570","20230721","2","3241224","-10926","2651646","-97774","1.22","2531340","-50292","2648136","-65101","709884","39366","3510","-32673"
"1571","20230721","2","2856124","128326","39485","3688","72.33","1798276","64584","39485","3688","1057848","63742","-","-"
"1572","20230721","2","61390","2070","-","-","-","17940","-1530","-","-","43450","3600","-","-"
"1573","20230721","2","4810","-180","440","90","10.93","3290","-120","440","90","1520","-60","-","-"
"1577","20230721","2","4451","-52","126","-11","35.33","2420","-24","126","-11","2031","-28","-","-"
"1578","20230721","2","4212","999","1801","-3","2.34","3642","1076","1801","-3","570","-77","-","-"
"1579","20230721","2","226820","1350","173420","-2720","1.31","173440","-1120","173420","-2720","53380","2470","-","-"
"1580","20230721","2","382500","2720","2680","-760","142.72","167480","10180","2680","-760","215020","-7460","-","-"
"1585","20230721","2","10","-","250","-30","0.04","10","-","250","-30","-","-","-","-"
"1586","20230721","2","296","-9","290","142","1.02","296","-9","290","142","-","-","-","-"
"1591","20230721","2","3364","-60","275","-50","12.23","243","-60","275","-50","3121","-","-","-"
"1592","20230721","2","617","47","600","-22","1.03","612","47","600","-22","5","-","-","-"
"1593","20230721","2","1357","200","1046","-","1.3","1355","200","1046","-","2","-","-","-"
"1595","20230721","2","3160","300","-","-","-","30","-","-","-","3130","300","-","-"
"1596","20230721","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1597","20230721","2","13430","110","420","300","31.98","1080","90","420","300","12350","20","-","-"
"1599","20230721","2","-","-3","-","-","-","-","-3","-","-","-","-","-","-"
"1615","20230721","2","3572700","290000","212700","-2800","16.8","1465500","26200","212700","-2800","2107200","263800","-","-"
"1617","20230721","2","61","13","40","-13","1.52","36","13","40","-13","25","-","-","-"
"1618","20230721","2","505","-7","67","-1","7.54","120","8","67","-1","385","-15","-","-"
"1619","20230721","2","172","-80","339","-1","0.51","134","-79","339","-1","38","-1","-","-"
"1620","20230721","2","388","218","47","-10","8.26","157","21","47","-10","231","197","-","-"
"1621","20230721","2","312","-253","128","-11","2.44","208","-96","128","-11","104","-157","-","-"
"1622","20230721","2","942","421","84","-42","11.21","388","136","84","-42","554","285","-","-"
"1623","20230721","2","439","11","47","4","9.34","129","6","47","4","310","5","-","-"
"1624","20230721","2","156","1","60","-","2.6","146","1","60","-","10","-","-","-"
"1625","20230721","2","318","28","150","-","2.12","294","27","150","-","24","1","-","-"
"1626","20230721","2","78","-2","20","-","3.9","27","-","20","-","51","-2","-","-"
"1627","20230721","2","3444","88","427","-324","8.07","2263","42","427","-324","1181","46","-","-"
"1628","20230721","2","1201","15","154","-31","7.8","985","74","154","-31","216","-59","-","-"
"1629","20230721","2","1808","-103","1121","468","1.61","977","-90","1121","468","831","-13","-","-"
"1630","20230721","2","84","13","32","-1","2.63","32","12","32","-1","52","1","-","-"
"1631","20230721","2","2468","-396","247","-73","9.99","1833","-352","247","-73","635","-44","-","-"
"1632","20230721","2","416","-172","59","-","7.05","78","18","59","-","338","-190","-","-"
"1633","20230721","2","192","14","52","-1","3.69","13","12","52","-1","179","2","-","-"
"1651","20230721","2","8940","1590","340","-","26.29","6820","10","340","-","2120","1580","-","-"
"1652","20230721","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1653","20230721","2","50","-50","-","-","-","-","-50","-","-","50","-","-","-"
"1654","20230721","2","10","-","-","-","-","10","-","-","-","-","-","-","-"
"1655","20230721","2","2099620","-284690","425860","-51040","4.93","746830","-167010","425860","-51040","1352790","-117680","-","-"
"1656","20230721","2","77730","5370","300","-80","259.1","26250","3190","300","-80","51480","2180","-","-"
"1657","20230721","2","1899","1129","12","-8","158.25","383","-150","12","-8","1516","1279","-","-"
"1658","20230721","2","13766","2411","214","10","64.33","2934","194","214","10","10832","2217","-","-"
"1659","20230721","2","21359","1025","8175","121","2.61","6495","748","8175","121","14864","277","-","-"
"1660","20230721","2","1126","-15","-","-20","-","5","-5","-","-20","1121","-10","-","-"
"1671","20230721","2","344711","-39194","267038","-20249","1.29","252571","-33877","262387","-15335","92140","-5317","4651","-4914"
"1672","20230721","2","520","-","-","-","-","-","-","-","-","520","-","-","-"
"1673","20230721","2","90","-","-","-","-","60","-","-","-","30","-","-","-"
"1674","20230721","2","20","20","-","-","-","-","-","-","-","20","20","-","-"
"1675","20230721","2","11","10","-","-","-","-","-","-","-","11","10","-","-"
"1676","20230721","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1677","20230721","2","520","30","-","-","-","190","40","-","-","330","-10","-","-"
"1678","20230721","2","8723600","1377500","565700","-186100","15.42","5105300","1015100","565700","-186100","3618300","362400","-","-"
"1679","20230721","2","280","-50","560","-10","0.5","220","-60","560","-10","60","10","-","-"
"1680","20230721","2","6810","-","260","-2310","26.19","4010","-","260","-2310","2800","-","-","-"
"1681","20230721","2","7190","-1010","670","-30","10.73","2970","-1010","670","-30","4220","-","-","-"
"1682","20230721","2","54500","5900","700","200","77.86","12800","6400","700","200","41700","-500","-","-"
"1684","20230721","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1685","20230721","2","300","300","-","-","-","-","-","-","-","300","300","-","-"
"1686","20230721","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1687","20230721","2","500","500","-","-","-","-","-","-","-","500","500","-","-"
"1688","20230721","2","4200","3590","-","-","-","4000","4000","-","-","200","-410","-","-"
"1689","20230721","2","52935600","773400","-","-","-","12607000","-385000","-","-","40328600","1158400","-","-"
"1690","20230721","2","650","-","-","-","-","190","-","-","-","460","-","-","-"
"1691","20230721","2","10","-","-","-","-","-","-","-","-","10","-","-","-"
"1692","20230721","2","900","-","-","-","-","-","-","-","-","900","-","-","-"
"1693","20230721","2","1030","1000","-","-","-","30","-","-","-","1000","1000","-","-"
"1694","20230721","2","1100","100","-","-","-","-","-","-","-","1100","100","-","-"
"1695","20230721","2","353900","-20500","-","-","-","174800","-45500","-","-","179100","25000","-","-"
"1696","20230721","2","10500","-","-","-","-","5000","2000","-","-","5500","-2000","-","-"
"1697","20230721","2","400","-","-","-","-","400","-","-","-","-","-","-","-"
"1698","20230721","2","7150","1510","470","-170","15.21","2600","-300","470","-170","4550","1810","-","-"
"1699","20230721","2","1292110","-8854640","1916400","-62880","0.67","805320","-4728720","1688650","-290630","486790","-4125920","227750","227750"
"2031","20230721","1","17784","1731","-","-","-","10736","976","-","-","7048","755","-","-"
"2032","20230721","1","2085","266","-","-","-","711","124","-","-","1374","142","-","-"
"2033","20230721","1","16","-","-","-","-","11","-","-","-","5","-","-","-"
"2034","20230721","1","13048","-673","-","-","-","5973","60","-","-","7075","-733","-","-"
"2036","20230721","1","5204","141","-","-","-","2577","-366","-","-","2627","507","-","-"
"2037","20230721","1","3884","-91","-","-","-","1817","-91","-","-","2067","-","-","-"
"2038","20230721","1","1149298","-126696","4","4","287324.5","534508","-99647","-","-","614790","-27049","4","4"
"2039","20230721","1","708416","65602","-","-","-","260423","33609","-","-","447993","31993","-","-"
"2040","20230721","1","13158","-1185","-","-","-","5567","-121","-","-","7591","-1064","-","-"
"2041","20230721","1","110867","14021","-","-","-","62015","6635","-","-","48852","7386","-","-"
"2042","20230721","1","13178","-1240","-","-","-","9068","-1026","-","-","4110","-214","-","-"
"2043","20230721","1","270","20","-","-","-","106","-","-","-","164","20","-","-"
"2044","20230721","1","6042","-218","-","-","-","1689","-192","-","-","4353","-26","-","-"
"2045","20230721","1","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2046","20230721","1","12939","584","-","-","-","5163","466","-","-","7776","118","-","-"
"2047","20230721","1","2212","-2","-","-","-","202","-2","-","-","2010","-","-","-"
"2048","20230721","1","1","1","-","-","-","1","1","-","-","-","-","-","-"
"2050","20230721","1","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2065","20230721","1","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2066","20230721","1","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2067","20230721","1","72","-8","-","-","-","72","-8","-","-","-","-","-","-"
"2068","20230721","1","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2069","20230721","1","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2070","20230721","1","10","-","-","-","-","-","-","-","-","10","-","-","-"
"2071","20230721","1","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2072","20230721","1","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2073","20230721","1","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2235","20230721","2","180","-890","-","-","-","170","-800","-","-","10","-90","-","-"
"2236","20230721","2","55003","-2621","-","-","-","11590","-3821","-","-","43413","1200","-","-"
"2237","20230721","2","1655","458","-","-","-","565","-27","-","-","1090","485","-","-"
"2238","20230721","2","9510","-345","-","-","-","7619","-516","-","-","1891","171","-","-"
"2239","20230721","2","380","140","-","-","-","220","100","-","-","160","40","-","-"
"2240","20230721","2","500","40","-","-","-","330","30","-","-","170","10","-","-"
"2241","20230721","2","23280","16540","860","30","27.07","17560","16610","860","30","5720","-70","-","-"
"2242","20230721","2","1110","-260","1580","80","0.7","1110","-260","1580","80","-","-","-","-"
"2243","20230721","2","81182","-2515","2471","-78","32.85","50226","-3465","2471","-78","30956","950","-","-"
"2244","20230721","2","101919","-1424","1900","320","53.64","21684","-12680","1900","320","80235","11256","-","-"
"2245","20230721","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2246","20230721","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2247","20230721","2","40","-20","-","-","-","30","-20","-","-","10","-","-","-"
"2248","20230721","2","8","-20","-","-","-","3","-20","-","-","5","-","-","-"
"2249","20230721","2","1032","-7","-","-","-","675","-9","-","-","357","2","-","-"
"2250","20230721","2","70","-90","-","-","-","70","-90","-","-","-","-","-","-"
"2251","20230721","2","1010","-300","-","-","-","10","-300","-","-","1000","-","-","-"
