"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230630","2","26680","-4770","27490","-3980","0.97","25500","-4780","25990","-3980","1180","10","1500","-"
"1306","20230630","2","470420","18190","514120","-67630","0.92","359830","19680","355840","-66640","110590","-1490","158280","-990"
"1308","20230630","2","64100","25700","145300","1000","0.44","45200","26300","145300","1000","18900","-600","-","-"
"1309","20230630","2","1758","-14","-","-","-","619","-17","-","-","1139","3","-","-"
"1311","20230630","2","7290","-2890","2650","1080","2.75","5730","-3000","2650","1080","1560","110","-","-"
"1319","20230630","2","92000","3000","-","-","-","-","-","-","-","92000","3000","-","-"
"1320","20230630","2","22048","-14887","29491","-1691","0.75","19462","-10489","27419","-1694","2586","-4398","2072","3"
"1321","20230630","2","296356","-9470","312839","-4111","0.95","271900","-10874","293346","-1552","24456","1404","19493","-2559"
"1322","20230630","2","3110","60","-","-","-","930","80","-","-","2180","-20","-","-"
"1324","20230630","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230630","2","174800","5700","11400","4100","15.33","40200","7900","11400","4100","134600","-2200","-","-"
"1326","20230630","2","890","-186","121","-3","7.36","656","-186","121","-3","234","-","-","-"
"1328","20230630","2","18440","-4180","9270","-870","1.99","10750","-1860","9270","-870","7690","-2320","-","-"
"1329","20230630","2","9468","-1830","8440","79","1.12","7340","-660","8440","79","2128","-1170","-","-"
"1330","20230630","2","15550","-4120","47300","-2510","0.33","12640","70","47300","-2510","2910","-4190","-","-"
"1343","20230630","2","123140","-64400","31960","830","3.85","70720","-54460","31860","830","52420","-9940","100","-"
"1345","20230630","2","22100","-9800","3500","-2400","6.31","8900","-4400","3400","-2400","13200","-5400","100","-"
"1346","20230630","2","6502","-968","8750","1386","0.74","3739","-877","8750","1386","2763","-91","-","-"
"1348","20230630","2","15660","1410","8180","1300","1.91","14550","1450","8180","1300","1110","-40","-","-"
"1349","20230630","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1356","20230630","2","1113340","-20320","173380","-22510","6.42","727940","-16820","173380","-22510","385400","-3500","-","-"
"1357","20230630","2","181297516","-833712","9713130","-685198","18.67","118344081","-2863343","9713126","-660197","62953435","2029631","4","-25001"
"1358","20230630","2","15810","-2244","19515","-130","0.81","13017","-1793","19515","-130","2793","-451","-","-"
"1360","20230630","2","21340540","-525350","781770","-216820","27.3","12446890","-328460","781770","-216820","8893650","-196890","-","-"
"1364","20230630","2","205","-43","92","-","2.23","8","-43","92","-","197","-","-","-"
"1365","20230630","2","25174","-2352","11655","-216","2.16","7072","-2894","11655","-216","18102","542","-","-"
"1366","20230630","2","1375609","-68431","27605","-9869","49.83","969703","-98174","27605","-9869","405906","29743","-","-"
"1367","20230630","2","3593","-30","5239","3","0.69","2131","29","5239","3","1462","-59","-","-"
"1368","20230630","2","125461","-22397","3645","1012","34.42","68859","-21601","3645","1012","56602","-796","-","-"
"1369","20230630","2","321","-1","2320","-170","0.14","306","-16","2320","-170","15","15","-","-"
"1385","20230630","3","1026","-114","-","-","-","276","-4","-","-","750","-110","-","-"
"1386","20230630","3","231","-16","-","-","-","56","-6","-","-","175","-10","-","-"
"1387","20230630","3","6","-","-","-","-","6","-","-","-","-","-","-","-"
"1388","20230630","3","7","-","-","-","-","6","-","-","-","1","-","-","-"
"1389","20230630","3","117","-1","-","-","-","85","-1","-","-","32","-","-","-"
"1390","20230630","3","510","-","-","-","-","501","-","-","-","9","-","-","-"
"1391","20230630","3","89","-1","-","-","-","28","-1","-","-","61","-","-","-"
"1392","20230630","3","307","-1","-","-","-","236","-1","-","-","71","-","-","-"
"1393","20230630","3","61","-","-","-","-","37","-","-","-","24","-","-","-"
"1394","20230630","3","27","-","-","-","-","23","-","-","-","4","-","-","-"
"1397","20230630","2","-","-27","10","-","-","-","-27","10","-","-","-","-","-"
"1398","20230630","2","2290","230","-","-","-","50","-620","-","-","2240","850","-","-"
"1399","20230630","2","-","-200","-","-","-","-","-200","-","-","-","-","-","-"
"1456","20230630","2","123988","222","9","-16","13776.44","115798","-1","9","-16","8190","223","-","-"
"1457","20230630","2","4988","2701","7","-","712.57","3451","2610","7","-","1537","91","-","-"
"1458","20230630","2","81946","-10485","94940","-1247","0.86","56784","-11939","94940","-1242","25162","1454","-","-5"
"1459","20230630","2","9644293","-139465","386704","-124825","24.94","6897924","-118669","386704","-124825","2746369","-20796","-","-"
"1464","20230630","2","833","3","66","-5","12.62","33","3","66","-5","800","-","-","-"
"1465","20230630","2","44","-1","-","-","-","2","-","-","-","42","-1","-","-"
"1466","20230630","2","2418","-261","-","-57","-","866","-2","-","-57","1552","-259","-","-"
"1469","20230630","2","25390","390","130","-150","195.31","22740","390","130","-150","2650","-","-","-"
"1472","20230630","2","3612","914","110","-46","32.84","520","-132","110","-46","3092","1046","-","-"
