"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20231201","2","18000","-170","10130","820","1.78","13420","-180","8630","820","4580","10","1500","-"
"1306","20231201","2","563870","33120","345490","46500","1.63","403240","36630","281360","39500","160630","-3510","64130","7000"
"1308","20231201","2","124595","1669","43920","-4184","2.84","59842","1669","43920","-4184","64753","-","-","-"
"1309","20231201","2","1767","170","-","-","-","612","169","-","-","1155","1","-","-"
"1311","20231201","2","8700","-450","380","10","22.89","6040","-750","380","10","2660","300","-","-"
"1319","20231201","2","74000","-3000","-","-","-","-","-","-","-","74000","-3000","-","-"
"1320","20231201","2","23397","2992","24105","-821","0.97","19612","3527","22088","-821","3785","-535","2017","-"
"1321","20231201","2","184767","3813","110912","-6105","1.67","141073","1080","108662","-6105","43694","2733","2250","-"
"1322","20231201","2","2770","-","-","-","-","700","160","-","-","2070","-160","-","-"
"1324","20231201","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20231201","2","210400","-9600","21900","-1300","9.61","70400","-2200","21900","-1300","140000","-7400","-","-"
"1326","20231201","2","707","-35","75","-3","9.43","577","-85","75","-3","130","50","-","-"
"1328","20231201","2","16080","-860","5370","190","2.99","8350","-1350","5370","190","7730","490","-","-"
"1329","20231201","2","7088","1176","3715","-473","1.91","4687","1319","3715","-473","2401","-143","-","-"
"1330","20231201","2","18061","1197","17398","-2014","1.04","13936","1032","17398","-2014","4125","165","-","-"
"1343","20231201","2","123300","19420","29590","20","4.17","62930","18920","29490","20","60370","500","100","-"
"1345","20231201","2","51500","7000","2400","-","21.46","18600","4400","2300","-","32900","2600","100","-"
"1346","20231201","2","8032","2047","5004","-84","1.61","5845","1496","5004","-84","2187","551","-","-"
"1348","20231201","2","13270","210","4460","-2170","2.98","10800","260","4460","-2170","2470","-50","-","-"
"1349","20231201","2","21","20","-","-","-","21","20","-","-","-","-","-","-"
"1356","20231201","2","1167390","-29350","229810","300","5.08","811730","-24280","229810","300","355660","-5070","-","-"
