"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20231006","2","28690","-5210","24990","660","1.15","25720","4660","23490","660","2970","-9870","1500","-"
"1306","20231006","2","605260","59960","451930","-104090","1.34","447240","63200","332500","-101380","158020","-3240","119430","-2710"
"1308","20231006","2","173952","23414","35559","-2698","4.89","117915","23268","35559","-2698","56037","146","-","-"
"1309","20231006","2","1515","72","-","-","-","372","70","-","-","1143","2","-","-"
"1311","20231006","2","10390","-2880","260","-40","39.96","8980","-2520","260","-40","1410","-360","-","-"
"1319","20231006","2","78000","-7000","-","-","-","1000","-","-","-","77000","-7000","-","-"
"1320","20231006","2","49295","21968","14719","-6117","3.35","34478","15690","12652","-6115","14817","6278","2067","-2"
"1321","20231006","2","213374","-7873","119116","-82937","1.79","154816","-18119","113696","-69039","58558","10246","5420","-13898"
"1322","20231006","2","2790","100","-","-","-","610","10","-","-","2180","90","-","-"
"1324","20231006","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20231006","2","244900","8600","2500","200","97.96","105300","3800","2500","200","139600","4800","-","-"
"1326","20231006","2","1080","48","200","48","5.4","707","27","200","48","373","21","-","-"
"1328","20231006","2","20890","3990","2500","-4920","8.36","10530","1320","2500","-4920","10360","2670","-","-"
"1329","20231006","2","10899","-1116","4284","-3302","2.54","8185","-1257","4284","-3302","2714","141","-","-"
"1330","20231006","2","35331","7491","20319","-3178","1.74","29393","5162","20319","-3178","5938","2329","-","-"
"1343","20231006","2","89520","-65580","81680","2680","1.1","28180","-27920","81580","2680","61340","-37660","100","-"
"1345","20231006","2","45500","-1300","4200","-100","10.83","12600","500","4100","-100","32900","-1800","100","-"
"1346","20231006","2","10543","1389","2338","-2136","4.51","8554","1161","2338","-2136","1989","228","-","-"
"1348","20231006","2","18730","2860","6610","-1720","2.83","16860","2340","6610","-1720","1870","520","-","-"
"1349","20231006","2","1","-","-","-","-","1","-","-","-","-","-","-","-"
"1356","20231006","2","928430","-32790","279550","54370","3.32","555170","2760","279550","54370","373260","-35550","-","-"
"1357","20231006","2","69962734","-24197893","16213422","4201448","4.32","38372743","-18041684","16213422","4201448","31589991","-6156209","-","-"
"1358","20231006","2","19921","5414","5893","-2212","3.38","13570","3856","5893","-2212","6351","1558","-","-"
"1360","20231006","2","9537910","-2360700","2429200","357620","3.93","4691300","-1574100","2429200","357630","4846610","-786600","-","-10"
"1364","20231006","2","119","-21","40","-33","2.98","6","-22","40","-33","113","1","-","-"
"1365","20231006","2","44341","6729","4273","-1014","10.38","17993","3632","4273","-1014","26348","3097","-","-"
"1366","20231006","2","569023","-351821","125416","11059","4.54","283648","-344201","125416","11059","285375","-7620","-","-"
"1367","20231006","2","8266","1877","2100","-1618","3.94","4306","1164","2100","-1618","3960","713","-","-"
