"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20231229","2","16560","-1610","8410","-70","1.97","12180","-1110","6910","-70","4380","-500","1500","-"
"1306","20231229","2","342850","-41190","247060","-36190","1.39","183230","-41620","218330","-41790","159620","430","28730","5600"
"1308","20231229","2","81718","1863","6999","-17455","11.68","25465","2363","6999","-17455","56253","-500","-","-"
"1309","20231229","2","1899","-26","-","-","-","713","-36","-","-","1186","10","-","-"
"1311","20231229","2","7700","-480","160","40","48.13","5430","-460","160","40","2270","-20","-","-"
"1319","20231229","2","75000","2000","-","-","-","-","-","-","-","75000","2000","-","-"
"1320","20231229","2","22396","5422","20138","-210","1.11","17736","4764","18736","-200","4660","658","1402","-10"
"1321","20231229","2","191563","1893","85672","-5928","2.24","145619","2944","83422","-5928","45944","-1051","2250","-"
"1322","20231229","2","3260","-260","-","-","-","710","-260","-","-","2550","-","-","-"
"1324","20231229","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20231229","2","246300","11100","12900","1900","19.09","70500","4300","12900","1900","175800","6800","-","-"
"1326","20231229","2","946","-347","54","-","17.52","749","-347","54","-","197","-","-","-"
"1328","20231229","2","27550","3390","3760","-1020","7.33","12900","1000","3760","-1020","14650","2390","-","-"
"1329","20231229","2","5512","-177","2763","56","1.99","3967","-208","2763","56","1545","31","-","-"
"1330","20231229","2","16635","-3274","12856","314","1.29","12631","-3167","12856","314","4004","-107","-","-"
"1343","20231229","2","115720","-40250","34850","7560","3.32","41200","-46740","34750","7560","74520","6490","100","-"
"1345","20231229","2","63300","-8000","54300","52700","1.17","30600","-6000","54200","52700","32700","-2000","100","-"
"1346","20231229","2","5437","-218","3347","112","1.62","4382","-63","3347","112","1055","-155","-","-"
"1348","20231229","2","11140","-5540","5250","1880","2.12","9960","-5040","5250","1880","1180","-500","-","-"
"1349","20231229","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1356","20231229","2","1380580","11810","237730","-3570","5.81","925070","-113950","237730","-3570","455510","125760","-","-"
"1357","20231229","2","79556887","-1980315","7284049","-169812","10.92","38318551","-602589","7284049","-169812","41238336","-1377726","-","-"
"1358","20231229","2","10155","-261","5915","-322","1.72","6758","-593","5915","-322","3397","332","-","-"
"1360","20231229","2","12883880","-169900","1429550","-144250","9.01","7073180","-33540","1429550","-144250","5810700","-136360","-","-"
"1364","20231229","2","198","50","32","9","6.19","73","50","32","9","125","-","-","-"
"1365","20231229","2","15724","-107","5676","32","2.77","8066","-867","5676","32","7658","760","-","-"
"1366","20231229","2","756091","-15894","14478","-10603","52.22","405569","189","14478","-10603","350522","-16083","-","-"
"1367","20231229","2","5443","-585","989","71","5.5","2472","-429","989","71","2971","-156","-","-"
"1368","20231229","2","82216","4719","6647","380","12.37","12121","819","6647","380","70095","3900","-","-"
"1369","20231229","2","378","56","2815","2275","0.13","233","6","2815","2275","145","50","-","-"
"1397","20231229","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1398","20231229","2","1970","-","-","-","-","150","-","-","-","1820","-","-","-"
"1399","20231229","2","3250","-50","80","30","40.63","20","10","80","30","3230","-60","-","-"
"1456","20231229","2","17534","-351","-","-83","-","2564","-624","-","-83","14970","273","-","-"
"1457","20231229","2","7971","-531","-","-","-","1323","-531","-","-","6648","-","-","-"
"1458","20231229","2","77845","-13776","32194","2340","2.42","50822","-13322","32194","2340","27023","-454","-","-"
"1459","20231229","2","4328396","-358920","455320","79121","9.51","2777040","-176335","455320","79121","1551356","-182585","-","-"
"1464","20231229","2","785","11","3","-","261.67","75","11","3","-","710","-","-","-"
"1465","20231229","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1466","20231229","2","1029","38","269","20","3.83","279","38","269","20","750","-","-","-"
"1469","20231229","2","7640","-10","1970","-280","3.88","5030","-10","1970","-280","2610","-","-","-"
"1472","20231229","2","2428","-","173","-993","14.03","474","-","173","-993","1954","-","-","-"
"1473","20231229","2","120","120","1700","1700","0.07","120","120","1700","1700","-","-","-","-"
"1474","20231229","2","-","-","10","10","-","-","-","10","10","-","-","-","-"
"1475","20231229","2","50429","-3849","15179","-6716","3.32","23455","-3741","14176","-6716","26974","-108","1003","-"
"1476","20231229","2","8870","-3151","61","-1384","145.41","5334","-2507","61","-1384","3536","-644","-","-"
"1477","20231229","2","39","5","-","-","-","39","5","-","-","-","-","-","-"
"1478","20231229","2","8584","-2262","1","-74","8584","2096","-75","1","-74","6488","-2187","-","-"
"1479","20231229","2","-","-","-","-","-","-","-","-","-","-","-","-","-"
