"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20230901","2","31720","-2840","21140","240","1.5","19380","-2190","19640","240","12340","-650","1500","-"
"1306","20230901","2","422400","-118300","514330","-36790","0.82","279320","-89510","391280","-28130","143080","-28790","123050","-8660"
"1308","20230901","2","113630","-19210","72544","-12714","1.57","79730","-35610","72544","-12714","33900","16400","-","-"
"1309","20230901","2","1730","13","-","-","-","457","-33","-","-","1273","46","-","-"
"1311","20230901","2","7650","-2760","1970","100","3.88","5860","-2860","1970","100","1790","100","-","-"
"1319","20230901","2","84000","2000","-","-","-","-","-","-","-","84000","2000","-","-"
"1320","20230901","2","22901","-6856","25573","1949","0.9","17122","-4263","23504","1949","5779","-2593","2069","-"
"1321","20230901","2","165465","-28275","244966","23767","0.68","127209","-16259","225648","23767","38256","-12016","19318","-"
"1322","20230901","2","3310","260","-","-","-","910","200","-","-","2400","60","-","-"
"1324","20230901","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20230901","2","221200","-1200","1800","-1700","122.89","88600","9000","1800","-1700","132600","-10200","-","-"
"1326","20230901","2","1165","-118","258","100","4.52","716","-144","258","100","449","26","-","-"
"1328","20230901","2","18480","1910","13580","6290","1.36","11100","2180","13580","6290","7380","-270","-","-"
"1329","20230901","2","8065","-5505","8894","2181","0.91","6101","-1789","8894","2181","1964","-3716","-","-"
"1330","20230901","2","28003","-7079","32627","1753","0.86","24517","-6728","32620","1746","3486","-351","7","7"
"1343","20230901","2","151110","-36970","49070","17100","3.08","43680","-1870","48970","17100","107430","-35100","100","-"
"1345","20230901","2","19800","-6000","6500","1200","3.05","6400","-5400","6400","1200","13400","-600","100","-"
"1346","20230901","2","6977","-2913","7176","1685","0.97","4266","-2671","7176","1685","2711","-242","-","-"
"1348","20230901","2","11700","-4940","7750","-1390","1.51","10900","-5170","7750","-1390","800","230","-","-"
"1349","20230901","2","10","1","-","-","-","10","1","-","-","-","-","-","-"
"1356","20230901","2","870250","14900","182770","-8740","4.76","559680","18520","182770","-8740","310570","-3620","-","-"
"1357","20230901","2","134421017","17607786","10857171","-1477072","12.38","80943152","9130282","10856167","-1458072","53477865","8477504","1004","-19000"
"1358","20230901","2","11077","-6246","13316","2480","0.83","7889","-4956","13316","2480","3188","-1290","-","-"
