"SC","申込日","信用貸借区分","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率","制度信用買残高","制度信用買残高 前週比","制度信用売残高","制度信用売残高 前週比","一般信用買残高","一般信用買残高 前週比","一般信用売残高","一般信用売残高 前週比"
"1305","20231208","2","16900","-1100","11090","960","1.52","12220","-1200","9590","960","4680","100","1500","-"
"1306","20231208","2","457520","-106350","322380","-23110","1.42","293120","-110120","265250","-16110","164400","3770","57130","-7000"
"1308","20231208","2","125841","1246","37283","-6637","3.38","60586","744","37283","-6637","65255","502","-","-"
"1309","20231208","2","2071","304","-","-","-","916","304","-","-","1155","-","-","-"
"1311","20231208","2","8340","-360","50","-330","166.8","6090","50","50","-330","2250","-410","-","-"
"1319","20231208","2","74000","-","-","-","-","-","-","-","-","74000","-","-","-"
"1320","20231208","2","26437","3040","19478","-4627","1.36","21737","2125","17461","-4627","4700","915","2017","-"
"1321","20231208","2","227959","43192","83287","-27625","2.74","174985","33912","81037","-27625","52974","9280","2250","-"
"1322","20231208","2","3240","470","-","-","-","890","190","-","-","2350","280","-","-"
"1324","20231208","2","200","-","-","-","-","-","-","-","-","200","-","-","-"
"1325","20231208","2","211500","1100","12000","-9900","17.63","65600","-4800","12000","-9900","145900","5900","-","-"
"1326","20231208","2","1426","719","79","4","18.05","1279","702","79","4","147","17","-","-"
"1328","20231208","2","22070","5990","5620","250","3.93","11930","3580","5620","250","10140","2410","-","-"
"1329","20231208","2","7709","621","3077","-638","2.51","4995","308","3077","-638","2714","313","-","-"
"1330","20231208","2","28809","10748","9248","-8150","3.12","24263","10327","9248","-8150","4546","421","-","-"
"1343","20231208","2","126400","3100","27290","-2300","4.63","63340","410","27190","-2300","63060","2690","100","-"
"1345","20231208","2","50400","-1100","3900","1500","12.92","18800","200","3800","1500","31600","-1300","100","-"
"1346","20231208","2","8023","-9","3951","-1053","2.03","5550","-295","3951","-1053","2473","286","-","-"
"1348","20231208","2","13050","-220","5100","640","2.56","11930","1130","5100","640","1120","-1350","-","-"
"1349","20231208","2","1","-20","-","-","-","1","-20","-","-","-","-","-","-"
"1356","20231208","2","1286480","119090","259310","29500","4.96","946070","134340","259310","29500","340410","-15250","-","-"
"1357","20231208","2","71119234","-30799894","12444894","2348818","5.71","36460080","-15909426","12444894","2348818","34659154","-14890468","-","-"
"1358","20231208","2","16083","5699","5580","-2566","2.88","11528","4375","5580","-2566","4555","1324","-","-"
"1360","20231208","2","12095470","-4683500","2159070","997230","5.6","6448030","-2986700","2148870","987030","5647440","-1696800","10200","10200"
"1364","20231208","2","142","-","24","12","5.92","18","-","24","12","124","-","-","-"
"1365","20231208","2","29822","6100","4420","-3021","6.75","11770","2976","4420","-3021","18052","3124","-","-"
"1366","20231208","2","872903","-192787","49895","35843","17.49","369424","-119721","49895","35843","503479","-73066","-","-"
"1367","20231208","2","6319","257","1326","-74","4.77","2929","449","1326","-74","3390","-192","-","-"
"1368","20231208","2","89775","6158","5213","442","17.22","9885","-361","5213","442","79890","6519","-","-"
